fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,2076000,2600000,None,3118000,3656000,681000,3432000,None,None,-2627000,11747000,-4232000,None,None,None,None,None,None,None,None,None,None,155000,None,None,None,-2445000,BLND
2024-06-30,USD,-6666000,1300000,None,-2977000,-2486000,558000,1867000,None,None,-19421000,-25084000,-7320000,None,None,None,None,None,None,None,None,None,None,280270000,None,None,None,-19407000,BLND
2024-03-31,USD,-3868000,5838000,None,9759000,-967000,564000,1964000,None,None,-20663000,60621000,-3187000,None,None,None,None,None,None,None,None,None,None,619000,None,None,None,-20668000,BLND
2023-12-31,USD,-20691000,7709000,None,-7242000,-3544000,608000,82000,None,3029000,-30376000,53237000,-86121000,None,None,None,None,None,None,None,None,None,None,248000,None,None,None,-30285000,BLND
2023-09-30,USD,-25887000,1200000,None,911000,-2415000,600000,31000,None,-1709000,-41820000,71791000,-1327000,None,None,0,None,None,None,None,None,None,None,-2000,None,None,None,-41760000,BLND
2023-06-30,USD,-34390000,1200000,None,-6680000,-1058000,626000,170000,-1580000,1580000,-41489000,31218000,-1091000,None,None,0,None,None,None,None,None,None,None,1000,None,-4263000,None,-41231000,BLND
2023-03-31,USD,-46653000,8312000,None,3198000,4969000,630000,304000,2900000,-2900000,-66194000,-28940000,-2419000,None,None,0,None,None,None,None,None,None,None,21000,None,-78012000,None,-65417000,BLND
2022-12-31,USD,-47333000,7984000,None,-8743000,-5550000,613000,458000,5127000,-5127000,-81443000,57387000,41000,None,None,0,None,None,None,None,None,None,None,41000,None,10095000,None,-80569000,BLND
2022-09-30,USD,-50485000,1100000,None,-4948000,4173000,929000,446000,3423000,-3423000,-132747000,31187000,940000,None,None,0,None,None,None,None,None,None,None,549000,None,-18358000,None,-126128000,BLND
2022-06-30,USD,-46758000,1200000,None,-7591000,-5167000,4623000,896000,3330000,-3330000,-477202000,11540000,158000,None,None,0,None,None,None,None,None,None,None,428000,None,-35060000,None,-441371000,BLND
2022-03-31,USD,-45842000,6255000,None,-7351000,-2830000,4601000,268000,409000,None,-72418000,-683000,1081000,None,None,0,None,None,None,None,None,None,None,1202000,None,-45444000,None,-72104000,BLND
2021-12-31,USD,-43124000,8222000,None,-3518000,-4257000,3842000,801000,None,747000,-71511000,-19172000,-925000,None,None,110000,None,None,None,None,None,None,None,-901000,None,-63221000,None,-71687000,BLND
2021-09-30,USD,-31279000,1400000,None,3793000,11282000,5111000,560000,None,None,-76330000,-654025000,591891000,None,None,10000,None,None,None,None,None,None,None,369551000,None,-75630000,None,-76925000,BLND
2021-06-30,USD,-32707000,800000,None,None,None,831000,223000,None,None,5766000,33141000,17142000,None,None,0,None,None,None,None,None,None,None,None,None,6066000,None,5766000,BLND
2021-03-31,USD,-20394000,None,None,None,None,823000,302000,None,-1032000,-27067000,6148000,325465000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-27067000,BLND
2020-12-31,USD,-10963000,None,None,None,None,810000,567000,None,None,-15984000,-53659000,11094000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-15984000,BLND
2020-09-30,USD,-14311000,None,None,None,None,753000,205000,None,None,-15208000,24373000,76685000,None,None,2000,None,None,None,None,None,None,None,None,None,None,None,-15208000,BLND
2020-06-30,USD,-17628000,None,None,None,None,2368000,447000,None,None,-20574000,-16078000,936000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-20574000,BLND
2020-03-31,USD,-22111000,None,None,None,None,1206000,103000,None,-1559000,-22851000,37447000,2041000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-22851000,BLND
