fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,4002000000,1864000000,None,737000000,464000000,1144000000,278000000,-249000000,713000000,-486000000,441000000,-4103000000,-3177000000,None,None,None,2106000000,2106000000,None,None,2948000000,None,None,None,None,None,-579000000,PM
2024-09-30,USD,3342000000,2000000,None,-28000000,-209000000,18000000,379000000,9000000,-218000000,3215000000,-1003000000,-2981000000,11000000,0,0,None,2027000000,2027000000,None,None,0,None,0,None,None,None,3082000000,PM
2024-06-30,USD,4632000000,12000000,None,-214000000,-432000000,12000000,370000000,88000000,-520000000,2528000000,-337000000,-3532000000,-137000000,0,0,None,2027000000,2027000000,None,None,535000000,None,0,None,None,None,2406000000,PM
2024-03-31,USD,241000000,20000000,None,-260000000,363000000,145000000,417000000,890000000,-527000000,2246000000,-193000000,1135000000,-1659000000,0,0,None,2037000000,2037000000,None,None,4659000000,None,0,None,None,None,2148000000,PM
2023-12-31,USD,3302000000,1516000000,None,304000000,100000000,993000000,2086000000,-581000000,681000000,2313000000,-568000000,-2897000000,-187000000,0,0,None,2023000000,2023000000,None,None,0,None,0,None,None,None,2196000000,PM
2023-09-30,USD,3415000000,74000000,None,99000000,82000000,9000000,371000000,-25000000,107000000,2171000000,-1956000000,-1765000000,-1977000000,0,0,None,1977000000,1977000000,None,0,2307000000,None,0,None,None,None,2054000000,PM
2023-06-30,USD,3442000000,44000000,None,-690000000,-172000000,14000000,360000000,537000000,-709000000,1682000000,-483000000,-1784000000,-693000000,0,0,None,1977000000,1977000000,None,0,2449000000,None,0,None,1175000000,None,1568000000,PM
2023-03-31,USD,-955000000,52000000,None,-233000000,538000000,95000000,279000000,-245000000,783000000,2102000000,-591000000,864000000,-849000000,0,0,None,1987000000,1987000000,None,0,5203000000,None,0,None,-682000000,None,1995000000,PM
2022-12-31,USD,3093000000,974000000,None,373000000,1988000000,-78000000,347000000,-92000000,2080000000,2494000000,-15528000000,9877000000,8316000000,0,0,None,1973000000,1973000000,None,0,5965000000,None,0,None,-2558000000,None,2397000000,PM
2022-09-30,USD,3068000000,32000000,None,335000000,410000000,13000000,252000000,336000000,74000000,2222000000,-96000000,-2271000000,1274000000,0,0,None,1942000000,1942000000,None,0,0,None,0,None,701000000,None,2087000000,PM
2022-06-30,USD,3524000000,-15000000,None,-171000000,-1025000000,67000000,249000000,74000000,-1099000000,2346000000,141000000,-3099000000,-876000000,0,0,None,1945000000,1945000000,None,0,0,None,0,None,566000000,None,2233000000,PM
