fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,-10364000,None,None,1873000,1340000,2498000,13000,None,None,-13880000,-13000,30172000,None,None,None,None,None,None,None,981000,None,None,1181000,None,None,None,-13880000,OCGN
2024-09-30,USD,-11272000,None,None,1766000,-1134000,613000,507000,None,None,-12970000,-507000,34786000,None,None,None,None,None,None,None,0,None,None,37675000,None,None,None,-12970000,OCGN
2024-06-30,USD,-9911000,None,None,1250000,-684000,578000,513000,None,None,-15280000,-513000,45000,None,None,None,None,None,None,None,0,None,None,45000,None,None,None,-15280000,OCGN
2024-03-31,USD,-10595000,None,None,-1585000,117000,179000,2352000,None,None,-11924000,-2352000,-145000,None,None,None,None,None,None,None,-145000,None,None,-145000,None,None,None,-11924000,OCGN
2023-12-31,USD,-11302000,None,None,-2419000,428000,179000,2722000,None,None,-9493000,-2722000,16000,None,None,None,None,None,None,None,16000,None,None,116000,None,None,None,-10992000,OCGN
2023-09-30,USD,-13706000,None,None,-1564000,440000,177000,3365000,None,None,-14162000,-3365000,-35000,None,None,None,None,None,None,None,98000,0,0,98000,None,None,None,-11717000,OCGN
2023-06-30,USD,-18806000,None,None,-3968000,-632000,135000,2777000,None,None,-22925000,5723000,15404000,None,None,None,None,432000,432000,None,14959000,0,0,14959000,None,2321000,None,-23065000,OCGN
2023-03-31,USD,-18240000,None,None,-4909000,60000,31000,1612000,None,None,-16498000,3441000,5496000,None,None,None,None,None,None,None,5731000,0,0,5731000,None,-9303000,None,-17326000,OCGN
2022-12-31,USD,-16914000,None,None,2773000,1797000,173000,2024000,None,None,-21939000,-15295000,8175000,None,None,None,None,None,None,None,8426000,0,0,9669000,None,None,None,-22000000,OCGN
2022-09-30,USD,-14302000,None,None,3752000,-1756000,141000,844000,None,None,-21922000,-83000,962000,None,None,None,None,456991,456991,None,603000,0,0,612000,None,-13423000,None,-23913000,OCGN
2022-06-30,USD,-13797000,None,None,2448000,-707000,90000,1366000,None,None,-19471000,-1366000,236000,None,None,None,None,None,None,None,361000,0,0,409000,None,-14927000,None,-19471000,OCGN
2022-03-31,USD,-15066000,None,None,131000,575000,76000,223000,None,None,-18019000,-223000,50102000,None,None,None,None,None,None,None,50177000,0,0,50177000,None,34813000,None,-18019000,OCGN
2021-12-31,USD,-12804000,None,None,573000,1587000,78000,65000,None,None,-14581000,-192000,605000,None,None,None,None,None,None,None,605000,0,0,1505000,None,-12391000,None,-14616000,OCGN
2021-09-30,USD,-8053000,None,None,1442000,120000,100000,350000,None,None,-10755000,-350000,110000,None,None,None,None,None,None,None,110000,0,0,110000,None,-10655000,None,-10755000,OCGN
