fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,220079000,-83220000,None,-1664000,-8351000,34133000,28089000,-26894000,18543000,232841000,-27368000,-290979000,0,220757000,220757000,None,None,None,None,None,None,None,-215761000,None,None,None,232841000,IDXX
2024-06-30,USD,248312000,84230000,None,7023000,32941000,32193000,33305000,29140000,3801000,203298000,-32907000,-210238000,0,215521000,215521000,None,None,None,None,None,None,None,-210159000,None,None,None,203298000,IDXX
2024-03-31,USD,198585000,20388000,None,-3747000,56253000,29904000,30273000,53841000,2412000,235579000,-106944000,-144074000,0,154764000,154764000,None,None,None,None,None,None,None,-133885000,None,None,None,235579000,IDXX
2023-12-31,USD,249851000,-112639000,None,6557000,-3682000,29737000,32556000,-686000,-2996000,194521000,-30435000,-101844000,0,36850000,36850000,None,None,None,None,None,0,None,-25520000,None,None,None,194521000,IDXX
2023-09-30,USD,272433000,69901000,None,-4136000,-13860000,28985000,34094000,-6601000,-7259000,212231000,-27838000,-43038000,-14000000,35070000,35070000,None,None,None,None,None,0,None,-22452000,None,None,None,212231000,IDXX
2023-06-30,USD,200314000,96288000,None,-8728000,32044000,27855000,27470000,17025000,15019000,224236000,-27470000,-151033000,-167500000,0,0,None,None,None,None,None,0,None,10290000,None,None,None,224236000,IDXX
2023-03-31,USD,183912000,14975000,None,2718000,68020000,28331000,39511000,44133000,23887000,214054000,-39511000,-146081000,-147500000,0,0,None,None,None,None,None,0,None,12796000,None,None,None,214054000,IDXX
2022-12-31,USD,173428000,-132962000,None,-203000,28447000,28720000,49229000,6337000,22110000,172207000,-49229000,-116720000,-54000000,74020000,74020000,None,None,None,None,None,0,None,-61530000,None,None,None,172207000,IDXX
2022-09-30,USD,189000000,57000000,None,1730000,31539000,28547000,37685000,-18733000,50272000,180938000,-49197000,-148829000,22000000,172631000,172631000,None,None,None,None,None,22000000,None,-167753000,None,None,None,180938000,IDXX
2022-06-30,USD,65850000,122849000,None,-4126000,46758000,28122000,30086000,16263000,30495000,131979000,-55086000,-91907000,211000000,306765000,306765000,None,None,None,None,None,211000000,None,-300039000,None,106979000,None,131979000,IDXX
2022-03-31,USD,114706000,17586000,None,-4953000,56385000,26511000,41838000,37531000,18854000,193965000,-41838000,-13480000,326500000,266295000,266295000,None,None,None,None,None,326500000,None,-254642000,None,59388000,None,193965000,IDXX
2021-12-31,USD,209964000,-58621000,None,10532000,-9881000,27695000,31788000,-15909000,6028000,162771000,-44040000,-165820000,0,244756000,244756000,None,None,None,None,None,0,None,-235619000,None,104000,None,162771000,IDXX
2021-09-30,USD,187205000,19498000,None,-5625000,24808000,26467000,45017000,-1671000,26479000,175178000,-49677000,-221726000,0,181234000,181234000,None,None,None,None,None,0,None,-171177000,None,175178000,None,175235000,IDXX
2021-06-30,USD,233955000,-5352334000,None,-1398000,8479000,25377000,22581000,-4014000,12493000,202606000,-174663000,-180217000,0,188525000,188525000,None,None,None,None,None,0,None,-178748000,None,202606000,None,202582000,IDXX
2021-03-31,USD,124422000,5446171000,None,173000,62654000,25057000,20163000,54735000,7919000,204289000,-24587000,-129651000,0,132262000,132262000,None,None,None,None,None,0,None,-114668000,None,-29816000,None,204257000,IDXX
