fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,-1205000000,1103000000,None,-194000000,-1632000000,19000000,17000000,None,None,-410000000,272000000,883000000,-2914000000,None,1000000,None,230000000,230000000,None,2000000,215000000,0,812000000,None,None,None,-410000000,KEY
2024-06-30,USD,-217000000,1019000000,None,-182000000,-1115000000,25000000,13000000,None,None,274000000,658000000,-362000000,2394000000,None,0,None,230000000,230000000,None,0,0,0,0,None,None,None,274000000,KEY
2024-03-31,USD,359000000,990000000,None,-404000000,-1866000000,24000000,12000000,None,None,219000000,374000000,-427000000,-168000000,None,26000000,None,229000000,229000000,None,3000000,1350000000,0,-23000000,None,None,None,219000000,KEY
2023-12-31,USD,1037000000,1107000000,None,None,-2212000000,28000000,43000000,None,None,65000000,592000000,-1454000000,-422000000,None,0,None,228000000,228000000,None,0,0,0,1000000,None,None,None,65000000,KEY
2023-09-30,USD,566000000,777000000,None,111000000,-3134000000,35000000,25000000,None,None,303000000,6240000000,-6798000000,-5138000000,0,0,None,227000000,227000000,None,0,0,0,0,None,None,None,303000000,KEY
2023-06-30,USD,582000000,934000000,None,510000000,-1688000000,35000000,50000000,None,None,287000000,1921000000,-2529000000,-2784000000,0,0,None,228000000,228000000,None,0,750000000,0,0,None,-26000000,None,287000000,KEY
2023-03-31,USD,718000000,426000000,None,-260000000,-1294000000,36000000,24000000,None,None,312000000,-7336000000,6515000000,1972000000,0,34000000,None,228000000,228000000,None,1000000,4490000000,0,-33000000,None,-103000000,None,312000000,KEY
2022-12-31,USD,1585000000,463000000,None,None,-3303000000,37000000,35000000,None,None,394000000,-583000000,-832000000,663000000,0,0,None,228000000,228000000,None,1000000,995000000,0,7000000,None,170000000,None,394000000,KEY
2022-09-30,USD,2081000000,108000000,None,None,-2133000000,26000000,19000000,None,None,542000000,-6174000000,4132000000,2757000000,0,0,None,209000000,209000000,None,0,3500000000,0,590000000,None,39000000,None,542000000,KEY
2022-06-30,USD,-78000000,111000000,None,None,-2525000000,34000000,24000000,None,None,533000000,-6151000000,6223000000,3222000000,0,0,None,209000000,209000000,None,0,8100000000,0,0,None,-6000000,None,533000000,KEY
2022-03-31,USD,881000000,58000000,None,None,-4267000000,40000000,18000000,None,None,448000000,1974000000,-3084000000,2060000000,0,44000000,None,208000000,208000000,None,5000000,4001000000,0,-39000000,None,-229000000,None,448000000,KEY
2021-12-31,USD,-10000000,250000000,None,None,-5022000000,63000000,35000000,None,None,629000000,1001000000,-841000000,-234000000,-26000000,559000000,None,209000000,209000000,None,6000000,0,0,-526000000,None,150000000,None,629000000,KEY
2021-09-30,USD,915000000,54000000,None,None,-3504000000,15000000,-1000000,None,None,645000000,-5955000000,5011000000,61000000,150000000,150000000,None,201000000,201000000,None,1000000,3000000,0,-149000000,None,645000000,None,645000000,KEY
2021-06-30,USD,453000000,120000000,None,None,-4293000000,14000000,20000000,None,None,729000000,-4584000000,3985000000,-91000000,300000000,301000000,None,206000000,206000000,None,8000000,1200000000,0,-293000000,None,729000000,None,729000000,KEY
2021-03-31,USD,-205000000,80000000,None,None,-3362000000,15000000,12000000,None,None,622000000,-5530000000,5582000000,46000000,135000000,166000000,None,207000000,207000000,None,12000000,0,0,-154000000,None,-153000000,None,622000000,KEY
2020-12-31,USD,946000000,274000000,None,None,-3988000000,65000000,18000000,None,None,582000000,-178000000,-633000000,-52000000,134000000,17000000,None,207000000,207000000,None,1000000,1105000000,0,-8000000,None,135000000,None,582000000,KEY
2020-09-30,USD,622000000,136000000,None,None,-3457000000,15000000,18000000,None,None,428000000,201000000,-926000000,-952000000,-117000000,0,None,207000000,207000000,None,1000000,1000000,0,1000000,None,427000000,None,428000000,KEY
2020-06-30,USD,278000000,198000000,None,None,-3741000000,18000000,15000000,None,None,187000000,-15022000000,14938000000,-5067000000,0,1000000,None,207000000,207000000,None,1000000,4000000,0,0,None,193000000,None,187000000,KEY
2020-03-31,USD,-173000000,267000000,None,None,-2885000000,17000000,12000000,None,None,146000000,-9722000000,10028000000,5958000000,117000000,152000000,None,208000000,208000000,None,5000000,2497000000,0,-147000000,None,133000000,None,146000000,KEY
2019-12-31,USD,993000000,337000000,None,None,-3737000000,46000000,27000000,None,None,469000000,1054000000,-1951000000,210000000,241000000,835000000,None,209000000,209000000,None,11000000,16000000,0,-806000000,None,96000000,None,469000000,KEY
2019-09-30,USD,1183000000,38000000,None,None,-3683000000,27000000,20000000,None,None,416000000,-2489000000,1335000000,1000000,248000000,0,None,212000000,212000000,None,2000000,762000000,0,2000000,None,381000000,None,416000000,KEY
2019-06-30,USD,170000000,38000000,None,None,-2315000000,23000000,29000000,None,None,425000000,-1944000000,1770000000,-64000000,179000000,1000000,None,191000000,191000000,None,2000000,0,0,436000000,None,390000000,None,425000000,KEY
2019-03-31,USD,560000000,305000000,None,None,-1986000000,22000000,9000000,None,None,407000000,-1539000000,912000000,82000000,167000000,32000000,None,192000000,192000000,None,3000000,1351000000,0,-29000000,None,-67000000,None,407000000,KEY
