fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,29266000,388395000,None,-34118000,62559000,43223000,57095000,70215000,None,-16605000,-63709000,-634000,None,None,None,None,None,None,None,None,0,None,None,None,None,None,-17877000,CCO
2024-09-30,USD,54452000,80050000,None,-74707000,-2123000,46222000,33472000,-3708000,None,-31556000,-41402000,-1831000,None,None,None,None,None,None,None,None,0,None,None,None,None,None,-32540000,CCO
2024-06-30,USD,30846000,95202000,None,-46347000,40812000,42501000,25624000,47593000,None,-38634000,-23497000,-10990000,None,None,None,None,None,None,None,None,0,None,-4629000,None,None,None,-39170000,CCO
2024-03-31,USD,-34818000,133215000,None,-148563000,-86589000,42052000,26204000,-90210000,None,-89083000,-27331000,5279000,None,None,None,None,None,None,None,None,1657000000,None,-68000,None,None,None,-89667000,CCO
2023-12-31,USD,32776000,497851000,None,-59220000,52056000,43364000,54029000,82454000,-25172000,26003000,-97024000,-1356000,None,None,None,None,None,None,None,None,0,None,-4000,None,None,None,24777000,CCO
2023-09-30,USD,52864000,83219000,None,-13689000,41091000,46485000,37434000,13988000,-60398000,-262818000,-35909000,65962000,0,0,0,None,None,None,None,0,0,None,0,None,None,None,-263490000,CCO
2023-06-30,USD,-65294000,134796000,None,-88717000,39862000,64502000,36704000,49847000,-101532000,-36579000,-35741000,-10256000,0,0,0,None,None,None,None,0,0,None,0,None,-111291000,None,-37297000,CCO
2023-03-31,USD,10908000,74442000,None,-130306000,-79266000,64208000,38427000,-110532000,None,-35422000,49101000,-8712000,0,0,0,None,None,None,None,0,0,None,0,None,51297000,None,-34912000,CCO
2022-12-31,USD,26004000,591078000,None,-67002000,56231000,65483000,60261000,72245000,None,99438000,-66204000,-5571000,0,0,0,None,None,None,None,0,0,None,0,None,None,None,98685000,CCO
2022-09-30,USD,94749000,57864000,None,-50843000,8401000,49871000,43310000,-6191000,None,-38780000,-70438000,-6206000,0,0,0,None,None,None,None,0,0,None,0,None,18105000,None,-39757000,CCO
2022-06-30,USD,-30226000,111427000,None,-88715000,70100000,60577000,45299000,64426000,None,-65317000,-66240000,-15188000,0,0,0,None,None,None,None,0,0,None,0,None,-111654000,None,-65664000,CCO
2022-03-31,USD,49465000,52349000,None,-133402000,-98906000,60407000,35809000,-109948000,None,-89729000,-18814000,-5753000,0,0,0,None,None,None,None,0,0,None,0,None,24898000,None,-89868000,CCO
2021-12-31,USD,20778000,615538000,None,-95087000,118769000,63136000,65568000,118019000,-145188000,65525000,-73264000,-135529000,0,0,0,None,None,None,None,0,0,None,0,None,-188015000,None,63949000,CCO
2021-09-30,USD,77971000,58572000,None,-25858000,58961000,65600000,32672000,58472000,-63673000,-40788000,-32327000,-7340000,0,0,0,None,None,None,None,0,0,None,0,None,24812000,None,-40831000,CCO
2021-06-30,USD,-107903000,70770000,None,-203387000,112983000,62567000,31848000,115576000,-76550000,-124401000,-29467000,58552000,0,0,0,None,None,None,None,0,1085570000,None,0,None,-61834000,None,-124580000,CCO
2021-03-31,USD,-124341000,150954000,None,-26944000,-104805000,61852000,17918000,-114998000,-170555000,-333456000,-17645000,-920000,0,0,0,None,None,None,None,0,1000000000,None,0,None,-142906000,None,-332353000,CCO
2020-12-31,USD,-22374000,496670000,None,-60759000,30402000,65049000,30913000,34459000,-35063000,-32556000,-29741000,-26694000,-20000000,0,0,None,102903,102903,None,0,0,None,0,None,32493000,None,-32113000,CCO
2020-09-30,USD,-91012000,148242000,None,53629000,50333000,62427000,26286000,59762000,-251284000,-135844000,-25314000,306581000,0,0,0,None,302097,302097,None,0,375000000,None,0,None,-73417000,None,-135937000,CCO
2020-06-30,USD,74199000,10972000,None,21431000,-131810000,66192000,31069000,-128003000,101128000,-142603000,185520000,-6208000,0,0,0,None,None,None,None,0,0,None,0,None,-76411000,None,-137198000,CCO
2020-03-31,USD,-98621000,154195000,None,-27129000,-62055000,75753000,35894000,-75232000,-146219000,-289223000,-35944000,144600000,150000000,0,0,None,145938000,145938000,None,0,0,None,0,None,10035000,None,-277491000,CCO
2019-12-31,USD,145198000,557369000,None,-21306000,38355000,77848000,104114000,34968000,67463000,31551000,-85729000,-5783000,0,0,0,None,2000,2000,None,128000,-197000,None,128000,None,109399000,None,27100000,CCO
2019-09-30,USD,14193000,136751000,None,54818000,20617000,76226000,60381000,22410000,15112000,-212369000,-57626000,17464000,0,0,0,None,37000,37000,None,None,3240000000,None,327106000,None,-136143000,None,-215298000,CCO
