fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,None,167848000,None,None,None,None,83148000,4321000,None,None,None,None,-120380000,None,None,None,None,75692000,75692000,None,None,None,None,None,None,None,None,66733000,FRO
2024-09-30,USD,164553000,None,None,None,None,84156000,2434000,None,None,None,None,-200470000,None,None,None,None,138026000,138026000,None,None,None,None,None,None,None,None,60457000,FRO
2024-06-30,USD,232677000,None,None,None,None,83714000,9434000,None,None,None,None,-369708000,None,None,None,None,138026000,138026000,None,None,None,None,None,None,None,None,187574000,FRO
2024-03-31,USD,171333000,None,None,None,None,88012000,899059000,None,-28249000,None,None,542755000,None,None,None,None,82370000,82370000,None,None,None,None,None,None,None,None,180819000,FRO
2023-12-31,USD,100494000,None,None,None,None,60018000,1477907000,None,None,None,None,1148512000,None,None,None,None,66787000,66787000,None,None,None,None,None,None,None,None,118371000,FRO
2023-09-30,USD,71437000,None,None,None,None,41508000,84328000,None,None,None,-236000,21941000,None,None,None,None,178098000,178098000,None,None,None,None,None,None,None,None,156241000,FRO
2023-06-30,USD,283140000,None,None,None,None,57096000,2566000,None,None,None,41044000,-242722000,None,None,None,None,155837000,155837000,None,None,None,None,None,None,None,None,230674000,FRO
2023-03-31,USD,219752000,None,None,None,None,40492000,79254000,None,-26410000,None,-42898000,-13329000,None,None,None,None,33393000,33393000,None,None,None,None,None,None,None,None,240034000,FRO
2022-12-31,USD,219752000,None,None,None,None,40492000,79254000,None,None,None,-79254000,-13329000,None,None,None,None,33393000,33393000,None,None,None,None,None,None,None,None,240034000,FRO
2022-09-30,USD,68637000,None,None,None,None,39225000,79077000,None,None,None,-80582000,19490000,None,None,None,None,178098000,178098000,None,None,None,None,None,None,None,None,154439000,FRO
