fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-11-02,USD,-28000000,205000000,None,14000000,100000000,51000000,53000000,None,100000000,-33000000,-52000000,0,None,0,0,None,None,0,None,None,None,None,0,0,None,None,-33000000,FL
2024-08-03,USD,68000000,197000000,None,-28000000,-15000000,51000000,56000000,None,-15000000,-12000000,-57000000,-4000000,None,0,0,None,None,0,None,None,None,None,2000000,0,None,None,-12000000,FL
2024-05-04,USD,58000000,193000000,None,151000000,158000000,51000000,76000000,None,158000000,8000000,-76000000,-1000000,None,0,0,None,None,0,None,None,None,None,5000000,0,None,None,8000000,FL
2024-02-03,USD,189000000,186000000,None,-232000000,-369000000,51000000,77000000,None,-369000000,-389000000,-77000000,0,None,0,0,None,0,0,None,None,None,None,1000000,1000000,None,None,-389000000,FL
2023-10-28,USD,86000000,186000000,None,87000000,55000000,47000000,60000000,None,55000000,28000000,-49000000,-40000000,0,0,0,None,38000000,38000000,None,0,0,None,0,None,None,None,28000000,FL
2023-07-29,USD,-66000000,229000000,None,39000000,77000000,50000000,46000000,None,77000000,-5000000,-37000000,-34000000,0,0,0,None,37000000,37000000,None,0,0,None,1000000,None,-137000000,None,-5000000,FL
2023-04-29,USD,-118000000,203000000,None,-16000000,117000000,51000000,59000000,None,117000000,36000000,-59000000,-46000000,None,0,0,None,38000000,38000000,None,None,None,None,4000000,None,-223000000,None,36000000,FL
2023-01-28,USD,205000000,201000000,None,-43000000,-69000000,7000000,67000000,None,-69000000,19000000,20000000,-42000000,None,0,0,None,37000000,37000000,None,None,None,None,2000000,None,-115000000,None,19000000,FL
2022-10-29,USD,70000000,217000000,None,-68000000,53000000,2000000,62000000,None,53000000,96000000,-69000000,-38000000,None,0,0,None,37000000,37000000,None,None,None,None,1000000,None,108000000,None,96000000,FL
2022-07-30,USD,-81000000,265000000,None,35000000,263000000,2000000,61000000,None,263000000,94000000,-8000000,-71000000,None,40000000,40000000,None,38000000,38000000,None,None,None,None,1000000,None,104000000,None,94000000,FL
2022-04-30,USD,-21000000,200000000,None,-25000000,150000000,3000000,95000000,None,150000000,132000000,-105000000,-128000000,0,89000000,89000000,None,38000000,38000000,None,0,0,None,-87000000,None,-254000000,None,133000000,FL
2022-01-29,USD,168000000,346000000,None,39000000,-39000000,7000000,72000000,None,-47000000,102000000,-393000000,-306000000,None,178000000,178000000,None,29000000,29000000,None,None,0,None,-178000000,None,118000000,None,103000000,FL
2021-10-30,USD,96000000,254000000,None,-17000000,143000000,0,50000000,0,143000000,158000000,-824000000,233000000,None,129000000,129000000,None,30000000,30000000,None,None,0,None,-129000000,None,-125000000,None,158000000,FL
2021-07-31,USD,4000000,381000000,None,-116000000,69000000,1000000,36000000,0,69000000,430000000,-105000000,-18000000,0,7000000,7000000,None,21000000,21000000,None,0,0,None,6000000,None,148000000,None,430000000,FL
2021-05-01,USD,398000000,212000000,None,255000000,86000000,1000000,51000000,-8000000,94000000,202000000,-54000000,-61000000,None,34000000,34000000,None,21000000,21000000,None,None,None,None,-30000000,None,2000000,None,202000000,FL
2021-01-30,USD,390000000,238000000,None,-119000000,-281000000,2000000,43000000,None,-281000000,142000000,-44000000,-61000000,-330000000,27000000,27000000,None,15000000,15000000,None,None,0,None,-23000000,None,171000000,None,123000000,FL
2020-10-31,USD,66000000,222000000,None,-114000000,-1000000,0,33000000,None,-1000000,264000000,-33000000,-21000000,660000000,0,0,None,16000000,16000000,None,0,0,None,-10000000,None,76000000,None,265000000,FL
2020-08-01,USD,722000000,184000000,None,153000000,-269000000,1000000,31000000,None,-269000000,51000000,-33000000,-332000000,None,None,None,None,0,0,None,None,0,None,0,None,51000000,None,45000000,FL
2020-05-02,USD,-116000000,113000000,None,138000000,257000000,1000000,52000000,None,257000000,-105000000,-58000000,288000000,None,None,None,None,42000000,42000000,None,None,330000000,None,None,None,-105000000,None,-110000000,FL
2020-02-01,USD,299000000,217000000,None,-63000000,-93000000,0,61000000,None,-93000000,134000000,-61000000,-74000000,None,35000000,35000000,None,39000000,39000000,None,None,None,None,-35000000,None,176000000,None,134000000,FL
2019-11-02,USD,69000000,220000000,None,-25000000,74000000,1000000,45000000,None,74000000,164000000,-48000000,-218000000,None,178000000,178000000,None,41000000,41000000,None,None,None,None,-177000000,None,164000000,None,125000000,FL
2019-08-03,USD,10000000,414000000,None,-30000000,18000000,1000000,36000000,None,18000000,81000000,-36000000,-158000000,None,120000000,120000000,None,41000000,41000000,None,0,None,None,-117000000,None,81000000,None,60000000,FL
