fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,57586000,16031000,None,68306000,39737000,27194000,12977000,409000,14823000,-126867000,-15981000,397000,0,None,None,None,None,None,None,None,0,None,None,None,None,None,-126903000,ARRY
2024-09-30,USD,44935000,11847000,None,32367000,24095000,16839000,1077000,-40412000,22757000,-141404000,10897000,-8097000,0,None,None,None,None,None,None,0,6340000,None,0,None,None,None,-141354000,ARRY
2024-06-30,USD,3957000,6519000,None,58894000,95583000,16540000,2131000,98684000,-4335000,25698000,-2102000,431000,0,None,None,None,None,None,None,0,10401000,None,0,None,None,None,25698000,ARRY
2024-03-31,USD,47502000,11300000,None,-55747000,-82231000,29117000,2396000,-95992000,11542000,2169000,-2386000,-4575000,0,None,None,None,None,None,None,0,2283000,None,0,None,None,None,2165000,ARRY
2023-12-31,USD,93981000,15724000,None,-95226000,-141497000,28637000,5374000,-96008000,-54189000,23078000,-5206000,-17319000,0,None,None,None,None,None,0,0,0,None,0,None,None,None,23086000,ARRY
2023-09-30,USD,71618000,20256000,None,-29333000,-65482000,17140000,2191000,-74620000,10290000,23214000,-2191000,-45128000,0,None,None,None,None,None,None,0,36715000,None,0,None,None,None,23098000,ARRY
2023-06-30,USD,20540000,7900000,None,-28071000,34615000,13159000,5541000,84426000,-46156000,64811000,-5541000,-15552000,0,None,None,None,6521000,6521000,None,0,17332000,None,0,None,-553000,None,65165000,ARRY
2023-03-31,USD,45816000,7980000,None,11428000,23652000,14533000,3883000,-6607000,23312000,26108000,-3883000,-23762000,0,None,None,None,6350000,6350000,None,0,6469000,None,0,None,18171000,None,29635000,ARRY
2022-12-31,USD,97470000,6272000,None,-45345000,-114394000,26102000,3929000,-71273000,-35143000,-9101000,-3931000,-24706000,0,None,None,None,18670000,18670000,0,0,0,None,0,None,None,None,-5251000,ARRY
2022-09-30,USD,104787000,14798000,None,-4065000,-45404000,25162000,2795000,29036000,-62918000,40822000,-2793000,-89551000,-68000000,None,None,None,18670000,18670000,None,0,8620000,None,0,None,None,None,40644000,ARRY
2022-06-30,USD,-10667000,4389000,None,86085000,84695000,26187000,1538000,47418000,30941000,-22036000,-1540000,21961000,16000000,None,None,None,18670000,18670000,None,0,24370000,None,0,None,None,None,-5024000,ARRY
2022-03-31,USD,-50097000,3039000,None,39047000,106482000,23608000,2357000,66192000,46250000,-22054000,-376173000,100736000,52000000,None,None,None,8051000,8051000,None,15885000,6229000,None,15885000,None,-325534000,None,-25937000,ARRY
2021-12-31,USD,-97350000,26156000,None,31646000,109572000,6492000,13080000,61253000,32863000,-27721000,-1105000,349734000,0,None,None,None,8051000,8051000,8051000,0,None,None,None,None,251279000,None,-21901000,ARRY
2021-09-30,USD,-31728000,1465000,None,46068000,62099000,6490000,1052000,20625000,34878000,-25552000,-1052000,131489000,-102000000,None,None,None,8051000,8051000,None,120645000,None,None,120645000,None,-25481000,None,-27561000,ARRY
2021-06-30,USD,-91961000,1465000,None,-56765000,47330000,6483000,630000,37175000,14197000,-17000,-2605000,93115000,102000000,None,None,None,8051000,8051000,None,0,None,None,None,None,-895000,None,-5517000,ARRY
2021-03-31,USD,-42148000,1465000,None,-63953000,-849000,6481000,570000,-10311000,6246000,2866000,-10570000,-36590000,0,None,None,None,8051000,8051000,None,0,None,None,None,None,-89308000,None,4576000,ARRY
2020-12-31,USD,104295000,None,None,147050000,28111000,6887000,728000,1338000,20652000,-9772000,-728000,-22270000,-102000,None,None,None,589000000,589000000,None,145532000,None,None,None,None,81297000,None,-9772000,ARRY
2020-09-30,USD,21400000,None,None,None,None,6863000,345000,None,-6469000,-7232000,-345000,-31895000,None,None,None,None,None,None,None,None,None,None,None,None,6959000,None,-7232000,ARRY
