fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,-16279000,4392000,None,-40536000,9929000,15473000,20674000,13002000,None,-68058000,78035000,74620000,None,0,0,None,None,None,None,None,71000000,None,0,None,None,None,-7840000,GDOT
2024-06-30,USD,31497000,3956000,None,4300000,-5902000,15827000,16999000,-9806000,None,-88791000,12309000,154381000,None,0,0,None,None,None,None,None,103000000,None,0,None,None,None,-28715000,GDOT
2024-03-31,USD,89177000,4237000,None,7056000,-30368000,16432000,14495000,-13193000,None,-63273000,-4526000,347877000,None,0,0,None,None,None,None,None,64000000,None,0,None,None,None,4750000,GDOT
2023-12-31,USD,-34929000,3302000,None,18265000,66532000,16408000,20441000,61556000,1007000,-68315000,14737000,-8741000,None,0,0,None,None,None,None,None,129000000,None,2150000,None,None,None,-23603000,GDOT
2023-09-30,USD,4682000,799000,None,-11974000,14165000,14719000,17381000,6718000,-7638000,-65194000,28001000,17300000,0,0,0,None,None,None,None,None,70000000,None,0,None,None,None,-6265000,GDOT
2023-06-30,USD,27234000,1707000,None,-20273000,-3962000,13886000,18587000,8216000,6631000,-64169000,23139000,-110930000,0,0,0,None,None,None,None,None,0,None,3271000,None,-60557000,None,578000,GDOT
2023-03-31,USD,100532000,2999000,None,-10480000,-32615000,13701000,19533000,-16015000,None,-35193000,-32720000,-161648000,0,0,0,None,2372000,2372000,None,None,83000000,None,144000,None,-93836000,None,36012000,GDOT
2022-12-31,USD,25605000,-8089000,None,20285000,-8488000,14220000,23721000,10287000,None,-55970000,7920000,-32752000,0,21475000,21475000,None,2734000,2734000,None,None,50000000,None,-18741000,None,773000,None,5884000,GDOT
2022-09-30,USD,64627000,7900000,None,19013000,-80508000,14482000,24068000,3134000,None,-57145000,-178609000,150576000,0,30004000,30004000,None,None,None,None,None,0,None,-29976000,None,36594000,None,4696000,GDOT
2022-06-30,USD,71812000,13000000,None,11163000,10581000,14595000,17527000,1487000,None,-42574000,-348885000,-267091000,0,19046000,19046000,None,None,None,None,None,0,None,-15723000,None,-544164000,None,15008000,GDOT
2022-03-31,USD,115642000,2325000,None,-1341000,78497000,13804000,19010000,-7101000,None,-29261000,-300614000,185974000,0,25000000,25000000,None,None,None,None,None,50000000,None,-24908000,None,1002000,None,38624000,GDOT
2021-12-31,USD,19799000,-17020000,None,15724000,-97611000,14578000,17788000,11548000,-18266000,-74911000,-968832000,465697000,0,0,0,None,None,None,None,None,0,None,2758000,None,-483336000,None,-10523000,GDOT
2021-09-30,USD,27778000,5099000,None,-3873000,94657000,15265000,15818000,20163000,None,-57672000,-133955000,19847000,0,0,0,None,None,None,None,None,0,None,53000,None,-57672000,None,7335000,GDOT
2021-06-30,USD,38784000,20949000,None,-50216000,-52766000,13981000,13352000,-10758000,None,-35013000,-157439000,-702730000,0,0,0,None,None,None,None,None,0,None,3450000,None,-35013000,None,24933000,GDOT
2021-03-31,USD,80672000,2507000,20000,20211000,-388272000,13200000,10474000,11515000,-1786000,-50070000,-108261000,1247579000,0,0,0,None,None,None,None,None,0,None,1780000,None,1219990000,None,25735000,GDOT
2020-12-31,USD,10327000,2542000,None,34502000,476248000,14991000,15137000,24802000,-25409000,-14000000,-679894000,24200000,0,0,0,None,None,None,None,None,0,None,11893000,None,-14000000,None,-24016000,GDOT
2020-09-30,USD,37335000,2542000,None,-731000,24170000,14839000,12503000,-42000,3439000,-63980000,-81206000,248528000,0,0,0,None,None,None,None,None,0,None,246000,None,-63980000,None,-2992000,GDOT
2020-06-30,USD,57386000,2994000,None,1667000,6136000,14478000,15652000,-11946000,None,-60184000,49138000,264580000,0,0,0,None,None,None,None,None,0,None,4835000,None,-60184000,None,3294000,GDOT
2020-03-31,USD,104130000,2758000,95000,12309000,22618000,13697000,15743000,3363000,9023000,-6171000,-73870000,469893000,0,0,0,None,None,None,None,None,100000000,None,23000,None,500153000,None,46845000,GDOT
