fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,84957000,1300483000,None,None,-20528000,17299000,1371000,None,None,73545000,228149000,-401373000,105954000,0,0,None,98603000,98603000,None,0,None,0,0,None,None,None,68517000,ABR
2024-06-30,USD,69932000,1363164000,None,None,22696000,16887000,None,None,None,61833000,386409000,-955320000,236924000,11408000,11408000,None,98621000,98621000,None,0,None,0,0,None,None,None,57739000,ABR
2024-03-31,USD,259956000,1067517000,None,None,-227583000,16631000,None,None,None,73212000,331584000,-674055000,-321785000,0,0,None,98667000,98667000,None,0,None,0,0,None,None,None,68215000,ABR
2023-12-31,USD,77359000,1661908000,None,None,183995000,20873000,None,None,None,109922000,460137000,-314745000,-141089000,-1000,-1000,None,98611000,98611000,None,1000,None,0,2000,None,None,None,102000000,ABR
2023-09-30,USD,56877000,1386446000,None,None,-117155000,15900000,None,None,None,95055000,390507000,-376156000,-190139000,0,0,None,98013000,98013000,None,83992000,0,0,83992000,None,None,None,88266000,ABR
2023-06-30,USD,158406000,1639999000,None,None,16748000,15605000,None,None,None,93332000,200291000,-594857000,-74270000,27761000,27761000,None,93486000,93486000,None,26924000,0,0,-837000,None,-236160000,None,86506000,ABR
2023-03-31,USD,-56785000,1247233000,None,None,111849000,15416000,None,None,None,102246000,828043000,-540035000,-98303000,9671000,9671000,None,90530000,90530000,None,82744000,0,0,73073000,None,231223000,None,94661000,ABR
2022-12-31,USD,288543000,1735395000,None,None,-184240000,20044000,None,None,None,106726000,505761000,-858321000,-328708000,0,0,None,87493000,87493000,None,95969000,0,130000,96099000,None,-64017000,None,98493000,ABR
2022-09-30,USD,46558000,1257607000,None,None,33189000,14782000,None,None,None,79054000,18732000,116949000,81518000,0,0,None,83147000,83147000,None,44523000,0,0,44523000,None,182239000,None,73052000,ABR
2022-06-30,USD,-72280000,1366337000,1030703000,None,-1030703000,14779000,None,None,None,88115000,-823979000,1158298000,246007000,0,0,None,79000000,79000000,None,130443000,0,-179000,130264000,None,262039000,None,81123000,ABR
2022-03-31,USD,836828000,915689000,1586715000,None,-744353000,14972000,None,None,None,79929000,-2017636000,1157442000,-178312000,0,0,None,72099000,72099000,None,137800000,0,77571000,215371000,None,-23366000,None,73113000,ABR
2021-12-31,USD,217249000,1958146000,None,None,-182048000,19571000,None,None,None,126376000,-2994130000,2717493000,1268468000,10944000,10944000,None,65658000,65658000,None,171975000,0,194528000,355559000,None,-59388000,None,114675000,ABR
2021-09-30,USD,-727983000,1861768000,1006958000,None,-1006958000,14872000,None,None,None,86064000,-1742119000,2956012000,1653819000,0,0,None,54087000,54087000,None,14604000,0,139008000,153612000,None,1093022000,None,77717000,ABR
2021-06-30,USD,236491000,1367988000,1482109000,None,-1482109000,14667000,None,None,None,84257000,-1142733000,838723000,-23896000,0,0,None,58098000,58098000,None,169581000,0,0,368584000,None,1566366000,None,75540000,ABR
2021-03-31,USD,491090000,1449033000,1841891000,None,-431485000,14204000,None,None,None,81110000,-871272000,375451000,-18414000,0,0,None,49219000,49219000,None,158433000,0,0,158433000,None,-4731000,None,71367000,ABR
2020-12-31,USD,-248536000,2805448000,None,None,350674000,18393000,0,None,None,112702000,-344929000,827996000,784303000,8770000,8770000,None,47051000,47051000,1891000,105035000,0,0,96265000,None,234531000,None,98506000,ABR
2020-09-30,USD,-230031000,1519856000,1219462000,None,-1219462000,12416000,2000,None,None,97721000,-83771000,137240000,213509000,0,0,None,82918000,82918000,1892000,40542000,0,0,40542000,None,97721000,None,83885000,ABR
2020-06-30,USD,766967000,1397674000,1992889000,None,-1992889000,11891000,-101000,None,None,54089000,-217170000,-597165000,-540099000,1470000,1470000,None,1893000,1889000,1893000,18584000,0,0,17114000,None,54089000,None,45979000,ABR
2020-03-31,USD,-233235000,1131365000,957060000,None,131639000,11822000,230000,None,None,-68356000,-510754000,759824000,445612000,0,11291000,None,41247000,41251000,1888000,19424000,0,0,8133000,None,15835000,None,-57422000,ABR
2019-12-31,USD,-283688000,1250891000,None,None,317404000,17450000,268000,None,None,44611000,-312212000,781131000,402897000,0,0,None,38702000,61624000,1893000,142504000,0,0,142504000,None,44611000,None,37430000,ABR
2019-09-30,USD,134849000,1423070000,None,None,-67565000,12126000,-80000,None,None,43216000,-54086000,-270804000,-236209000,0,0,None,35260000,27432000,1891000,2143000,0,0,2143000,None,43216000,None,35853000,ABR
2019-06-30,USD,-346087000,1272157000,None,None,374348000,12324000,85000,None,None,37402000,-490045000,935134000,589524000,0,0,None,34270000,26645000,1897000,0,0,0,0,None,37402000,None,30804000,ABR
2019-03-31,USD,268389000,785495000,None,None,-250026000,12282000,202000,None,None,30006000,-138397000,-54291000,-13201000,0,0,None,30555000,23101000,1888000,0,0,0,0,None,75701000,None,24538000,ABR
2018-12-31,USD,157801000,1656208000,None,None,-20002000,18085000,58000,None,None,48944000,-131659000,19193000,-9200532000,0,0,None,27900000,20435000,1903000,100509000,0,0,90443000,None,48944000,None,39106000,ABR
2018-09-30,USD,-214149000,1398309000,None,None,184832000,11838000,89000,None,None,37424000,-32164000,260993000,258639000,0,0,None,26118000,18921000,1888000,1000,0,0,1000,None,37424000,None,29625000,ABR
