fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,17100000,36600000,None,-21500000,-7200000,7500000,17300000,13000000,-21600000,20000000,-17300000,1000000,None,0,0,None,0,None,None,1100000,None,None,1100000,None,None,None,16300000,UCTT
2024-09-30,USD,14900000,11400000,None,6900000,26100000,11200000,15200000,21200000,2700000,300000,-15300000,-3700000,None,0,0,None,400000,500000,None,0,None,None,0,None,None,None,-2300000,UCTT
2024-06-30,USD,23200000,11100000,None,25000000,24700000,11200000,13000000,12400000,11800000,21500000,-13000000,17000000,None,0,0,None,None,None,None,0,None,None,0,None,None,None,19100000,UCTT
2024-03-31,USD,9800000,11200000,None,20700000,28100000,7700000,18000000,13700000,13600000,-7200000,-17900000,-4500000,0,0,0,None,None,None,None,0,None,None,0,None,None,None,-9400000,UCTT
2023-12-31,USD,35300000,17700000,4500000,7100000,-2200000,24099983,16600000,4700000,-15200000,-1600000,-62800000,-8900000,0,5700000,5700000,None,100000,300000,None,800000,None,None,-4900000,None,None,None,-3800000,UCTT
2023-09-30,USD,36200000,6100000,9300000,-2300000,-32700000,5500000,12200000,-8100000,-20500000,-12800000,-10400000,-4100000,0,0,0,None,0,None,None,0,0,None,0,None,None,None,-14500000,UCTT
2023-06-30,USD,36400000,6300000,11800000,-15000000,-46200000,5500000,19700000,-11700000,-34200000,-8200000,-19200000,-20700000,0,9500000,9500000,None,100000,100000,None,0,0,None,-9500000,None,-3500000,None,-9400000,UCTT
2023-03-31,USD,28000000,13100000,5600000,-70000000,-78300000,5800000,27300000,-63400000,-10900000,400000,-27300000,-36200000,0,14200000,14200000,None,None,None,None,0,0,None,-14200000,None,-35500000,None,-3400000,UCTT
2022-12-31,USD,-38800000,16700000,9100000,-29600000,60100000,6900000,32200000,17700000,38700000,28400000,-32000000,-28800000,None,12100000,12100000,None,100000,159000,None,0,None,None,-12100000,None,None,None,27900000,UCTT
2022-09-30,USD,71700000,5700000,11200000,19600000,4900000,7000000,21400000,800000,2500000,12900000,-17800000,-18000000,0,0,0,None,-100000,100000,None,0,0,None,0,None,35900000,None,9700000,UCTT
2022-06-30,USD,81700000,5900000,11000000,-14000000,-41000000,7700000,18100000,-31900000,-17900000,-21700000,-18000000,-6600000,0,0,0,None,100000,100000,None,0,None,None,0,None,57100000,None,-25100000,UCTT
