fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,-330000,100000,None,2552000,-194000,1251000,1001000,-709000,None,-8121000,-1001000,3976000,69359000,0,0,None,None,None,None,None,None,None,0,None,None,None,-8121000,FTHM
2024-06-30,USD,-3094000,109000,None,-35000,1333000,1319000,670000,1014000,None,-1294000,6635000,1277000,78473000,0,0,None,None,None,None,None,None,None,0,None,None,None,-1294000,FTHM
2024-03-31,USD,-947000,90000,None,980000,537000,1480000,535000,-356000,None,-5927000,-535000,-96000,49440000,0,0,None,None,None,None,None,None,None,0,None,None,None,-5900000,FTHM
2023-12-31,USD,-4366000,100000,None,-771000,-878000,1481000,475000,-772000,None,-8439000,-510000,5654000,42135000,0,0,None,None,None,None,None,None,None,0,None,None,None,-8481000,FTHM
2023-09-30,USD,-1469000,100000,None,-2284000,46000,1599000,449000,-202000,None,-5496000,-449000,-491000,104954000,0,0,None,None,None,None,0,None,None,0,None,None,None,-5496000,FTHM
2023-06-30,USD,-3167000,10000,None,247000,1013000,1510000,321000,916000,None,-4345000,-321000,5858000,0,0,0,None,None,None,None,0,None,None,0,None,2370000,None,-4345000,FTHM
2023-03-31,USD,-1570000,11000,None,681000,134000,1357000,588000,336000,None,-5701000,-588000,579000,0,0,0,None,None,None,None,0,None,None,0,None,-1579000,None,-5700000,FTHM
2022-12-31,USD,-113000,-19000,None,-2701000,-2568000,1561000,603000,-1157000,None,-9948000,-1163000,-5026000,0,0,0,None,None,None,None,0,None,None,0,None,None,None,-9926000,FTHM
2022-09-30,USD,-6838000,100000,None,-827000,1428000,1436000,763000,-789000,None,-6012000,-763000,2661000,7440000,0,0,None,None,None,None,0,None,None,0,None,-4940000,None,-6012000,FTHM
2022-06-30,USD,-1273000,8000,None,-679000,1088000,1343000,1611000,1307000,None,-5669000,-2518000,-7189000,-2034000,5056000,5056000,None,None,None,None,0,None,None,-5056000,None,-10980000,None,-5669000,FTHM
2022-03-31,USD,1641000,0,None,-700000,525000,1061000,1080000,154000,None,-5997000,-2652000,-6308000,-4852000,989000,989000,None,62394000,62394000,None,0,None,None,-989000,None,-7319000,None,-5997000,FTHM
2021-12-31,USD,-5127000,None,None,-576000,769000,970000,886000,346000,-941000,-3626000,-998000,31723000,-465000,None,None,None,216966000,216966000,None,0,None,None,35000000,None,25598000,None,-3591000,FTHM
2021-09-30,USD,-3877000,None,None,-539741,866996,931000,1622828,-464366,None,-3374000,-1578000,1417000,1808843,None,None,None,None,None,None,0,None,None,0,None,-1672000,None,-3373000,FTHM
2021-06-30,USD,-1712000,42444742,None,1064755,1463642,745000,420095,1374223,-3166963,-2091000,-9318000,1480000,None,None,None,None,None,None,None,0,None,None,0,None,-153529,None,-2091000,FTHM
2021-03-31,USD,-981000,4448,None,1131986,-634638,102000,550077,-1857,918746,-3400000,-2666000,-4000,None,None,None,None,None,None,None,0,None,None,0,None,-3651060,None,-3400000,FTHM
2020-12-31,USD,-886000,6510,None,-695123,424129,57000,121224,172558,-495624,-1275000,-543000,-4000,None,None,None,None,252341,252341,None,0,None,None,0,None,-1431482,None,-1275000,FTHM
2020-09-30,USD,-979547,16243,None,-113426,826541,45000,130209,192700,-600844,-184027,-130231,30612916,None,None,None,None,None,None,None,-14,None,None,34300000,None,-175747,None,-184000,FTHM
2020-06-30,USD,346464,None,None,None,None,44496,119951,None,93923,160798,-119951,419316,None,None,None,None,None,None,None,0,None,None,None,None,168798,None,160798,FTHM
2020-03-31,USD,303083,None,None,None,None,19275,116818,None,-644204,-42771,-116818,78768,None,None,None,None,None,None,None,83014,None,None,None,None,None,None,-42771,FTHM
2019-12-31,USD,-846543,None,None,None,None,18922,120308,None,83825,-1345416,-120308,491239,None,None,None,None,None,None,None,495466,None,None,None,None,None,None,-1345416,FTHM
2019-09-30,USD,184940,None,None,None,None,17886,104771,None,256991,-238880,-104771,-4209,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-238879,FTHM
