fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-10-26,USD,15935000,None,None,-5401000,26454000,256000,17149000,7783000,15713000,29853000,-28333000,-27378000,None,19471000,19471000,None,9774000,8360000,None,None,None,None,-19471000,None,None,None,30037000,LZB
2024-07-27,USD,52318000,None,None,4680000,-4203000,255000,15620000,-17783000,6912000,26804000,-17193000,-34315000,None,33673000,33673000,None,8371000,8371000,None,None,None,None,-33673000,None,None,None,26159000,LZB
2024-04-27,USD,52773000,None,None,-9211000,-9438000,47790000,15517000,21088000,-13909000,40332000,-27525000,-16751000,None,12751000,12751000,None,8488000,8488000,None,None,None,None,-12751000,None,None,None,39308000,LZB
2024-01-27,USD,48478000,None,None,-2140000,-5378000,254000,11533000,-14120000,3789000,28684000,-28725000,-20593000,None,20008000,20008000,None,8545000,8545000,None,None,None,None,-20008000,None,None,None,28640000,LZB
2023-10-28,USD,30963000,None,None,7953000,22667000,253000,13044000,24612000,-486000,27694000,-12625000,-23979000,0,10007000,10007000,None,8952000,7780000,None,None,None,None,-10007000,None,None,None,27199000,LZB
2023-07-29,USD,25913000,None,None,-34795000,-21220000,255000,13457000,-14769000,-9271000,27926000,-12679000,-19904000,0,10007000,10007000,None,7852000,7852000,None,None,None,None,-10007000,None,-6670000,None,27479000,LZB
2023-04-29,USD,78115000,None,None,-25344000,-46851000,39439000,11373000,-11201000,-27751000,34645000,-12155000,-3245000,None,0,0,None,7842000,7842000,None,None,None,None,0,None,None,None,34373000,LZB
2023-01-28,USD,96098000,None,None,-29675000,-75843000,252000,16997000,-22924000,-41331000,31577000,-13827000,-7957000,None,0,0,None,7866000,7866000,None,None,None,None,0,None,None,None,31726000,LZB
2022-10-29,USD,-2150000,None,None,-51634000,10246000,249000,19443000,5548000,10817000,46779000,-18200000,-12102000,None,0,0,None,7064000,7064000,None,None,None,None,0,None,None,None,46077000,LZB
2022-07-30,USD,33104000,None,None,-15136000,2085000,253000,20999000,-25098000,25954000,38940000,-25938000,-13835000,None,5004000,5004000,None,7097000,7097000,None,None,None,None,-5004000,None,-6669000,None,38488000,LZB
2022-04-30,USD,33812000,None,None,-25438000,4171000,38994000,17995000,21512000,-11087000,57622000,-1335000,-22273000,0,14999000,14999000,None,-20621000,7096000,None,None,None,None,-14999000,None,10204000,None,57468000,LZB
2022-01-22,USD,29758000,None,None,1178000,11973000,258000,25271000,-13620000,23773000,29082000,-44564000,-41560000,None,25006000,25006000,None,7223000,7223000,None,None,None,None,-25006000,None,36866000,None,28467000,LZB
2021-10-23,USD,9271000,None,None,22544000,62855000,258000,13971000,32154000,20415000,40358000,-12953000,-36053000,None,15000000,15000000,None,7881000,6621000,None,None,None,None,-15000000,None,52296000,None,39516000,LZB
2021-07-24,USD,6163000,None,None,21439000,51084000,261000,19343000,1783000,38921000,25266000,-19519000,-44675000,None,35640000,35640000,None,6777000,6777000,None,None,None,None,-35640000,None,-58031000,None,24566000,LZB
2021-04-24,USD,60086000,None,None,167911000,19757000,32254000,11238000,9568000,14308000,37957000,-10806000,-47428000,None,43327000,43327000,None,-9700000,6842000,None,None,None,None,-43327000,None,1852000,None,37496000,LZB
2021-01-23,USD,54121000,None,None,35811000,21946000,258000,11280000,-229000,22908000,29589000,-14297000,-1471000,None,875000,875000,None,6484000,6484000,None,None,None,None,0,None,36396000,None,29232000,LZB
2020-10-24,USD,89410000,None,None,82478000,43848000,256000,5632000,32694000,5197000,35304000,-16848000,-56449000,None,0,0,None,3216000,3216000,None,None,None,None,364000,None,38596000,None,34935000,LZB
2020-07-25,USD,106300000,None,None,82265000,-9462000,253000,9810000,-3745000,-1686000,4679000,1248000,-35706000,None,0,0,None,8507000,8507000,None,None,None,None,-1749000,None,71842000,None,4798000,LZB
2020-04-25,USD,44483000,19325000,None,-15772000,-9245000,30429000,10571000,-40864000,-14962000,3376000,-2801000,55852000,0,8023000,8023000,None,6450000,6450000,None,None,None,None,-8023000,None,97534000,None,2295000,LZB
2020-01-25,USD,66057000,19337000,None,-4954000,-34611000,256000,12515000,-1544000,-7583000,34716000,1231000,-18452000,None,12179000,12179000,None,6490000,6490000,None,None,None,None,-12179000,None,46233000,None,34512000,LZB
2019-10-26,USD,34362000,19211000,None,6895000,7544000,252000,10650000,21257000,7118000,22904000,-14044000,-14953000,None,10854000,10854000,None,6039000,6039000,None,None,None,None,-10854000,None,31214000,None,22593000,LZB
2019-07-27,USD,19340000,19303000,None,-21837000,-15313000,255000,12299000,-8535000,527000,17988000,-18301000,-19889000,None,12313000,12313000,None,6112000,6112000,None,None,None,None,-12313000,None,-18850000,None,18069000,LZB
2019-04-27,USD,59297000,0,None,-11104000,-30494000,30459000,12667000,-6043000,-22085000,1667000,-7293000,-23398000,None,6231000,6231000,None,6127000,6127000,None,None,None,None,-6231000,None,28606000,None,1528000,LZB
2019-01-26,USD,45364000,0,None,2018000,-2795000,284000,8840000,-1030000,3913000,29174000,-12259000,-26299000,-15000000,5116000,5116000,None,6103000,6103000,None,None,None,None,-5116000,None,35724000,None,28731000,LZB
2018-10-27,USD,13930000,None,None,21526000,34303000,300000,11053000,14114000,3945000,20349000,-86958000,31672000,None,3666000,3666000,None,5653000,5653000,None,None,None,None,-3666000,None,23341000,None,20012000,LZB
2018-07-28,USD,32154000,None,None,-81000,-3607000,104000,15873000,-14236000,11092000,18951000,-15182000,-15637000,None,7944000,7944000,None,5625000,5625000,None,None,None,None,-7944000,None,1335000,None,18303000,LZB
2018-04-28,USD,24550000,400000,None,-18552000,6666000,30927000,12199000,7858000,-1133000,34360000,-10003000,-14833000,None,10656000,10656000,None,5666000,5666000,None,None,None,None,-12074000,None,-286000,None,34210000,LZB
2018-01-27,USD,39976000,0,None,8788000,1523000,110000,7766000,1108000,5046000,12285000,-8085000,-20307000,None,15382000,15382000,None,5695000,5695000,None,None,None,None,-14320000,None,17865000,None,12109000,LZB
2017-10-28,USD,31716000,None,None,13591000,8305000,369000,7226000,9588000,1619000,23206000,-8026000,-24598000,None,19201000,19201000,None,5311000,5311000,None,None,None,None,-19222000,None,28878000,None,22896000,LZB
2017-07-29,USD,19508000,None,None,-7313000,-2439000,361000,9146000,-15753000,2477000,11744000,-29110000,-16517000,None,11491000,11491000,None,5337000,5337000,None,None,None,None,-11114000,None,-26119000,None,11651000,LZB
2017-04-29,USD,54976000,500000,None,6666000,-14479000,7820000,4775000,7274000,-18446000,28229000,-7217000,-16528000,None,10895000,10895000,None,5385000,5385000,None,None,None,None,-10829000,None,31540000,317000,27997000,LZB
2017-01-28,USD,38911000,0,None,10343000,6192000,7312000,5303000,1360000,2182000,23642000,-23876000,-10292000,None,5296000,5296000,None,5401000,5401000,None,None,None,None,-4891000,None,4749000,10000,23286000,LZB
2016-10-29,USD,18350000,None,None,9088000,21538000,7199000,5017000,16880000,4257000,21105000,-19657000,-10012000,None,6199000,6199000,None,4946000,4946000,None,None,None,None,-5668000,None,-11588000,-265000,20833000,LZB
2016-07-30,USD,35753000,None,None,-5641000,-16707000,6800000,5209000,-17664000,-510000,14008000,-14480000,-16582000,None,13567000,13567000,None,4923000,4923000,None,None,None,None,-11003000,None,4801000,116000,13806000,LZB
2016-04-30,USD,44795000,None,None,5271000,-6103000,7209000,4859000,4554000,-8500000,22947000,-9418000,-21574000,None,14986000,14986000,None,5004000,5004000,None,None,None,None,-14819000,None,14660000,198000,22718000,LZB
2016-01-23,USD,47991000,None,None,-3639000,-16331000,6629000,5876000,-10304000,1620000,22234000,-5497000,-19410000,None,10635000,10635000,None,5025000,5025000,None,None,None,None,-10635000,None,23132000,48000,21906000,LZB
2015-10-24,USD,20193000,None,None,14454000,17695000,6408000,7443000,19630000,-658000,21659000,-23648000,-9371000,None,9290000,9290000,None,4057000,4057000,None,None,None,None,-9182000,None,-12953000,-127000,20952000,LZB
2015-07-25,USD,1530000,None,None,-17202000,4482000,6271000,6506000,-24610000,22159000,14123000,1334000,-12840000,None,9171000,9171000,None,4055000,4055000,None,None,None,None,-9026000,None,-10783000,-807000,13676000,LZB
2015-04-25,USD,31687000,None,None,6692000,6977000,5986000,13807000,9606000,-4269000,20480000,-13705000,-18141000,None,16101000,16101000,None,4097000,4097000,None,None,None,None,-15200000,None,-108000,51000,20215000,LZB
2015-01-24,USD,23296000,None,None,-5395000,-7780000,5301000,15932000,-9146000,907000,18472000,-19812000,-20142000,None,16098000,16098000,None,4142000,4142000,None,None,None,None,-15763000,None,-16915000,-257000,17948000,LZB
