fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,-25099000,15966000,None,-84632000,-87310000,1780000,416000,-47037000,-34543000,-37216000,-416000,-232000,None,0,0,None,None,None,None,0,None,None,-1151000,None,None,None,-37191000,GPRO
2024-09-30,USD,-2244000,3430000,None,104954000,107830000,1827000,1943000,46689000,57928000,-8228000,-1943000,103000,None,0,0,None,None,None,None,770000,None,None,770000,None,None,None,-8211000,GPRO
2024-06-30,USD,605000,3549000,None,20825000,-7602000,1559000,716000,-27372000,16051000,-47800000,-716000,-202000,None,0,0,None,None,None,None,1000,None,None,1000,None,None,None,-47821000,GPRO
2024-03-31,USD,-98403000,3392000,None,-63079000,-4839000,1325000,964000,22429000,-24986000,-339079000,10728000,-598000,None,0,0,None,None,None,None,1379000,None,None,1379000,None,None,None,-339088000,GPRO
2023-12-31,USD,43729000,2691000,None,-26357000,-64008000,1159000,535000,-16152000,-48610000,3100000,14465000,-57112000,None,10000000,10000000,None,3876000,3876000,None,0,None,None,-10000000,None,None,None,-2418000,GPRO
2023-09-30,USD,-1638000,2815000,None,40915000,48469000,1444000,24000,25186000,19467000,-3684000,43976000,-10760000,0,10000000,10000000,None,None,None,None,1552000,None,None,-8448000,None,None,None,-3684000,GPRO
2023-06-30,USD,-7852000,2920000,None,8493000,5738000,1748000,478000,25391000,-19395000,-17202000,55726000,-15583000,0,15000000,15000000,None,None,None,None,0,None,None,-15000000,None,32291000,None,-17212000,GPRO
2023-03-31,USD,-67102000,3791000,None,-28615000,11063000,1809000,483000,-19947000,27673000,-29869000,7735000,-6927000,0,5000000,5000000,None,None,None,None,2324000,None,None,-2676000,None,-66294000,None,-29869000,GPRO
2022-12-31,USD,25562000,3512000,None,-23441000,-37620000,1980000,242000,-8037000,-26263000,8600000,-11099000,-9010000,0,8001000,8001000,None,None,None,None,74000,None,None,-7927000,None,8600000,None,3073000,GPRO
2022-09-30,USD,40736000,3604000,None,37253000,31436000,2035000,1911000,-3548000,27387000,17540000,-14067000,-11695000,0,9856000,9856000,None,None,None,None,2000000,None,None,-7856000,None,26879000,None,17570000,GPRO
