fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,-567057000,13620000,None,-91877000,269625000,29195000,30380000,263377000,None,-555719000,-61099000,543048000,None,None,None,None,52307000,52307000,None,None,0,None,0,None,None,None,-243420000,HRB
2024-09-30,USD,-328581000,19792000,None,-222439000,-9865000,28831000,18735000,-1029000,None,-404837000,-26394000,-284450000,None,None,None,None,44653000,44653000,None,None,0,None,0,None,None,None,-172576000,HRB
2024-06-30,USD,300596000,248522000,None,-287214000,-250462000,30780000,9847000,-239712000,None,608015000,5785000,-43808000,None,None,None,None,44648000,44648000,None,None,0,None,0,None,None,None,257817000,HRB
2024-03-31,USD,1362430000,30968000,None,627258000,9915000,30673000,21123000,-727000,None,1598095000,-28598000,-855951000,None,None,None,None,45273000,45273000,None,None,200000000,None,0,None,None,None,690737000,HRB
2023-12-31,USD,-607177000,15704000,None,-113609000,367605000,30106000,19792000,353814000,None,-472629000,-47155000,530646000,None,None,None,None,46901000,46901000,None,None,0,None,0,None,None,None,-189755000,HRB
2023-09-30,USD,-334989000,19792000,None,-184160000,-11377000,30225000,12916000,-4981000,None,-375842000,-23890000,-195198000,0,0,0,None,42953000,42953000,None,0,0,None,0,None,None,None,-163482000,HRB
2023-06-30,USD,323455000,246548000,None,-252007000,-190578000,31841000,13037000,-180151000,None,677382000,-102000,-245405000,0,0,0,None,44163000,44163000,None,0,0,None,1956000,None,None,None,302271000,HRB
2023-03-31,USD,1278844000,27617000,None,557793000,-40443000,32313000,15166000,-24898000,None,1498857000,-2197000,-634400000,0,0,0,None,44569000,44569000,None,0,220000000,None,0,None,1498857000,None,643429000,HRB
2022-12-31,USD,-458792000,12020000,None,-20906000,296309000,32723000,25334000,265995000,None,-521582000,-61732000,375706000,0,0,0,None,46100000,46100000,None,0,0,None,0,None,-521582000,None,-223579000,HRB
2022-09-30,USD,-321666000,19792000,None,-213116000,-1033000,33624000,16161000,-3702000,None,-389745000,-37358000,-246893000,0,0,0,None,43093000,43093000,None,0,0,None,0,None,-605917000,None,-168421000,HRB
2022-06-30,USD,435409000,260897000,None,-88906000,-210054000,34716000,9237000,-195473000,None,516151000,-5435000,-549880000,0,0,0,None,43041000,43041000,None,0,0,None,1729000,None,-119906000,None,222703000,HRB
2022-03-31,USD,1286699000,58009000,None,615212000,-13112000,36116000,13347000,17291000,None,1535034000,-13662000,-557583000,0,0,0,None,46497000,46497000,None,0,220000000,None,538000,None,1535034000,None,673177000,HRB
2021-12-31,USD,-600947000,36539000,None,-184923000,307522000,35631000,23751000,251984000,None,-489523000,-37991000,67439000,0,0,0,None,47942000,47942000,None,0,0,None,682000,None,-489523000,None,-190605000,HRB
2021-09-30,USD,-312624000,12594000,None,-234973000,-44523000,35715000,15620000,-35913000,None,-348919000,-19453000,-217322000,0,0,0,None,48996000,48996000,None,0,0,None,3385000,None,-549399000,None,-151601000,HRB
2021-06-30,USD,34826000,49711000,None,-246039000,-135223000,24586000,5188000,-108470000,None,210605000,3692000,484526000,None,None,None,None,0,47181000,None,None,None,None,308000,None,523044000,None,89610000,HRB
2021-04-30,USD,1534607000,266056000,None,168797000,-306098000,39689000,4796000,-287374000,None,949252000,28589000,-965998000,0,0,0,None,47181000,None,None,0,75000000,None,1000,None,597198000,None,949252000,HRB
2021-01-31,USD,-645940000,16915000,None,113619000,541842000,39856000,21412000,489891000,None,-232994000,-50680000,763120000,0,0,0,None,47689000,None,None,0,1130000000,None,1006000,None,-232994000,None,-232994000,HRB
2020-10-31,USD,-242239000,34726000,None,-93982000,-17721000,37799000,18273000,-25532000,None,-223726000,-27812000,-2149225000,0,0,0,None,50154000,None,None,0,0,None,-14000,None,-223726000,None,-223726000,HRB
2020-07-31,USD,-39013000,26457000,None,-177111000,-17592000,57807000,8311000,-26052000,None,91259000,None,None,0,0,0,None,None,None,None,0,0,None,1147000,None,-72840000,None,91259000,HRB
2020-04-30,USD,1576752000,83765000,None,228154000,-658794000,44127000,15175000,-617427000,None,460403000,19471000,919936000,0,0,0,None,50043000,None,None,0,2015000000,None,1000,None,2516159000,None,460403000,HRB
2020-01-31,USD,-774475000,87643000,None,24843000,772061000,44147000,23656000,756182000,None,-129683000,-72643000,788673000,0,0,0,None,50764000,None,None,0,1185000000,None,859000,None,-129683000,None,-129683000,HRB
2019-10-31,USD,-209487000,64698000,None,-88963000,-35146000,42657000,27673000,-11340000,None,-187999000,-58252000,-76568000,0,0,0,None,51551000,None,None,0,0,None,9000,None,-187999000,None,-187999000,HRB
2019-07-31,USD,-505317000,74400000,None,-384572000,-50602000,59662000,15181000,-60519000,None,-150247000,None,None,0,0,0,None,None,None,None,0,0,None,1206000,None,-942829000,None,-150247000,HRB
2019-04-30,USD,1953994000,26861000,None,399789000,-726466000,40682000,15508000,-566834000,None,877956000,-35872000,-514078000,0,0,0,None,50595000,None,None,0,105000000,None,5000,None,1404044000,None,877909000,HRB
2019-01-31,USD,-719765000,15679000,None,-24357000,773255000,44088000,13560000,715806000,None,-126454000,-36055000,336651000,0,0,0,None,51382000,None,None,0,0,None,781000,None,-107754000,None,-126454000,HRB
2018-10-31,USD,-252128000,24383000,None,-141890000,-12197000,41493000,54365000,-8364000,None,-176276000,-76642000,-56360000,0,0,0,None,51380000,None,None,0,0,None,391000,None,-158676000,None,-176276000,HRB
2018-07-31,USD,-469015000,15519000,None,-229297000,43559000,64325000,12057000,-66960000,None,-152670000,None,None,0,0,0,None,None,None,None,0,0,None,1355000,None,-552033000,None,-152670000,HRB
2018-04-30,USD,2207704000,26486000,None,320761000,-655703000,46417000,20718000,-585598000,None,1142927000,10516000,-822006000,0,0,0,None,50211000,None,None,0,-830000000,None,72000,None,1142927000,None,1142927000,HRB
2018-01-31,USD,-709244000,17932000,None,91773000,793750000,48488000,21115000,729158000,None,-245645000,-43158000,738200000,0,0,0,None,50176000,None,None,0,0,None,746000,None,-192799000,None,-245645000,HRB
2017-10-31,USD,-239342000,24383000,None,-193945000,-5870000,44792000,43656000,-12973000,None,-153566000,-66452000,-79408000,0,0,0,None,50177000,None,None,0,0,None,104000,None,-104437000,None,-153566000,HRB
2017-07-31,USD,-544020000,15519000,None,-248781000,-61789000,39261000,13094000,-64985000,None,-130567000,None,None,0,0,0,None,None,None,None,0,0,None,27418000,None,-449528000,None,-130567000,HRB
2017-04-30,USD,1962056000,27376000,None,443734000,-539202000,49976000,15331000,-568417000,None,783352000,34577000,-1168881000,0,0,0,None,45578000,None,None,0,0,None,-32000,None,790159000,-1553000,783352000,HRB
2017-01-31,USD,-689483000,19139000,None,-35603000,-188200000,45160000,29006000,694943000,None,-104514000,120533000,517043000,0,0,0,None,45566000,None,None,0,0,None,773000,None,-11338000,1206000,-104514000,HRB
