fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,135817000,17682000,None,11217000,-33371000,21445000,9747000,-33440000,None,81879000,-9932000,-64846000,None,64846000,64846000,None,None,None,None,None,None,None,-64846000,None,None,None,81879000,LOPE
2024-09-30,USD,-29385000,10975000,None,2858000,84946000,2105000,9568000,86934000,None,41467000,91286000,-39634000,None,39634000,39634000,None,None,None,None,None,None,None,-39634000,None,None,None,41467000,LOPE
2024-06-30,USD,98563000,47665000,None,-30271000,-110764000,2105000,8954000,-107756000,None,34878000,-14729000,-38725000,None,38725000,38725000,None,None,None,None,None,None,None,-38725000,None,None,None,34878000,LOPE
2024-03-31,USD,84963000,3838000,None,29247000,62156000,2105000,8979000,58399000,None,68010000,-5260000,-29970000,None,29970000,29970000,None,None,None,None,None,None,None,-29970000,None,None,None,68010000,LOPE
2023-12-31,USD,116385000,11378000,None,4546000,-25179000,16791000,10351000,-25664000,272000,80709000,-9942000,-16839000,None,16839000,16839000,None,None,None,None,None,None,None,-16839000,None,None,None,80709000,LOPE
2023-09-30,USD,-29851000,5195000,None,6404000,79615000,2105000,16587000,79793000,-272000,35739000,-22473000,-33730000,0,33730000,33730000,None,None,None,None,None,None,None,-33730000,None,None,None,35739000,LOPE
2023-06-30,USD,94129000,42237000,None,-26362000,-81182000,2105000,9012000,-77889000,-77889000,28973000,-10923000,-45321000,0,45321000,45321000,None,None,None,None,None,None,None,-45321000,None,37885000,None,28973000,LOPE
2023-03-31,USD,62999000,249000,None,9884000,29783000,2105000,8587000,25158000,None,59564000,-37134000,-41234000,0,41234000,41234000,None,None,None,None,None,None,None,-41234000,None,-15369000,None,59564000,LOPE
2022-12-31,USD,110349000,7452000,None,11620000,-22441000,15800000,8931000,-23757000,None,71027000,-1821000,-28006000,0,28006000,28006000,None,None,None,None,None,None,None,-28006000,None,80522000,None,71027000,LOPE
2022-09-30,USD,-35619000,2277000,None,2494000,73560000,2105000,11165000,75443000,75443000,30008000,-15701000,-48194000,0,48194000,48194000,None,None,None,None,None,None,None,-48194000,None,-99514000,None,30008000,LOPE
2022-06-30,USD,75829000,38540000,None,-38150000,-78420000,2105000,8352000,-76279000,None,25562000,-9904000,-128457000,0,128457000,128457000,None,None,None,None,None,None,None,-128457000,None,25562000,None,25562000,LOPE
2022-03-31,USD,70260000,306000,None,23878000,37255000,2105000,6784000,31943000,None,58078000,-69713000,-399555000,0,399555000,399555000,None,None,None,None,None,None,None,-399555000,None,-399008000,None,58078000,LOPE
2021-12-31,USD,104224000,14790000,None,-18990000,-32147000,15126000,7523000,-29952000,25800000,85113000,962283000,-526568000,0,443653000,443653000,None,58056000,58056000,None,None,None,None,-443653000,None,10000000,None,85113000,LOPE
2021-09-30,USD,-1434000,12017000,None,24746000,78603000,2105000,5595000,80127000,None,47658000,228781000,-235793000,0,192506000,192506000,None,None,None,None,None,None,None,-192506000,None,47658000,None,47658000,LOPE
2021-06-30,USD,120502000,37665000,None,-21697000,-79104000,2105000,6846000,-76913000,None,49461000,-205266000,-71617000,0,98331000,98331000,None,None,None,None,None,None,None,-98331000,None,49461000,None,49461000,LOPE
2021-03-31,USD,89827000,1125000,None,27990000,35767000,2105000,8911000,29601000,4548000,78112000,-34819000,-74948000,0,69342000,69342000,None,None,None,None,None,None,None,-66662000,None,-19940000,None,78112000,LOPE
2020-12-31,USD,128740000,15037000,None,8138000,-32262000,14515000,7262000,-26862000,16046000,86755000,-5610000,-44311000,0,36730000,36730000,None,883000,883000,None,None,None,None,-36025000,None,86755000,None,86755000,LOPE
2020-09-30,USD,-40969000,53181000,None,-33111000,74283000,2105000,9927000,73496000,None,52046000,66836000,-31449000,0,23267000,23267000,None,None,None,None,None,None,None,-23163000,None,52046000,None,52046000,LOPE
2020-06-30,USD,135333000,2673000,None,15215000,-63343000,2105000,6144000,-61835000,None,47010000,-78699000,-16595000,0,8311000,8311000,None,None,None,None,None,None,None,-8309000,None,47010000,None,47010000,LOPE
2020-03-31,USD,85719000,1796000,None,29103000,35193000,2105000,6085000,28451000,-770000,71385000,-1878000,-73920000,0,65706000,65706000,None,None,None,None,None,None,None,-65634000,None,9921000,None,71385000,LOPE
2019-12-31,USD,111210000,17882000,None,-5079000,-38942000,12349000,7213000,-34619000,-729000,76669000,25235000,-133882000,-95000000,18493000,18493000,None,3821000,3821000,None,None,None,None,-18408000,None,76669000,None,76669000,LOPE
2019-09-30,USD,5799000,13586000,None,13186000,74876000,2179000,5522000,74909000,8417000,58151000,54652000,-6543000,0,6953000,6953000,None,None,None,None,None,None,None,-6625000,None,58151000,None,58151000,LOPE
2019-06-30,USD,112998000,37864000,None,-17713000,-42261000,2179000,5070000,-65778000,2146000,51112000,-144910000,9246000,20000000,340000,340000,None,None,None,None,None,None,None,1437000,None,51112000,None,51112000,LOPE
2019-03-31,USD,76337000,2087000,None,10545000,3425000,1686000,4586000,24722000,-2620000,73243000,-340852000,171269000,250000000,18127000,18127000,None,None,None,None,None,None,None,-16496000,None,-93246000,None,73243000,LOPE
2018-12-31,USD,102549000,9807000,None,-9465000,-20129000,3890000,4045000,-18021000,-4926000,75531000,-22506000,-4576000,0,5470000,5470000,None,4632000,4632000,None,None,None,None,-2933000,None,75531000,None,75531000,LOPE
2018-09-30,USD,-47126000,25286000,None,-23255000,62194000,3812000,11316000,61717000,-11645000,33761000,-148294000,-7541000,0,6225000,6225000,None,None,None,None,None,None,None,-5898000,None,33761000,None,33761000,LOPE
2018-06-30,USD,24654000,43917000,None,-38609000,2972000,14024000,43819000,4226000,-3909000,46038000,-28910000,-1899000,0,1031000,1031000,None,None,None,None,None,None,None,-182000,None,46038000,None,46038000,LOPE
2018-03-31,USD,119008000,696000,None,25373000,4890000,13947000,35347000,3558000,6333000,73681000,-38525000,-12829000,0,12032000,12032000,None,None,None,None,None,None,None,-11113000,None,164285000,None,73681000,LOPE
2017-12-31,USD,34971000,24812000,None,-44724000,3636000,13761000,37982000,4253000,-3014000,68256000,-39980000,-2729000,0,1643000,1643000,None,7372000,7372000,None,None,None,None,-1026000,None,68256000,None,68256000,LOPE
2017-09-30,USD,136267000,14161000,None,81003000,8434000,13611000,25113000,6831000,5546000,39304000,-25401000,-842000,0,0,0,None,None,None,None,None,None,None,860000,None,39304000,None,39304000,LOPE
2017-06-30,USD,-65163000,31773000,None,-31133000,4655000,13589000,28762000,5354000,-3121000,39847000,-38095000,930000,0,141000,141000,None,None,None,None,None,None,None,2632000,None,39847000,None,39847000,LOPE
2017-03-31,USD,93813000,1112000,None,34932000,5522000,13267000,21729000,3410000,1269000,55912000,-48588000,-33092000,-25000000,9516000,9516000,None,None,None,None,None,None,None,-6394000,None,117143000,None,55912000,LOPE
2016-12-31,USD,-144711000,18367000,None,-47086000,23367000,12939000,20708000,5464000,-6621000,47979000,-50001000,7071000,None,53000,53000,None,10016000,10016000,None,None,None,None,3138000,None,-29167000,None,47979000,LOPE
2016-09-30,USD,29244000,12846000,None,59533000,8013000,11499000,41969000,6131000,-3748000,29244000,-59290000,-10548000,None,782000,782000,None,None,None,None,None,None,None,2262000,None,30589000,None,29244000,LOPE
2016-06-30,USD,27626000,40599000,None,-14455000,10111000,10778000,65834000,5069000,7959000,27626000,-50697000,28752000,None,52000,52000,None,None,None,None,None,None,None,3461000,None,-4239000,None,27626000,LOPE
2016-03-31,USD,178482000,5542000,None,27852000,-9631000,10467000,49781000,3676000,7735000,43665000,-56013000,-14548000,None,19175000,19175000,None,None,None,None,None,None,None,-15716000,None,25757000,None,43665000,LOPE
2015-12-31,USD,38114000,21867000,2000,-42942000,15455000,10315000,44495000,4006000,-5393000,38114000,-47943000,-12088000,None,11332000,11332000,None,2871000,2871000,None,None,None,None,-10714000,None,-55141000,None,38114000,LOPE
2015-09-30,USD,33342000,14719000,None,46670000,9305000,8973000,53877000,5342000,-4525000,33342000,-58286000,-1590000,None,0,0,None,None,None,None,None,None,None,171000,None,27467000,None,33342000,LOPE
2015-06-30,USD,25776000,33879000,None,-15763000,9078000,8233000,62134000,4913000,6604000,25776000,-48684000,-240000,None,52000,52000,None,None,None,None,None,None,None,913000,None,-35446000,None,25776000,LOPE
2015-03-31,USD,124737000,10002000,None,14738000,-6630000,8154000,44212000,3052000,-4809000,34179000,-45968000,-1303000,None,4178000,4178000,None,None,None,None,None,None,None,-2443000,None,20918000,None,34179000,LOPE
2014-12-31,USD,33093000,20483000,21000,-28291000,12167000,0,27429000,3526000,4999000,33093000,-1087000,-411000,None,0,0,None,None,None,None,None,None,None,859000,None,8756000,None,33093000,LOPE
2014-09-30,USD,29016000,14896000,362000,37122000,11495000,0,59204000,3548000,-6076000,29016000,-29838000,-1196000,None,0,0,None,None,None,None,None,None,None,332000,None,36268000,None,29016000,LOPE
2014-06-30,USD,23069000,15560000,0,6535000,5691000,0,54799000,4397000,9611000,23069000,-53825000,-859000,None,1095000,1095000,None,None,None,None,None,None,None,149000,None,-18915000,None,23069000,LOPE
2014-03-31,USD,53671000,7326000,2000,8368000,-10529000,966000,27214000,3962000,-5462000,26288000,-76260000,5894000,None,4243000,4243000,None,None,None,None,None,None,None,1147000,None,-16695000,None,26288000,LOPE
2013-12-31,USD,16663000,17159000,13000,-6045000,20362000,6835000,19780000,4247000,535000,26157000,-67956000,301000,None,287000,287000,None,14816000,14816000,None,None,None,None,1175000,None,-50992000,None,26157000,LOPE
2013-09-30,USD,22545000,11758000,711000,25905000,4727000,6461000,21160000,4737000,-7664000,22545000,-40486000,-1249000,None,518000,518000,None,None,None,None,None,None,None,226000,None,16015000,None,22545000,LOPE
2013-06-30,USD,19064000,22982000,2000,-9934000,9368000,6190000,23304000,5538000,5657000,19064000,-53291000,4030000,None,2485000,2485000,None,None,None,None,None,None,None,5728000,None,-36938000,None,19064000,LOPE
2013-03-31,USD,31713000,14638000,2000,2272000,426000,5951000,14704000,4641000,-7600000,20945000,-10765000,1680000,None,6006000,6006000,None,None,None,None,None,None,None,-147000,None,22628000,None,20945000,LOPE
2012-12-31,USD,19462000,14446000,284000,-13921000,1782000,196000,24034000,3596000,-16368000,20909000,-57289000,73294000,None,10317000,10317000,None,94871000,94871000,None,None,None,None,-6607000,None,35467000,None,20909000,LOPE
