fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,55999000,None,None,None,None,12153000,4626000,None,None,48817000,-4096000,-25673000,None,25069000,25069000,None,None,None,None,None,None,None,-25069000,None,None,None,48817000,ONTO
2024-09-30,USD,67247000,None,None,None,None,13114000,8049000,None,None,53051000,-56551000,3945000,None,0,0,None,None,None,None,None,None,None,5164000,None,None,None,53051000,ONTO
2024-06-30,USD,65299000,None,None,None,None,13112000,12253000,None,None,52949000,-74084000,-8872000,None,0,0,None,None,None,None,None,None,None,-1000,None,None,None,52949000,ONTO
2024-03-31,USD,57131000,None,None,None,None,16500000,6975000,None,None,46853000,-91816000,-5073000,None,0,0,None,None,None,None,None,None,None,4015000,None,None,None,46853000,ONTO
2023-12-31,USD,61586000,None,None,None,None,16721000,2463000,None,-16462000,30309000,-37128000,-393000,None,0,0,None,None,None,None,None,None,None,0,None,None,None,30309000,ONTO
2023-09-30,USD,28632000,None,None,None,None,13824000,7647000,None,None,35886000,-43359000,-917000,None,0,0,None,None,None,None,None,None,None,0,None,None,None,35886000,ONTO
2023-06-30,USD,31688000,None,None,None,None,13825000,4608000,None,None,25896000,-36138000,1305000,None,0,0,None,None,None,None,None,None,None,0,None,None,None,25896000,ONTO
2023-03-31,USD,50067000,None,None,None,None,16740000,7855000,None,None,29068000,-13238000,-9470000,None,3197000,3197000,None,None,None,None,None,None,None,-3197000,None,53835000,None,29068000,ONTO
2022-12-31,USD,49495000,None,None,None,None,16221000,8619000,-65140000,-93905000,66214000,-26465000,-50453000,None,53717000,53717000,None,None,None,None,None,None,None,-50148000,None,-27423000,None,66214000,ONTO
2022-09-30,USD,31820000,None,None,None,None,13822000,2884000,None,-93905000,52215000,3980000,-11772000,None,11540000,11540000,None,None,None,None,None,None,None,-11540000,None,24028000,None,52215000,ONTO
2022-06-30,USD,9932000,None,None,None,None,13820000,4408000,None,None,51575000,94000,1445000,None,0,0,None,None,None,None,None,None,None,4493000,None,13196000,None,51575000,ONTO
2022-03-31,USD,45456000,None,None,None,None,16185000,2494000,None,None,53330000,-33300000,-7570000,None,0,0,None,None,None,None,None,None,None,6000,None,2861000,-1725000,53330000,ONTO
2021-12-31,USD,49001000,None,None,None,None,17083000,863000,-27829000,-42409000,46738000,-30865000,3041000,None,0,0,None,None,None,None,None,None,None,3664000,None,17395000,-3782000,46737000,ONTO
2021-09-30,USD,49852000,None,None,None,None,12993000,1618000,None,6262000,36448000,-34530000,2913000,None,None,None,None,None,None,None,None,None,None,3194000,None,36448000,-246000,36448000,ONTO
2021-06-30,USD,25429000,None,None,None,None,12324000,5683000,None,3706000,35051000,-16049000,-3877000,None,None,None,None,None,None,None,None,None,None,130000,None,35051000,2265000,35051000,ONTO
2021-03-31,USD,50999000,None,None,None,None,15975000,3875000,None,2267000,24113000,-60349000,593000,None,None,None,None,None,None,None,None,None,None,3085000,None,-10270000,-1513000,24113000,ONTO
2020-12-31,USD,33125000,None,None,None,None,16663000,438000,-25816000,-42409000,19914000,98306000,-566000,None,0,0,None,None,None,None,None,None,None,74000,None,35114000,1447000,19914000,ONTO
2020-09-30,USD,25988000,None,None,None,None,13646000,782000,None,-1000,8091000,-57055000,2399000,None,0,0,None,None,None,None,None,None,None,2666000,None,8091000,886000,8091000,ONTO
2020-06-30,USD,37973000,None,None,None,None,13703000,1612000,None,275000,7424000,9948000,-20520000,None,18386000,18386000,None,None,None,None,None,None,None,-18371000,None,7424000,667000,7424000,ONTO
2020-03-31,USD,8898000,None,None,None,None,16835000,997000,None,9898000,-4404000,-2600000,-35015000,None,33614000,33614000,None,None,None,None,None,None,None,-33450000,None,-29353000,-636000,-4404000,ONTO
2019-12-31,USD,-6754000,1319000,None,204000,-4352000,8698000,-3141000,-4178000,-3792000,-17752000,-981000,-1866000,None,0,0,None,None,None,None,None,None,None,-4454000,None,-22421000,572000,-17752000,ONTO
2019-09-30,USD,15110000,None,None,None,None,1423000,1547000,-6724000,-4840000,6560000,12780000,122000,None,0,0,None,None,None,None,None,None,None,-1000,None,-42717000,-268000,6560000,ONTO
