fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,3205000000,None,None,-956000000,248000000,1276000000,2466000000,1277000000,-4000000,2644000000,-2575000000,-997000000,-169000000,794000000,794000000,None,None,None,None,None,1057000000,None,-794000000,None,None,None,2554000000,DIS
2024-09-30,USD,20239000000,None,None,1434000000,-884000000,1285000000,1489000000,-808000000,40000000,564000000,-1978000000,-3566000000,155000000,469000000,469000000,None,817000000,817000000,None,None,0,None,-381000000,None,None,None,460000000,DIS
2024-06-30,USD,2602000000,None,None,154000000,1564000000,1220000000,1365000000,1217000000,28000000,2842000000,-2350000000,-898000000,1335000000,1522000000,1522000000,None,None,None,None,None,-1000000,None,-1522000000,None,None,None,2621000000,DIS
2024-03-31,USD,3666000000,None,None,-359000000,-258000000,1242000000,1259000000,-1398000000,-18000000,216000000,-1307000000,-2818000000,-1004000000,1001000000,1001000000,None,549000000,549000000,None,None,133000000,None,-1001000000,None,None,None,-20000000,DIS
2023-12-31,USD,2185000000,None,None,-2500000000,-1126000000,1243000000,1299000000,1554000000,-8000000,2151000000,-1246000000,-8006000000,1046000000,0,0,None,None,None,None,None,0,None,0,None,None,None,1911000000,DIS
2023-09-30,USD,12927000000,None,None,863000000,-855000000,1409000000,1374000000,-1102000000,63000000,694000000,-1382000000,-597000000,0,0,None,None,None,None,None,None,13000000,None,0,None,None,None,264000000,DIS
2023-06-30,USD,2802000000,None,None,1057000000,1100000000,1344000000,1165000000,331000000,13000000,-153000000,-718000000,-1001000000,0,0,None,None,None,None,None,None,0,None,0,None,1083000000,None,-460000000,DIS
2023-03-31,USD,3236000000,None,None,605000000,293000000,1310000000,1249000000,-1010000000,19000000,1488000000,-1249000000,-83000000,-85000000,None,None,None,None,None,None,None,3000000,None,None,None,1904000000,None,1271000000,DIS
2022-12-31,USD,-974000000,None,None,-2322000000,1396000000,1306000000,1181000000,1423000000,88000000,1361000000,-1292000000,-1043000000,799000000,0,None,None,None,None,None,None,67000000,None,0,None,-3309000000,None,1279000000,DIS
2022-09-30,USD,5337000000,None,None,1887000000,1038000000,1317000000,1148000000,-1111000000,161000000,254000000,-1136000000,-2482000000,None,None,None,None,None,None,None,None,181000000,None,0,None,None,None,162000000,DIS
2022-06-30,USD,3065000000,None,None,1122000000,2361000000,1290000000,1735000000,164000000,162000000,1502000000,-1848000000,-150000000,-145000000,None,None,None,None,None,None,None,82000000,None,12000000,None,-76000000,None,1409000000,DIS
2022-03-31,USD,2138000000,None,None,1146000000,2371000000,1287000000,1079000000,-1059000000,83000000,597000000,-1037000000,-1817000000,-6000000,None,None,None,None,None,None,None,37000000,None,55000000,None,-1089000000,None,470000000,DIS
2021-12-31,USD,-810000000,None,None,-3145000000,1023000000,1269000000,981000000,1401000000,14000000,1152000000,-987000000,-292000000,-124000000,None,None,None,None,None,None,None,33000000,None,33000000,None,-1476000000,None,1104000000,DIS
2021-09-30,USD,5806000000,None,None,2047000000,865000000,1275000000,1110000000,56000000,-16000000,255000000,-1086000000,-1614000000,None,None,None,None,None,0,None,None,21000000,None,30000000,None,-38000000,30000000,159000000,DIS
2021-06-30,USD,2547000000,None,None,461000000,1692000000,1266000000,938000000,264000000,-61000000,1123000000,-754000000,-530000000,-12000000,None,None,None,None,0,None,None,6000000,None,11000000,None,2547000000,None,918000000,DIS
2021-03-31,USD,2519000000,None,None,322000000,1083000000,1272000000,770000000,-1287000000,-81000000,1111000000,-591000000,-1908000000,92000000,None,None,None,None,None,None,None,36000000,None,185000000,None,2519000000,None,901000000,DIS
2020-12-31,USD,257000000,None,None,-702000000,595000000,1298000000,760000000,1324000000,-94000000,18000000,-732000000,-333000000,-179000000,None,None,None,None,None,None,None,1000000,None,209000000,None,-799000000,None,17000000,DIS
2020-09-30,USD,9163000000,2504000000,None,-554000000,-1486000000,1335000000,729000000,157000000,72000000,-629000000,-515000000,-6439000000,None,0,None,None,0,0,None,None,90000000,None,67000000,None,2262000000,38000000,-710000000,DIS
2020-06-30,USD,-3178000000,185000000,None,-891000000,-912000000,1377000000,708000000,-1272000000,-16000000,-4512000000,-714000000,8303000000,-1765000000,None,None,None,0,0,None,None,11959000000,None,31000000,None,-3183000000,None,-4721000000,DIS
2020-03-31,USD,1710000000,274000000,None,97000000,-1252000000,1334000000,1247000000,-2252000000,11000000,520000000,-1058000000,5499000000,1966000000,None,None,None,1587000000,1587000000,None,None,6020000000,None,81000000,None,1694000000,None,460000000,DIS
2019-12-31,USD,3439000000,229000000,None,-1097000000,1453000000,1299000000,1338000000,1424000000,-81000000,2147000000,-1350000000,1117000000,1172000000,None,None,None,None,None,None,None,51000000,None,126000000,None,3187000000,None,2107000000,DIS
2019-09-30,USD,1205000000,None,None,-379000000,-1237000000,1301000000,1309000000,-1483000000,127000000,1205000000,9667000000,-1110000000,1345000000,0,None,None,1585000000,1585000000,None,None,6892000000,None,40000000,None,1205000000,None,1054000000,DIS
2019-06-30,USD,3421000000,None,None,None,None,1306000000,1177000000,1042000000,77000000,1982000000,-13785000000,-12676000000,None,0,None,None,1310000000,1310000000,None,None,None,None,195000000,None,3421000000,None,1760000000,DIS
2019-03-31,USD,3880000000,None,None,None,None,828000000,1195000000,-692000000,51000000,5611000000,-1102000000,13107000000,None,0,None,None,1585000000,1585000000,None,None,None,None,83000000,None,None,None,5452000000,DIS
2018-12-31,USD,2099000000,None,None,None,None,732000000,1195000000,1078000000,-32000000,2786000000,-1336000000,-411000000,None,None,None,None,1585000000,1585000000,None,None,None,None,37000000,None,None,None,2788000000,DIS
2018-09-30,USD,3853000000,None,None,None,None,794000000,1201000000,-458000000,70000000,2419000000,-193000000,-3862000000,None,None,None,None,1249000000,1249000000,None,None,None,None,None,None,None,None,2322000000,DIS
2018-06-30,USD,3679000000,None,None,None,None,744000000,1220000000,174000000,11000000,3059000000,-1338000000,-2099000000,None,969000000,None,None,1249000000,1249000000,None,None,None,None,-969000000,None,None,None,2916000000,DIS
2018-03-31,USD,4526000000,None,None,None,None,731000000,1063000000,None,-1000000,3115000000,-2762000000,-2298000000,None,None,None,None,1266000000,1266000000,None,None,None,None,-1295000000,None,None,None,2937000000,DIS
