fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,8489000,24313000,None,428000,32847000,21863000,3865000,34659000,None,147166000,-21039000,11277000,None,0,0,None,None,None,None,None,None,None,-57000,None,None,None,147166000,UPWK
2024-09-30,USD,102128000,3635000,None,-160000,-48680000,700000,4167000,-46015000,None,27758000,2078000,-3189000,None,0,0,None,None,None,None,None,None,None,1165000,None,None,None,27758000,UPWK
2024-06-30,USD,37290000,5000,None,-81000,6773000,600000,3747000,3769000,None,22220000,150389000,-33824000,None,33124000,33124000,None,None,None,None,None,None,None,-29543000,None,None,None,22220000,UPWK
2024-03-31,USD,5656000,458000,None,782000,14518000,-3816000,2665000,12389000,None,18442000,6140000,-56220000,None,66876000,66876000,None,None,None,None,None,None,None,-66770000,None,None,None,18442000,UPWK
2023-12-31,USD,-5339000,8789000,None,3289000,46366000,-3437000,6614000,45025000,None,17374000,-63435000,36005000,None,0,0,None,None,None,None,None,None,None,-424000,None,None,None,17374000,UPWK
2023-09-30,USD,36952000,477000,None,-2431000,-7270000,700000,3530000,-4319000,5506000,16337000,-45238000,1322000,0,0,0,None,None,None,None,None,None,None,1006000,None,None,None,16337000,UPWK
2023-06-30,USD,4309000,26000,None,9000,9051000,800000,3346000,8947000,163000,-3991000,44807000,400000,0,0,0,None,None,None,None,None,None,None,2741000,None,49516000,None,-3991000,UPWK
2023-03-31,USD,-8701000,811000,None,-3380000,-630000,-1171000,2861000,-1990000,None,17167000,152136000,-152031000,0,0,0,None,None,None,None,None,None,None,758000,None,-8596000,None,17167000,UPWK
2022-12-31,USD,8455000,6621000,None,2301000,3476000,374000,2680000,2466000,None,-16500000,-37035000,-6868000,0,None,None,None,None,None,None,None,None,None,1332000,None,None,None,-16500000,UPWK
2022-09-30,USD,10026000,735000,None,-2000,5317000,1500000,2627000,6903000,None,-24827000,10736000,-18188000,0,None,None,None,None,None,None,None,None,None,0,None,None,None,-24827000,UPWK
2022-06-30,USD,-446000,22000,None,-870000,13663000,1500000,2000000,13851000,None,-23820000,11874000,-4916000,0,None,None,None,None,None,None,None,None,None,1974000,None,6512000,None,-23820000,UPWK
2022-03-31,USD,-11476000,763000,None,1150000,-1596000,2828000,1426000,-2990000,None,-24738000,-55043000,36054000,0,None,None,None,None,None,None,None,None,None,488000,None,-30465000,None,-24738000,UPWK
2021-12-31,USD,-12448000,6426000,None,1743000,15440000,5381000,1351000,10643000,-5808000,-22556000,-402866000,-9236000,0,None,None,None,None,None,None,None,None,None,2101000,None,-424550000,None,-22556000,UPWK
2021-09-30,USD,20864000,64000,None,-5356000,-3576000,800000,871000,-2868000,11943000,-9311000,-56732000,512306000,0,None,None,None,None,None,None,None,None,None,0,None,-8511000,None,-9311000,UPWK
2021-06-30,USD,544000,178000,None,-3372000,12580000,1000000,1547000,11251000,4229000,-16538000,22962000,7605000,0,None,None,None,None,None,None,None,None,None,0,None,-15538000,None,-16538000,UPWK
2021-03-31,USD,1876000,105000,None,5540000,7126000,1729000,2368000,5584000,-8234000,-7835000,7656000,27064000,0,None,None,None,None,None,None,None,None,None,0,None,36596000,None,-7835000,UPWK
2020-12-31,USD,8953000,3424000,None,735000,8424000,5669000,2588000,7510000,3645000,925000,-11154000,14957000,0,None,None,None,None,None,None,None,None,None,2252000,None,12756000,None,925000,UPWK
2020-09-30,USD,6750000,141000,None,684000,7033000,1700000,2591000,7717000,3405000,-2747000,-58000,3967000,0,None,None,None,None,None,None,None,None,None,0,None,-1747000,None,-2747000,UPWK
2020-06-30,USD,8364000,260000,None,3409000,-614000,1500000,5899000,-1118000,2381000,-11024000,4142000,4611000,3000000,None,None,None,None,None,None,None,None,None,0,None,-10224000,None,-11024000,UPWK
2020-03-31,USD,-1702000,239000,None,994000,6355000,1239000,3287000,5891000,2958000,-10021000,2924000,31106000,15000000,None,None,None,None,None,None,None,None,None,0,None,32328000,None,-10021000,UPWK
2019-12-31,USD,-943000,3575000,None,-2154000,-337000,-1497000,2354000,-967000,-5151000,-5501000,-27190000,-770000,0,None,None,None,None,None,None,None,None,None,2814000,None,-12496000,None,-5501000,UPWK
2019-09-30,USD,29827000,344000,None,1286000,-17665000,1400000,4667000,-18403000,5506000,-3547000,-2350000,-26968000,0,None,None,None,None,None,None,None,None,None,17551000,None,-2127000,None,-3547000,UPWK
2019-06-30,USD,1569000,357000,None,7000,3567000,1300000,4803000,3857000,2902000,-2451000,5143000,9477000,25000000,None,None,None,None,None,None,None,None,None,3577000,None,-1427000,None,-2451000,UPWK
2019-03-31,USD,-29395000,357000,None,-596000,27422000,1230000,4814000,26431000,-4033000,-5160000,-76527000,47663000,25000000,None,None,None,None,None,None,None,None,None,764000,None,-79908000,None,-5160000,UPWK
2018-12-31,USD,21934000,409000,None,-3397000,-18009000,3413000,2573000,-18643000,2705000,-5365000,-2479000,94053000,None,None,None,None,None,None,None,None,None,None,117541000,None,102073000,None,-5365000,UPWK
2018-09-30,USD,-18593000,None,None,None,None,600000,1026000,None,-17909000,-7346000,-1020000,15337000,None,None,None,None,None,None,None,None,None,None,None,None,-6746000,None,-7346000,UPWK
2018-06-30,USD,5403000,None,None,None,None,1191000,2154000,None,2067000,-412000,-2153000,1620000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-412000,UPWK
2018-03-31,USD,5000000,None,None,None,None,1064000,1088000,None,14694000,-6784000,-1189000,1055000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-6784000,UPWK
2017-12-31,USD,-17451000,None,None,None,None,1051000,418000,None,-14643000,-5191000,-417000,28087000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-5191000,UPWK
