fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,None,572236000,None,None,None,None,438740000,1492972000,None,None,None,None,785246000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-11096000,VNET
2024-09-30,CNY,87575000,None,None,None,None,-372078000,576965000,None,None,None,None,528327000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,419327000,VNET
2024-06-30,CNY,405204000,None,None,None,None,388711000,1006083000,None,None,None,None,664431000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,71849000,VNET
2024-03-31,CNY,730680000,None,None,None,None,481067000,1079937000,None,None,None,None,2757673000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2423288000,VNET
2023-12-31,CNY,267587000,None,None,None,None,377086000,1011333000,None,None,None,None,-2605658000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-159026000,VNET
2023-09-30,CNY,454313000,None,None,None,None,461603000,964672000,None,None,None,-750146000,715554000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-39883000,VNET
2023-06-30,CNY,423476000,None,None,None,None,433015000,404990000,None,None,None,-1051510000,-49153000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-237571000,VNET
2023-03-31,CNY,423476000,None,None,None,None,433015000,404990000,None,None,None,-1051510000,-49153000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-237571000,VNET
2022-12-31,CNY,569567000,None,None,None,None,449469000,915591000,None,None,None,-1333383000,11011000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-57437000,VNET
2022-09-30,CNY,607417000,None,None,None,None,410988000,580522000,None,None,None,-614482000,72765000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-423951000,VNET
