fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,243900000,69800000,None,10200000,2100000,1100000,49700000,None,-10200000,117100000,-540300000,294500000,None,29800000,29800000,None,6300000,6300000,None,None,608500000,None,-29800000,None,None,None,117300000,GPI
2024-06-30,USD,-124100000,47400000,None,-108900000,266200000,900000,39700000,None,254200000,137800000,-50800000,197000000,None,46000000,46000000,None,6300000,6300000,None,None,169800000,None,-46000000,None,None,None,138200000,GPI
2024-03-31,USD,253900000,52500000,None,100100000,58400000,800000,63200000,None,74800000,147500000,-618200000,349400000,None,53800000,53800000,None,6400000,6400000,None,None,207200000,None,-53800000,None,None,None,147900000,GPI
2023-12-31,USD,-202300000,83500000,None,-46500000,267300000,10700000,48000000,None,253300000,108800000,-20300000,226900000,None,42300000,42300000,None,6200000,6200000,None,None,13800000,None,-21000000,None,None,None,108700000,GPI
2023-09-30,USD,153500000,49200000,None,-12600000,35500000,700000,50700000,None,30500000,164100000,23300000,-144700000,None,64500000,64500000,None,6300000,6300000,None,None,48200000,None,-64500000,None,None,None,163900000,GPI
2023-06-30,USD,95600000,29900000,None,51500000,123600000,-5600000,50900000,-42600000,111200000,170300000,-264500000,170000000,None,31300000,31300000,None,6300000,6300000,None,None,56800000,None,-31300000,None,1100000,None,170500000,GPI
2023-03-31,USD,143400000,40900000,None,21500000,162400000,7100000,35800000,37500000,172600000,158800000,-104600000,-67000000,None,34700000,34700000,None,6400000,6400000,None,None,31400000,None,-34700000,None,-28200000,None,158400000,GPI
2022-12-31,USD,52500000,69500000,None,7900000,131500000,-24300000,62200000,-58900000,125500000,156700000,-158700000,131100000,None,161700000,161700000,None,5600000,5600000,None,None,19500000,None,-142200000,None,24900000,None,156900000,GPI
2022-09-30,USD,173200000,31000000,None,33700000,77500000,21800000,30300000,-6600000,73100000,197000000,-30300000,-154500000,None,105400000,105400000,None,6000000,6000000,None,None,72800000,None,-105400000,None,-11600000,None,195700000,GPI
2022-06-30,USD,133400000,14200000,None,-20700000,56000000,23000000,29100000,3600000,56700000,199300000,-91100000,-34200000,None,138900000,138900000,None,6000000,6000000,None,None,52100000,None,-138900000,None,8100000,None,195900000,GPI
