fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,10184000,None,None,121000,2802000,1326000,19409000,483000,869000,-901000,-21212000,5524000,None,None,None,None,None,None,None,5795000,None,None,5795000,None,None,None,-901000,VCEL
2024-06-30,USD,18535000,None,None,6523000,-1951000,1323000,16761000,-1938000,1330000,-4835000,-17719000,4296000,None,None,None,None,None,None,None,4434000,None,None,4434000,None,None,None,-4682000,VCEL
2024-03-31,USD,7202000,None,None,-11027000,-7030000,1378000,14017000,-8422000,470000,-3862000,-25452000,2126000,None,None,None,None,None,None,None,7026000,None,None,7026000,None,None,None,-3862000,VCEL
2023-12-31,USD,10086000,None,None,6311000,20199000,1149000,7835000,18627000,466000,12993000,-8088000,1307000,None,None,None,None,None,None,None,0,None,None,1386000,None,None,None,12993000,VCEL
2023-09-30,USD,7169000,None,None,-902000,534000,1154000,6569000,1410000,-1262000,-3660000,4566000,1009000,0,None,None,None,None,None,None,1116000,None,0,1116000,None,None,None,-3660000,VCEL
2023-06-30,USD,10196000,None,None,2118000,-1023000,1171000,4196000,-40000,-1487000,-5020000,-2408000,1195000,0,None,None,None,None,None,None,1273000,None,0,1273000,None,8983000,None,-5020000,VCEL
2023-03-31,USD,7860000,None,None,-3353000,-9059000,1158000,8913000,-8180000,-616000,-7495000,2800000,107000,0,None,None,None,None,None,None,2225000,None,0,2225000,None,10767000,None,-7495000,VCEL
2022-12-31,USD,6975000,None,None,3716000,11893000,1058000,1125000,12243000,-743000,5922000,-21729000,605000,0,None,None,None,None,None,None,0,None,0,612000,None,-14149000,None,5931000,VCEL
2022-09-30,USD,4101000,None,None,626000,1033000,1000000,1409000,632000,800000,-6577000,-811000,-312000,0,None,None,None,None,None,None,829000,None,0,829000,None,2978000,None,-6577000,VCEL
2022-06-30,USD,3143000,None,None,3193000,3069000,1100000,1981000,1809000,1544000,-8963000,-2997000,249000,0,None,None,None,None,None,None,746000,None,0,746000,None,395000,None,-8963000,VCEL
2022-03-31,USD,3468000,None,None,-3953000,-3731000,873000,3081000,-5582000,1004000,-7091000,-10669000,503000,0,None,None,None,None,None,None,1465000,None,0,1465000,None,-6698000,None,-7091000,VCEL
2021-12-31,USD,10551000,1000,None,5276000,8409000,780000,991000,8527000,322000,4534000,1885000,1341000,0,None,None,None,None,None,None,0,None,0,1483000,None,13777000,None,4535000,VCEL
2021-09-30,USD,3634000,1000,None,-2173000,-890000,700000,2463000,-2822000,100000,-4931000,-2629000,1787000,0,None,None,None,None,None,None,0,None,0,2080000,None,-4231000,None,-4931000,VCEL
2021-06-30,USD,4769000,1000,None,294000,3888000,700000,2118000,2610000,2637000,-3786000,-14943000,3781000,0,None,None,None,None,None,None,0,None,0,3840000,None,-3086000,None,-3786000,VCEL
2021-03-31,USD,10086000,1000,None,846000,-4096000,811000,2343000,-5382000,966000,-3289000,12186000,2262000,0,None,None,None,None,None,None,0,None,0,3781000,None,24534000,None,-3289000,VCEL
2020-12-31,USD,11337000,1000,None,2682000,7913000,734000,1070000,8330000,-724000,12289000,-25678000,4454000,0,None,None,None,None,None,None,0,None,0,4450000,None,12289000,None,12220000,VCEL
2020-09-30,USD,4570000,2000,None,2376000,4868000,570000,370000,2519000,1663000,3618000,-17436000,791000,0,None,None,None,None,None,None,0,None,0,809000,None,4218000,None,3618000,VCEL
2020-06-30,USD,-3021000,1000,None,258000,17000,546000,469000,-516000,1135000,-8269000,12212000,890000,0,None,None,None,None,None,None,0,None,0,953000,None,-7769000,None,-8269000,VCEL
2020-03-31,USD,4686000,2000,None,-1923000,-6982000,533000,717000,-7997000,466000,-4705000,13742000,306000,0,None,None,None,None,None,None,0,None,0,420000,None,18734000,None,-4705000,VCEL
2019-12-31,USD,3150000,-6000,None,1825000,11884000,526000,361000,12210000,-7000,9210000,-14604000,1527000,0,None,None,None,None,None,None,0,None,0,1524000,None,9210000,None,9501000,VCEL
2019-09-30,USD,7892000,2000,None,343000,2014000,476000,1031000,-1126000,2035000,3470000,13368000,1683000,0,None,None,None,None,None,None,0,None,0,1703000,None,3470000,None,3470000,VCEL
2019-06-30,USD,-18379000,2000,None,-870000,2523000,374000,992000,2310000,725000,-19792000,-3811000,1068000,0,None,None,None,None,None,None,0,None,0,1061000,None,-19792000,None,-19792000,VCEL
2019-03-31,USD,154000,2000,None,-1368000,-4343000,324000,232000,-4680000,505000,-2844000,15662000,982000,0,None,None,None,None,None,None,0,None,0,998000,None,16798000,None,-2844000,VCEL
2018-12-31,USD,2611000,1069000,None,3643000,8167000,293000,577000,7926000,-80000,5995000,-20446000,-17168000,0,None,None,None,None,None,None,0,None,0,-71693000,None,5995000,None,5242000,VCEL
2018-09-30,USD,2013000,407000,None,-163000,-394000,320000,1122000,-1971000,-87000,-1069000,-45602000,1909000,0,None,None,None,None,None,None,0,None,-62000,1903000,None,-41680000,None,-1069000,VCEL
2018-06-30,USD,-5441000,397000,None,-820000,4003000,386000,795000,4337000,-180000,-4651000,-795000,71428000,0,None,None,None,None,None,None,0,None,69105000,71439000,None,65192000,None,-4651000,VCEL
2018-03-31,USD,405000,357000,None,-229000,-5313000,427000,184000,-5108000,112000,-7659000,-184000,2694000,-10000,None,None,None,None,None,None,0,None,985000,2712000,None,2915000,None,-7659000,VCEL
2017-12-31,USD,834000,340000,None,798000,1967000,426000,718000,2840000,-488000,1191000,-718000,11280000,13904000,None,None,None,None,None,None,0,None,-7342000,671000,None,1191000,None,287000,VCEL
2017-09-30,USD,-5241000,239000,None,-664000,1915000,402000,519000,701000,966000,-5407000,-519000,7185000,0,None,None,None,None,None,None,0,None,7417000,7417000,None,1425000,None,-5407000,VCEL
2017-06-30,USD,-5654000,231000,None,-104000,1964000,375000,203000,2602000,-736000,-2388000,-203000,51000,0,None,None,None,None,None,None,0,None,61000,61000,None,-5806000,None,-2388000,VCEL
2017-03-31,USD,-3122000,221000,None,-300000,-4549000,409000,70000,-4966000,563000,-9778000,-70000,61000,0,None,None,None,None,None,None,0,None,71000,71000,None,-3131000,None,-9778000,VCEL
2016-12-31,USD,-9308000,153000,None,2234000,9565000,493000,101000,9222000,-217000,-5889000,-101000,23507000,4500000,None,None,None,None,None,None,0,None,-279000,18986000,None,-5889000,None,287000,VCEL
