fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,109600000,None,None,None,None,None,75300000,None,800000,None,None,-62200000,None,None,None,None,0,0,None,None,None,None,None,None,None,None,55100000,NGD
2024-09-30,USD,127900000,None,None,None,None,60281033,62500000,None,-3000000,None,None,-119000000,None,None,None,None,0,0,None,None,None,None,None,None,None,None,37900000,NGD
2024-06-30,USD,100266045,None,None,None,None,71185316,72120297,None,7525680,None,None,-854764,None,None,None,None,0,0,None,None,None,None,None,None,None,None,53089048,NGD
2024-03-31,USD,40816853,None,None,None,None,63515005,60827066,None,-2588385,None,None,-8262923,None,None,None,None,0,0,None,None,None,None,None,None,None,None,-43305685,NGD
2023-12-31,USD,73511559,None,None,None,None,69571121,62142957,None,3441538,None,None,-5862137,None,None,None,None,0,0,None,None,None,None,None,None,None,None,-28157293,NGD
2023-09-30,USD,100100000,None,None,None,None,80400000,70600000,None,2500000,None,-175200000,-25400000,None,None,None,None,0,0,None,None,None,None,1600000,None,None,None,-2700000,NGD
2023-06-30,USD,56400000,None,None,None,None,66300000,71600000,None,-7500000,None,-106500000,-10900000,None,None,None,None,0,0,None,None,None,None,1500000,None,None,None,-2600000,NGD
2023-03-31,USD,60600000,None,None,None,None,56404289,63100000,None,-4900000,None,-37900000,-25900000,None,None,None,None,0,0,None,None,None,None,0,None,None,None,-31800000,NGD
2022-12-31,USD,31800000,None,None,None,None,52300000,68700000,None,-25000000,None,-281900000,-9300000,None,None,None,None,0,0,None,None,None,None,900000,None,None,None,-16900000,NGD
2022-09-30,USD,53700000,None,None,None,None,55300000,69900000,None,6400000,None,-55300000,-25200000,None,None,None,None,0,0,None,None,None,None,900000,None,None,None,-4200000,NGD
