fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,67400000,7400000,None,None,None,72200000,36000000,None,None,44600000,22000000,-304200000,194400000,20000000,20000000,None,27800000,27800000,None,None,0,None,-20000000,None,None,None,44600000,BC
2024-06-30,USD,211000000,5700000,None,None,None,70400000,47100000,None,None,100000000,-120600000,-136900000,-1200000,106400000,106400000,None,28200000,28200000,None,None,0,None,-106400000,None,None,None,100000000,BC
2024-03-31,USD,-153400000,12400000,None,None,None,69400000,54000000,None,None,68000000,-55400000,294100000,200000,63600000,63600000,None,28600000,28600000,None,None,396900000,None,-63600000,None,None,None,68000000,BC
2023-12-31,USD,283300000,153400000,None,None,None,71500000,56200000,None,700000,60900000,-69000000,-84100000,-800000,55000000,55000000,None,27400000,27400000,None,None,0,None,-55000000,None,None,None,60900000,BC
2023-09-30,USD,198200000,11500000,None,None,None,69300000,59700000,None,None,112500000,-140200000,-198900000,-2900000,87800000,87800000,None,27800000,27800000,None,None,0,None,-87800000,None,None,None,112500000,BC
2023-06-30,USD,267900000,11600000,None,None,None,67400000,79900000,None,None,134700000,-75100000,-103100000,0,72200000,0,None,28300000,28300000,None,None,0,None,0,None,89700000,None,134700000,BC
2023-03-31,USD,-15800000,2500000,None,None,None,64700000,93500000,None,None,112300000,-94600000,-100900000,1200000,60000000,60000000,None,28500000,28500000,None,None,0,None,-60000000,None,-211300000,None,112300000,BC
2023-03-31,USD,-15800000,2500000,None,None,None,64700000,93500000,None,None,112300000,-94600000,-100900000,0,None,0,None,28500000,28500000,None,None,0,None,0,None,-211300000,None,112400000,BC
2022-12-31,USD,274700000,127400000,None,None,None,63300000,89000000,-74600000,-292800000,141700000,-32000000,-112600000,4400000,90000000,90000000,None,26200000,26200000,None,None,0,None,-90000000,None,130100000,None,141700000,BC
2022-09-30,USD,164500000,1600000,None,None,None,61800000,102800000,None,-292800000,163800000,-98500000,-165500000,1900000,140000000,140000000,None,27000000,27000000,None,None,0,None,-140000000,None,-99500000,None,163800000,BC
2022-06-30,USD,288800000,None,None,None,None,52500000,95600000,None,None,197300000,-220500000,-170200000,900000,140200000,140200000,None,27400000,27400000,None,None,0,None,-140200000,None,-101900000,None,197300000,BC
2022-03-31,USD,-141900000,None,None,None,None,53600000,100900000,None,None,174200000,-92200000,559100000,0,79800000,79800000,None,28000000,28000000,None,None,741800000,None,-79800000,None,325000000,None,174200000,BC
2021-12-31,USD,109400000,98000000,None,None,None,50200000,86900000,-85100000,-343200000,101500000,-1175800000,-62600000,0,21400000,21400000,None,25900000,25900000,None,None,0,None,-21400000,None,-1129000000,None,101500000,BC
2021-09-30,USD,123200000,900000,None,None,None,43300000,69900000,None,-343200000,143100000,-102500000,880100000,0,42800000,42800000,None,25800000,25800000,None,None,992500000,None,-42800000,None,900800000,None,143100000,BC
2021-06-30,USD,333100000,None,None,None,None,43000000,67400000,None,-343200000,179400000,-77100000,-139200000,0,40000000,40000000,None,26200000,26200000,None,None,0,None,-40000000,None,116800000,None,179400000,BC
2021-03-31,USD,8300000,None,None,None,None,41600000,42900000,None,-343200000,169300000,1500000,-56500000,0,15900000,15900000,None,21000000,21000000,None,None,1900000,None,-15400000,None,-46700000,None,169300000,BC
2020-12-31,USD,157400000,96300000,None,None,None,42900000,61800000,-19900000,109300000,335400000,-123300000,-170900000,175000000,39200000,39200000,None,21100000,21100000,None,None,0,None,-38800000,None,335400000,None,95100000,BC
2020-09-30,USD,424300000,None,None,None,None,38300000,29900000,None,109300000,137900000,-33400000,-288100000,-260000000,45000000,45000000,None,19000000,19000000,None,None,0,None,-44500000,None,135600000,None,137900000,BC
2020-06-30,USD,295700000,None,None,None,None,37000000,34800000,None,163200000,70700000,-31100000,-228000000,-200000000,0,0,None,19000000,19000000,None,None,0,None,200000,None,68400000,None,70700000,BC
2020-03-31,USD,-79100000,None,None,None,None,35200000,55900000,None,109300000,69000000,-59100000,325200000,285000000,34100000,34100000,None,19200000,19200000,None,None,0,None,-33700000,None,187000000,None,69000000,BC
2019-12-31,USD,217900000,93300000,None,None,None,37200000,54200000,None,-50500000,227400000,-55800000,-211600000,0,168900000,168900000,None,19300000,19300000,None,None,200000,None,-167000000,None,227400000,None,67100000,BC
2019-09-30,USD,77000000,None,None,None,None,35100000,43200000,None,-50500000,-239300000,-31600000,-330700000,0,161300000,161300000,None,17700000,17700000,None,None,300000,None,-161300000,None,-251100000,None,-239300000,BC
2019-06-30,USD,218700000,None,None,None,None,33300000,47100000,None,-50500000,77500000,374000000,-96700000,0,69800000,69800000,None,18100000,18100000,None,None,1100000,None,-69400000,None,68600000,None,77500000,BC
2019-03-31,USD,-79400000,None,None,None,None,33100000,88100000,None,-50500000,-36300000,-91900000,38200000,0,0,0,None,18300000,18300000,None,None,222000000,None,500000,None,-133100000,None,-36300000,BC
2018-12-31,USD,103000000,53000000,None,50800000,None,38500000,68600000,-27300000,-84200000,318600000,-76600000,-33500000,0,0,0,None,18200000,18200000,None,None,296900000,None,0,None,133600000,None,43400000,BC
2018-09-30,USD,33100000,None,None,4000000,None,35600000,34500000,None,None,70000000,-934600000,768200000,298900000,5000000,5000000,None,16500000,16500000,None,None,497700000,None,-4800000,None,61700000,None,70000000,BC
2018-06-30,USD,268000000,4800000,None,5600000,None,22100000,55800000,None,None,79000000,-54100000,-54200000,0,35000000,35000000,None,16500000,16500000,None,None,0,None,-34800000,None,74200000,None,79000000,BC
2018-03-31,USD,-67100000,2300000,None,2600000,None,27800000,34500000,None,None,72900000,-42000000,-60000000,0,35000000,35000000,None,16600000,16600000,None,None,0,None,-34000000,None,-169100000,None,72900000,BC
2017-12-31,USD,145500000,36700000,None,86000000,None,3900000,35900000,-58100000,-65600000,148600000,-57000000,-30000000,0,10000000,10000000,None,16600000,16600000,None,None,0,None,-9900000,None,148600000,None,-116900000,BC
2017-09-30,USD,83300000,4100000,None,4000000,None,28000000,45500000,None,None,79000000,-58300000,-75600000,0,60000000,60000000,None,14600000,14600000,None,None,0,None,-59700000,None,79000000,None,79000000,BC
2017-06-30,USD,258100000,None,None,8100000,None,31600000,51300000,None,None,358000000,-41300000,-54900000,None,40000000,40000000,None,14600000,14600000,None,None,None,None,-37400000,None,358000000,None,119400000,BC
2017-03-31,USD,-86600000,None,None,700000,None,23600000,56600000,None,None,283900000,-22300000,-43200000,None,20000000,20000000,None,14800000,14800000,None,None,None,None,-16800000,None,283900000,None,64900000,BC
2016-12-31,USD,145400000,None,None,None,None,26900000,62000000,-1100000,-48200000,224800000,-108100000,-48100000,0,30000000,30000000,None,14700000,14700000,None,None,200000,None,-27600000,None,-14800000,-5500000,17700000,BC
2016-09-30,USD,71800000,None,None,None,None,26400000,41900000,None,None,309800000,-84300000,-43100000,None,30300000,30300000,None,13500000,13500000,None,None,None,None,-29600000,None,-55600000,0,85400000,BC
2016-06-30,USD,303900000,None,None,None,None,25200000,43800000,None,None,353300000,-60900000,-35100000,None,20000000,20000000,None,13600000,13600000,None,None,None,None,-19800000,None,210600000,2700000,108100000,BC
2016-03-31,USD,-85800000,None,None,None,None,25400000,46200000,None,None,283700000,-232700000,-59500000,None,40000000,40000000,None,13600000,13600000,None,None,None,None,-28400000,None,-375100000,2900000,64800000,BC
2015-12-31,USD,103200000,29300000,None,None,None,10800000,34000000,-12300000,-15200000,167100000,-25100000,-43300000,0,20000000,20000000,None,13700000,13700000,None,None,None,None,-19800000,None,35400000,-2300000,-9300000,BC
2015-09-30,USD,127300000,None,None,None,None,22500000,33800000,None,None,285400000,-37400000,-46000000,None,40000000,40000000,None,11500000,11500000,None,None,None,None,-39500000,None,39000000,-4900000,75900000,BC
2015-06-30,USD,232300000,None,None,None,None,21900000,30900000,None,None,334600000,32700000,-51400000,None,40000000,40000000,None,11500000,11500000,None,None,None,None,-39900000,None,214700000,1100000,117800000,BC
2015-03-31,USD,-132300000,None,None,None,None,21900000,33800000,None,None,259200000,-12900000,-29800000,None,20000000,20000000,None,11600000,11600000,None,None,None,None,-16300000,None,-184500000,-9500000,57000000,BC
2014-12-31,USD,119600000,33100000,None,None,None,22800000,45200000,-24000000,-57100000,170400000,-123000000,-33000000,0,20000000,20000000,None,11500000,11500000,None,None,None,None,-27800000,None,-43300000,-6900000,-4300000,BC
2014-09-30,USD,52000000,None,None,None,None,20900000,26700000,None,None,104400000,225000000,-10100000,None,0,0,None,11600000,11600000,None,None,None,None,3300000,None,261800000,-5100000,104400000,BC
2014-06-30,USD,184400000,None,None,None,None,19500000,31000000,None,None,88600000,-65200000,-11800000,None,0,0,None,9300000,9300000,None,None,None,None,0,None,108200000,800000,88600000,BC
2014-03-31,USD,-107800000,None,None,None,None,18000000,21900000,None,None,57000000,-16500000,-5800000,None,0,0,None,9300000,9300000,None,None,None,None,4500000,None,-130500000,-400000,57000000,BC
2013-12-31,USD,50100000,104900000,None,None,None,18700000,52000000,-15600000,-21700000,581200000,-27500000,12000000,0,None,None,None,9100000,9100000,None,None,None,None,37200000,None,30400000,None,581200000,BC
2013-09-30,USD,43100000,None,None,None,None,9600000,34800000,None,None,57800000,-40900000,-3600000,None,None,None,None,None,0,None,None,None,None,3900000,None,-1400000,None,57800000,BC
2013-06-30,USD,189300000,None,None,None,None,21500000,40100000,None,None,80400000,23800000,-127600000,None,None,None,None,None,0,None,None,None,None,800000,None,85500000,None,80400000,BC
2013-03-31,USD,-108200000,None,None,None,None,21600000,21200000,None,None,49800000,63200000,2700000,None,None,None,None,None,0,None,None,None,None,5000000,None,-42300000,None,49800000,BC
2012-12-31,USD,54000000,None,None,None,None,5200000,46600000,None,-73100000,-75300000,-43700000,-36300000,0,None,None,None,4500000,4500000,None,None,None,None,500000,None,-26000000,None,-75300000,BC
2012-09-30,USD,61500000,None,None,None,None,22500000,30400000,None,None,26300000,-32500000,-84700000,None,None,None,None,None,None,None,None,None,None,600000,None,-55700000,None,2000000,BC
2012-06-30,USD,114900000,None,None,None,None,22500000,20700000,None,None,105900000,-29700000,-26300000,400000,None,None,None,None,None,None,None,None,None,400000,None,58900000,None,83600000,BC
2012-03-31,USD,-69700000,None,None,None,None,22700000,17500000,None,None,57800000,39800000,-1200000,0,None,None,None,None,None,None,None,None,None,200000,None,-31100000,None,39700000,BC
2011-12-31,USD,7900000,None,None,None,None,20100000,33500000,None,-49200000,161500000,-31700000,-22500000,400000,None,None,None,4400000,4400000,None,None,None,None,-100000,None,-46300000,None,-29600000,BC
2011-09-30,USD,0,None,None,None,None,25400000,26100000,None,None,202800000,-47700000,-94800000,None,None,None,None,None,None,None,None,None,None,-100000,None,-142500000,None,4700000,BC
2011-06-30,USD,164300000,None,None,None,None,25500000,18600000,None,None,274800000,-34900000,-26400000,None,None,None,None,None,None,None,None,None,None,0,None,103000000,None,69300000,BC
2011-03-31,USD,-83100000,None,None,None,None,28400000,13200000,None,None,236300000,-20100000,-24200000,None,None,None,None,None,None,None,None,None,None,4200000,None,-127400000,None,27500000,BC
