fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,49131000,50537000,None,7539000,43819000,122771000,42093000,29016000,1283000,47563000,-60400000,-3448000,None,0,0,None,1447000,None,None,4654000,None,None,4654000,None,None,None,47084000,PLNT
2024-09-30,USD,126794000,14319000,None,8356000,-568000,12768000,48623000,7823000,-343000,42395000,-57875000,2146000,None,0,0,None,1613000,114000,None,7413000,0,None,7413000,None,None,None,42009000,PLNT
2024-06-30,USD,78216000,15228000,None,12403000,17830000,12768000,38034000,17704000,257000,49312000,-51792000,-78696000,None,280200000,280200000,None,1514000,1514000,None,9358000,0,None,-270842000,None,None,None,48640000,PLNT
2024-03-31,USD,89732000,35468000,None,4455000,-11353000,13243000,26311000,-18084000,287000,34973000,-38644000,-24997000,None,20005000,20005000,None,218000,218000,None,450000,0,None,-19555000,None,None,None,34309000,PLNT
2023-12-31,USD,63334000,34380000,None,600000,-195000,111225000,51350000,5325000,-2869000,36763000,-92076000,-5031000,None,0,0,None,389000,389000,None,585000,0,None,585000,None,None,None,35340000,PLNT
2023-09-30,USD,109590000,13877000,None,7327000,-4024000,12965000,39493000,-10867000,690000,41324000,-46894000,-5510000,None,0,0,None,480000,511000,None,203000,0,None,203000,None,None,None,39134000,PLNT
2023-06-30,USD,59420000,14657000,None,9262000,25825000,12965000,22146000,26400000,1846000,44180000,-178024000,-106269000,None,100025000,100025000,None,2630000,496000,None,1624000,0,None,-98401000,None,-224873000,None,41135000,PLNT
2023-03-31,USD,97910000,33675000,None,-12664000,-27895000,13947000,22997000,-25619000,-266000,24769000,-22997000,-24607000,None,25005000,25005000,None,1106000,483000,None,6748000,0,None,-18257000,None,50306000,None,22705000,PLNT
2022-12-31,USD,49781000,24949000,None,16780000,17326000,95345000,34919000,11700000,1041000,36332000,-37368000,-7012000,None,0,0,None,1683000,962000,None,146000,0,None,94460000,None,None,None,33683000,PLNT
2022-09-30,USD,80163000,14172000,None,-4684000,5431000,10611000,23715000,11361000,1186000,30677000,-2895000,-55854000,None,50015000,50015000,None,922000,922000,None,103000,0,None,-49912000,None,21414000,None,26913000,PLNT
2022-06-30,USD,52253000,16126000,None,-11046000,13988000,10750000,17551000,10531000,1296000,25071000,-16597000,-125626000,None,44299000,44299000,None,1208000,914000,None,151000,0,None,-44148000,None,-89970000,None,22342000,PLNT
2022-03-31,USD,58010000,27410000,None,-5624000,-8304000,9897000,23872000,-14415000,589000,18376000,-449706000,324217000,None,0,0,None,815000,451000,None,525000,975000000,None,525000,None,-67479000,None,16464000,PLNT
2021-12-31,USD,39799000,25988000,None,23742000,12822000,51956000,22283000,16125000,-2944000,6284000,-24144000,2779000,None,0,0,None,80000,1401000,None,7270000,0,None,7270000,None,18434000,None,5740000,PLNT
2021-09-30,USD,75224000,7137000,None,9739000,-4973000,4159000,12396000,-4315000,2901000,18632000,-12378000,-4604000,None,0,0,None,525000,949000,None,338000,0,None,338000,None,11495000,None,17443000,PLNT
