fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,48118000,None,None,None,None,99621000,273257000,None,3663000,None,None,-856758000,None,None,None,None,53185000,53185000,None,None,None,None,0,None,None,None,-224029000,AQN
2024-09-30,USD,66654000,None,None,None,None,110606000,182282000,None,3799000,None,None,126296000,None,None,None,None,86512000,86512000,None,None,None,None,0,None,None,None,-1330600000,AQN
2024-06-30,USD,236201000,None,None,None,None,136912000,206112966,None,-5608248,None,None,59651000,None,None,None,None,79780000,79780000,None,None,None,None,None,None,None,None,159041000,AQN
2024-03-31,USD,130745000,None,None,None,None,129540000,212546000,None,-3724000,None,None,114397000,None,None,None,None,76075000,76075000,None,None,None,None,-970000,None,None,None,-120305000,AQN
2023-12-31,USD,200730000,None,None,None,None,122122000,332124000,None,13335000,None,None,4386000,None,None,None,None,77530000,77530000,None,None,None,None,1321033000,None,None,None,166732000,AQN
2023-09-30,USD,132627000,None,None,None,None,104785000,279089000,None,-12709000,None,-344659000,209904000,None,None,None,None,77736000,77736000,None,None,None,None,-15093000,None,None,None,-187326000,AQN
2023-06-30,USD,261404000,None,None,None,None,118448000,245209000,None,-24515000,None,-275364000,37311000,None,None,None,None,77573000,77573000,None,None,None,None,224664000,None,None,None,-262321000,AQN
2023-03-31,USD,34218000,None,None,None,None,121641000,169749000,None,21718000,None,-219204000,190262000,None,None,None,None,97985000,97985000,None,None,None,None,-568000,None,None,None,249610000,AQN
2022-12-31,USD,214633000,None,None,None,None,114802000,191831000,None,13458000,None,-151214000,-121607000,None,None,None,None,98767000,98767000,None,None,None,None,-279000,None,None,None,-91096000,AQN
2022-09-30,USD,102905000,None,None,None,None,108207000,321956000,None,-40783000,None,-322662000,250122000,None,None,None,None,96552000,96552000,None,None,None,None,-268000,None,None,None,-207335000,AQN
2022-06-30,USD,268647000,None,None,None,None,112547000,380848000,None,-26368000,None,-440237000,177936000,None,None,None,None,96397000,96397000,None,None,None,None,-3494000,None,None,None,-62322000,AQN
2022-03-31,USD,166221000,None,None,None,None,119964000,327699000,None,8465000,None,-1007606000,803785000,None,None,None,None,95601000,95601000,None,None,None,None,-626000,None,None,None,52598000,AQN
2021-12-31,USD,126510000,None,None,None,None,110810000,293863000,None,-9945000,None,71008000,-257983000,None,None,None,None,86433000,86433000,None,None,None,None,-388000,None,None,None,143513000,AQN
2021-09-30,USD,174714000,None,None,None,None,96553000,348050000,None,-34795000,None,-474092000,283550000,None,None,None,None,84418000,84418000,None,None,None,None,-1120000,None,None,None,-39421000,AQN
2021-06-30,USD,103289000,None,None,None,None,98161000,407743000,None,-13326000,None,-636327000,600739000,None,None,None,None,73045000,73045000,None,None,None,None,-4243000,None,None,None,84902000,AQN
2021-03-31,USD,-243524000,None,None,None,None,97439000,295389000,None,14869000,None,-758698000,1043887000,None,None,None,None,72222000,72222000,None,None,None,None,-809000,None,None,None,-3337000,AQN
2020-12-31,USD,173984000,None,None,None,None,88048000,261059000,None,24866000,None,-477780000,90450000,None,None,None,None,69489000,69489000,None,None,None,None,-630000,None,None,None,486901000,AQN
2020-09-30,USD,121432000,None,None,None,None,71528000,182662000,None,-5672000,None,-305201000,438976000,None,None,None,None,65949000,65949000,None,None,None,None,1450979000,None,None,None,47322000,AQN
2020-06-30,USD,142934000,None,None,None,None,75667000,186407000,None,-21115000,None,-238929000,-43856000,None,None,None,None,67253000,67253000,None,None,None,None,-4644000,None,None,None,272978000,AQN
2020-03-31,USD,66867000,None,None,None,None,78880000,155902000,None,3216000,None,-207993000,281289000,None,None,None,None,59472000,59472000,None,None,None,None,732730000,None,None,None,-79373000,AQN
2019-12-31,USD,167460000,None,None,None,None,77662000,178035000,None,7365000,None,-369896000,-103635000,None,None,None,None,54752000,54752000,None,None,None,None,769713000,None,None,None,152308000,AQN
2019-09-30,USD,188087000,None,None,None,None,65782000,190247000,None,-4548000,None,-954263000,441388000,None,None,None,None,55805000,55805000,None,None,None,None,-1341000,None,None,None,111386000,AQN
2019-06-30,USD,133592000,None,None,None,None,69813000,105664000,0,-12364000,None,-632497000,149527000,None,None,None,None,47504000,47504000,None,None,None,None,-3941000,None,0,0,147336000,AQN
2019-03-31,USD,122121000,None,None,None,None,71047000,107386000,0,17504000,None,-329971000,246086000,None,None,None,None,46816000,46816000,None,None,None,None,622541000,None,0,0,73920000,AQN
