fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,1434845000,164800000,None,266244000,156649000,20334000,2116486000,None,None,1063451000,-1711117000,445064000,0,None,None,None,892862000,892862000,None,None,None,None,21925000,None,None,None,1005719000,PLD
2024-06-30,USD,1086453000,197200000,None,-76122000,41470000,20068000,1234740000,None,None,911501000,-623831000,-355800000,0,None,None,None,892809000,892809000,None,None,None,None,-205000,None,None,None,861348000,PLD
2024-03-31,USD,1055460000,210700000,None,-133323000,11782000,18044000,845972000,None,None,630807000,-1084065000,2388000,53964000,None,None,None,891806000,891806000,None,None,None,None,-21720000,None,None,None,585715000,PLD
2023-12-31,USD,1074422000,116621000,None,17719000,168891000,19063000,-1960870000,None,21742000,675884000,-1207263000,-84005000,761060000,None,None,None,808567000,808567000,None,None,None,None,-4722000,None,None,None,630936000,PLD
2023-09-30,USD,1969201000,95600000,None,173147000,56194000,19771000,995869000,None,None,799141000,-698947000,-1047659000,-410151000,None,0,None,806287000,806287000,None,0,0,None,0,None,None,None,747627000,PLD
2023-06-30,USD,1215138000,114900000,None,126311000,-100733000,18132000,4171928000,None,None,1279491000,-3464033000,2279539000,419872000,None,0,None,807230000,807230000,None,0,0,None,0,None,30644000,None,1216028000,PLD
2023-03-31,USD,1114297000,129900000,None,-62118000,-21742000,17623000,988787000,None,-21742000,498629000,-1049154000,172407000,-1337857000,None,0,None,806505000,806505000,None,0,0,None,0,None,237550000,None,464623000,PLD
2022-12-31,USD,1277617000,45231000,None,-722000,214640000,16861000,1146312000,None,214640000,620066000,-1287590000,-371523000,233807000,None,0,None,731964000,808508000,None,0,0,None,0,None,-381496000,None,587214000,PLD
2022-09-30,USD,1203336000,46700000,None,220560000,-43474000,2600000,1132739000,None,-43474000,1069174000,-1252452000,258348000,-67097000,None,0,None,587645000,587645000,None,0,0,None,0,None,209232000,None,1015464000,PLD
2022-06-30,USD,803950000,79300000,None,-7002000,7843000,2295000,2240457000,None,7843000,646436000,-2242444000,-13520000,620006000,None,0,None,587732000,587732000,None,0,0,None,0,None,-1441207000,None,611393000,PLD
2022-03-31,USD,841527000,62900000,None,-103806000,-107702000,1980000,1090979000,None,None,1219722000,283429000,242484000,-492552000,None,0,None,587382000,587382000,None,0,0,None,0,None,1356633000,-10807000,1150785000,PLD
2021-12-31,USD,716066000,54161000,None,-29414000,104853000,2024000,1992973000,None,None,1300853000,-1093489000,350468000,393536000,None,0,None,468501000,468501000,None,0,0,None,0,None,1300853000,-1999000,1248662000,PLD
2021-09-30,USD,814073000,44900000,None,252851000,229041000,2464000,1139445000,None,None,797731000,-380568000,-443816000,100030000,None,0,None,468179000,468179000,None,0,0,None,0,None,797731000,-6064000,723538000,PLD
2021-06-30,USD,649209000,90300000,None,-27784000,63015000,2077000,1179053000,None,None,650313000,-408907000,-322664000,-54956000,None,0,None,468181000,468181000,None,0,0,None,34000,None,650313000,7734000,600176000,PLD
2021-03-31,USD,816694000,89500000,None,-18795000,-68398000,2091000,648849000,None,None,399693000,-107094000,-592313000,-115274000,None,0,None,468000000,468000000,None,0,0,None,709000,None,77988000,-39299000,367347000,PLD
2020-12-31,USD,603670000,78490000,None,43885000,94430000,2291000,957370000,None,None,308007000,-494508000,-466200000,131539000,None,0,None,430663000,430663000,None,0,0,None,348000,None,308007000,14931000,281894000,PLD
2020-09-30,USD,977986000,62800000,None,67192000,112284000,2103000,663862000,None,None,332521000,-328659000,-260325000,-80017000,None,0,None,430589000,430589000,None,0,0,None,18000,None,332521000,2062000,302694000,PLD
2020-06-30,USD,676256000,57600000,None,106496000,26553000,2290000,655917000,None,None,454938000,-241990000,-696048000,62685000,None,0,None,430971000,430971000,None,0,0,None,1001000,None,454938000,3040000,406173000,PLD
2020-03-31,USD,679093000,110500000,None,-123468000,-105648000,1175000,882103000,None,None,521164000,-2009173000,1050411000,-125166000,None,34829000,None,430766000,430766000,None,0,0,None,-33979000,None,-280984000,-1315000,491053000,PLD
2019-12-31,USD,616374000,12775000,None,33376000,82316000,4364000,868688000,None,None,426242000,-403104000,-156222000,184018000,None,0,None,336698000,336698000,None,0,0,None,183000,None,426242000,6813000,386991000,PLD
2019-09-30,USD,644139000,48400000,None,126136000,14109000,4223000,1176904000,None,None,491013000,-364019000,350523000,-115426000,None,0,None,336599000,336599000,None,0,0,None,1527000,None,491013000,-6839000,452146000,PLD
2019-06-30,USD,508607000,57800000,None,9871000,-1730000,4257000,386992000,None,None,410826000,-77866000,-285266000,83539000,None,0,None,336269000,336269000,None,0,752650000,None,1890000,None,150160000,4685000,385276000,PLD
2019-03-31,USD,494914000,95400000,None,-54164000,13470000,4162000,368596000,None,None,373765000,159639000,-748634000,-24565000,None,0,None,336094000,336094000,None,0,1145095000,None,2482000,None,-92826000,1255000,348546000,PLD
2018-12-31,USD,529641000,17485000,None,12933000,-4320000,4120000,620221000,None,None,690490000,-19691000,-443010000,-184252000,None,None,None,303791000,303791000,None,0,937653000,None,1738000,None,68294000,1354000,598060000,PLD
2018-09-30,USD,500694000,33600000,None,106485000,41519000,2562000,544319000,None,None,375520000,-457331000,-288847000,-183221000,None,None,None,304331000,304331000,None,0,2240234000,None,831000,None,-252268000,-6784000,347836000,PLD
2018-06-30,USD,423983000,71500000,None,-44929000,33051000,2957000,422767000,None,None,364991000,-338636000,-4275000,-319224000,None,None,None,257558000,257558000,None,0,1193626000,None,3089000,None,69731000,-11341000,336087000,PLD
2018-03-31,USD,349241000,82900000,None,-44364000,2705000,3014000,365837000,None,None,391959000,151862000,-495969000,12138000,None,None,None,257687000,257687000,None,0,528167000,None,1233000,None,11053000,5919000,367378000,PLD
2017-12-31,USD,326933000,45913000,None,-12467000,38892000,2336000,510510000,None,None,338873000,201391000,-649297000,317000000,None,None,None,235624000,235624000,None,0,125756000,None,-11008000,None,-121680000,-707000,300886000,PLD
2017-09-30,USD,615153000,44300000,None,106956000,-14718000,2860000,380329000,None,None,913417000,512391000,-830936000,0,None,None,None,236468000,236468000,None,0,160000000,None,5310000,None,297372000,764000,877893000,PLD
2017-06-30,USD,113133000,76600000,None,9633000,-27982000,-1540000,394308000,None,None,287980000,-226991000,-297423000,0,None,None,None,235720000,235720000,None,0,1648545000,None,23475000,None,-124475000,7573000,268617000,PLD
