fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,-13309000,1252000,None,-31000,-836000,5629000,0,-942000,2448000,-44246000,-5375000,6021000,None,None,None,None,None,None,None,10110000,None,None,100000,None,None,None,-44246000,BNGO
2024-06-30,USD,-20978000,4721000,None,-1111000,-2002000,2988000,77000,-2060000,873000,-16224000,28631000,-5596000,None,None,None,None,None,None,None,12157000,None,None,2200000,None,None,None,-16224000,BNGO
2024-03-31,USD,-28131000,6289000,None,-537000,-2663000,3007000,26000,-1004000,200000,-31422000,47586000,-21618000,0,None,None,None,None,None,None,15445000,None,None,15400000,None,None,None,-31422000,BNGO
2023-12-31,USD,-29798000,2350000,None,-4396000,-1634000,3596000,745000,650000,331000,-43891000,-55373000,68484000,0,None,None,None,None,None,None,11286000,None,None,11300000,None,None,None,-43891000,BNGO
2023-09-30,USD,-26293000,719000,None,3192000,5150000,3625000,914000,1056000,-3526000,-112566000,33427000,12588000,0,None,None,None,None,None,None,12924000,0,0,13000000,None,None,None,-112566000,BNGO
2023-06-30,USD,-36696000,720000,None,-3808000,1371000,3297000,-328000,832000,1638000,-38912000,29576000,17881000,0,None,None,None,None,None,None,18258000,0,0,18300000,None,10761000,None,-38912000,BNGO
2023-03-31,USD,-32413000,720000,None,3017000,5366000,3190000,360000,-242000,5707000,-37124000,16528000,14862000,0,None,None,None,None,None,None,15229000,0,0,15200000,None,-1023000,None,-37124000,BNGO
2022-12-31,USD,-34517000,810000,None,3182000,8176000,2766000,208000,1733000,5555000,-38677000,11610000,146000,0,None,None,None,None,None,None,0,0,0,6000,None,-22761000,None,-38677000,BNGO
2022-09-30,USD,-29473000,554000,None,839000,10842000,2380000,-394000,1191000,6026000,-31809000,7953000,22651000,0,None,None,None,None,None,None,23128000,0,0,23238000,None,1131000,None,-31809000,BNGO
2022-06-30,USD,-28332000,547000,None,1096000,4936000,2265000,248000,-664000,6157000,-32158000,31240000,203000,0,None,None,None,None,None,None,0,0,0,212000,None,3111000,None,-32158000,BNGO
2022-03-31,USD,-32494000,287000,None,-3168000,6949000,2210000,832000,640000,5938000,-29952000,31964000,7000,0,None,None,None,None,None,None,0,0,0,15000,None,-523000,None,-29952000,BNGO
2021-12-31,USD,-25622000,1914000,None,1836000,5638000,1861000,294000,157000,5582000,-22949000,-92510000,1967000,2010000,None,None,None,None,None,None,0,0,0,-127000,None,-116165000,None,-22949000,BNGO
2021-09-30,USD,-19982000,3000,None,4129000,9486000,526000,268000,273000,6741000,-20753000,-185602000,13766000,0,None,None,None,None,None,None,14077000,0,0,13900000,None,-6853000,None,-20753000,BNGO
2021-06-30,USD,-12419000,200000,None,1861000,2041000,516000,52000,846000,2644000,-18786000,74000,-17158000,0,None,None,None,None,None,None,0,0,0,316437000,None,-18786000,None,-18786000,BNGO
2021-03-31,USD,-13904000,287000,None,-1045000,1227000,448000,24000,-783000,961000,-9947000,-24000,337536000,0,None,None,None,None,None,None,328635000,0,0,22100000,None,323608000,None,-9947000,BNGO
2020-12-31,USD,-12104000,260535,None,-2734309,644548,570000,0,-377927,589000,-11730000,0,31686000,-761482,None,None,None,None,None,None,0,0,0,22100000,None,22100000,None,-11730000,BNGO
2020-09-30,USD,-10960000,276000,None,775000,3471000,318000,0,86000,2575000,-10792000,-2450000,15083000,1000,None,None,None,None,None,None,0,0,0,15082000,None,-10792000,None,-10792000,BNGO
2020-06-30,USD,-7218000,333000,None,-327000,-323000,295000,0,-534000,402000,-8074000,0,16268000,-3003000,None,None,None,None,None,None,17963000,0,0,17496000,None,-8074000,None,-8074000,BNGO
