fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,41200000,None,None,-38500000,-1000000,28000000,53600000,-1600000,600000,93900000,64000000,-112700000,None,45700000,45700000,None,None,None,None,None,None,None,-45700000,None,None,None,91600000,VVV
2024-09-30,USD,101300000,None,None,1200000,-37400000,28800000,71400000,-13600000,-300000,89100000,-24600000,-73900000,None,14600000,14600000,None,0,None,None,None,None,None,-14600000,None,None,None,92300000,VVV
2024-06-30,USD,75600000,None,None,-11800000,-5300000,26900000,65800000,-8600000,3300000,48200000,-69200000,-434800000,None,0,0,None,0,None,None,None,None,None,0,None,None,None,45900000,VVV
2024-03-31,USD,68300000,None,None,47900000,33200000,25600000,44900000,25500000,7700000,43300000,58300000,-52900000,None,40500000,40500000,None,0,None,None,None,None,None,-40500000,None,None,None,41400000,VVV
2023-12-31,USD,19900000,None,None,-43700000,-5400000,24600000,42300000,-2400000,-3000000,33900000,172300000,-184700000,None,171700000,171700000,None,0,None,None,None,None,None,-171700000,None,None,None,31900000,VVV
2023-09-30,USD,7600000,None,None,34900000,-90100000,28100000,54600000,-29900000,0,75000000,17600000,-138100000,0,129300000,129300000,None,0,21800000,None,None,None,None,-129300000,None,None,None,48900000,VVV
2023-06-30,USD,-158500000,None,None,7900000,7900000,21600000,46500000,8300000,-400000,64500000,-500800000,-1148000000,0,1138100000,1138100000,None,0,21800000,None,None,None,None,-1138100000,None,-1807300000,None,61600000,VVV
2023-03-31,USD,118800000,None,None,85700000,11400000,20600000,39500000,8600000,2700000,32900000,2583700000,-460000000,0,170000000,170000000,None,0,21800000,None,None,None,None,-170000000,None,2242500000,None,1227300000,VVV
2022-12-31,USD,-8700000,None,None,-17200000,14100000,18500000,39900000,-13400000,1000000,27000000,-56800000,72500000,0,87400000,87400000,None,21800000,21800000,None,None,None,None,-87400000,None,7000000,None,81900000,VVV
2022-09-30,USD,93000000,None,None,-31500000,-139300000,-3600000,30000000,4200000,3600000,14500000,-64000000,-40900000,0,39100000,38600000,None,22100000,22200000,None,None,None,None,-38600000,None,-12300000,None,157700000,VVV
2022-06-30,USD,95400000,None,None,56000000,55000000,25000000,35000000,-5300000,1800000,99000000,-59400000,-54500000,0,37200000,38000000,None,22100000,22000000,None,None,None,None,-38000000,None,99000000,None,98200000,VVV
2022-03-31,USD,64000000,None,None,41000000,27000000,25000000,32000000,2700000,3100000,81000000,-38400000,-59700000,0,34800000,35000000,None,22500000,22000000,None,None,None,None,-35000000,None,81000000,None,81400000,VVV
2021-12-31,USD,31800000,None,None,-41000000,51000000,25000000,35000000,4700000,-3100000,87000000,-45800000,-63800000,0,31500000,31000000,None,22500000,23000000,None,None,None,None,-31000000,None,-77000000,None,87000000,VVV
2021-09-30,USD,107900000,121000000,None,36000000,-17000000,91000000,38000000,-7000000,-33700000,158200000,-48900000,-52500000,0,26900000,27000000,None,21900000,22000000,None,None,None,None,-27000000,None,6000000,None,168900000,VVV
2021-06-30,USD,106000000,0,None,55000000,43000000,5000000,32000000,41000000,26000000,97000000,-75000000,-52000000,0,0,0,None,23000000,23000000,None,None,None,None,0,None,97000000,None,96900000,VVV
2021-03-31,USD,111000000,3000000,None,44000000,30000000,4000000,39000000,21000000,9000000,68000000,-31000000,-358000000,0,42000000,42000000,None,23000000,23000000,None,None,None,None,-42000000,None,68000000,None,67800000,VVV
