fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,244000000,111000000,None,-155000000,88000000,122000000,56000000,43000000,None,305000000,73000000,-204000000,-50000000,87000000,87000000,None,138000000,138000000,None,0,0,None,-87000000,None,None,None,306000000,NDAQ
2024-06-30,USD,460000000,102000000,None,-66000000,32000000,122000000,52000000,39000000,None,222000000,214000000,-458000000,-174000000,58000000,58000000,None,138000000,138000000,None,0,0,None,0,None,None,None,222000000,NDAQ
2024-03-31,USD,530000000,166000000,None,236000000,22000000,123000000,39000000,17000000,None,233000000,-232000000,-1875000000,-407000000,0,0,None,127000000,127000000,None,0,0,None,0,None,None,None,234000000,NDAQ
2023-12-31,USD,417000000,109000000,None,16000000,88000000,5000000,42000000,72000000,72000000,196000000,-5836000000,1201000000,291000000,0,0,None,127000000,127000000,None,11000000,597000000,None,0,None,None,None,197000000,NDAQ
2023-09-30,USD,300000000,41000000,None,-25000000,-18000000,37000000,37000000,-3000000,-3000000,294000000,134000000,-1397000000,-138000000,0,0,None,108000000,108000000,None,0,11000000,None,0,None,None,None,294000000,NDAQ
2023-06-30,USD,414000000,49000000,None,-147000000,-65000000,37000000,39000000,-62000000,-62000000,267000000,-159000000,5029000000,-207000000,0,0,None,108000000,108000000,None,0,5000000000,None,0,None,5284000000,None,267000000,NDAQ
2023-03-31,USD,565000000,56000000,None,330000000,-17000000,38000000,40000000,-10000000,-10000000,301000000,-133000000,-613000000,-317000000,159000000,0,None,98000000,98000000,None,0,0,None,0,None,-181000000,None,302000000,NDAQ
2022-12-31,USD,494000000,52000000,None,-112000000,-25000000,-11000000,34000000,32000000,32000000,240000000,74000000,-3239000000,1246000000,0,0,None,98000000,98000000,None,0,-2000000,None,0,None,-2671000000,None,241000000,NDAQ
2022-09-30,USD,232000000,42000000,None,-88000000,-22000000,38000000,41000000,-6000000,-6000000,294000000,219000000,1572000000,193000000,0,0,None,99000000,99000000,None,0,0,None,0,None,2023000000,None,294000000,NDAQ
2022-06-30,USD,375000000,56000000,None,-137000000,25000000,39000000,42000000,36000000,36000000,307000000,146000000,2335000000,1654000000,0,0,None,97000000,97000000,None,0,0,None,0,None,2856000000,None,307000000,NDAQ
2022-03-31,USD,605000000,32000000,None,327000000,25000000,40000000,35000000,39000000,None,283000000,-390000000,368000000,830000000,0,0,None,89000000,89000000,None,0,541000000,None,0,None,583000000,None,284000000,NDAQ
