fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,24626000,2097000,None,9816000,-2332000,7184000,9067000,-19090000,13154000,2703000,-9046000,-13907000,139350000,None,None,None,1668000,1668000,None,None,None,None,None,None,None,None,2734000,ZEUS
2024-06-30,USD,-2904000,2165000,None,-26867000,-7952000,7277000,8423000,1929000,-11327000,7660000,-8388000,10395000,163172000,None,None,None,1670000,1670000,None,None,None,None,None,None,None,None,7660000,ZEUS
2024-03-31,USD,-2608000,6014000,None,12704000,31604000,7334000,4818000,23604000,11032000,8709000,-4818000,4542000,166595000,None,None,None,1671000,1671000,None,None,None,None,None,None,None,None,8697000,ZEUS
2023-12-31,USD,54160000,6169000,None,-13162000,-53427000,8317000,1762000,-42037000,-9725000,7408000,-41932000,-8095000,190364000,None,None,None,1391000,1391000,None,None,None,None,None,None,None,None,7408000,ZEUS
2023-09-30,USD,41803000,2116000,None,7847000,-12612000,6185000,4447000,-145000,-13590000,12204000,-4446000,-43436000,134294000,0,0,None,1392000,1392000,None,None,0,None,0,None,None,None,12230000,ZEUS
2023-06-30,USD,26756000,2122000,None,-8747000,-5613000,6473000,7702000,-8852000,-2039000,15019000,-7698000,-22301000,155178000,0,0,None,1391000,1391000,None,None,0,None,0,None,-3243000,None,15019000,ZEUS
2023-03-31,USD,52440000,5701000,None,14349000,-22138000,6201000,7415000,6458000,-26184000,9872000,-136767000,90551000,263194000,0,0,None,1392000,1392000,None,None,0,None,0,None,6224000,None,9872000,ZEUS
2022-12-31,USD,87553000,4660000,None,-66066000,-148952000,5612000,5891000,-59555000,-91172000,3972000,-5891000,-79705000,109933000,0,0,None,1002000,1002000,None,None,0,None,0,None,1957000,None,3959000,ZEUS
2022-09-30,USD,50613000,1881000,None,-13886000,-51531000,4666000,3941000,-41573000,-3032000,12062000,-3940000,-44887000,190944000,0,0,None,1001000,1001000,None,None,0,None,0,None,1786000,None,12046000,ZEUS
2022-06-30,USD,32804000,1732000,None,24635000,39890000,4946000,7906000,1381000,35688000,37624000,-7906000,-24461000,200819000,0,0,None,1002000,1002000,None,None,0,None,0,None,437000,None,37624000,ZEUS
