fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,991000000,1407000000,None,-21000000,-179000000,15000000,471000000,None,None,639000000,-301000000,-592000000,5000000,0,0,None,38000000,38000000,None,None,0,None,0,None,None,None,639000000,FCNCA
2024-06-30,USD,417000000,1343000000,None,185000000,372000000,15000000,338000000,None,None,707000000,-1819000000,1468000000,-9000000,0,0,None,39000000,39000000,None,None,0,None,0,None,None,None,707000000,FCNCA
2024-03-31,USD,461000000,1312000000,None,-409000000,-92000000,18000000,285000000,None,None,731000000,-4291000000,3620000000,-90000000,0,0,None,39000000,39000000,None,None,0,None,0,None,None,None,731000000,FCNCA
2023-12-31,USD,901000000,3704000000,None,-249000000,-597000000,184000000,416000000,None,None,514000000,-358000000,-426000000,32000000,0,0,None,39000000,39000000,None,None,1000000,None,0,None,None,None,514000000,FCNCA
2023-09-30,USD,1205000000,17000000,None,144000000,309000000,18000000,298000000,None,None,752000000,-3754000000,2424000000,-2000000,0,0,None,26000000,26000000,None,None,0,0,0,None,None,None,752000000,FCNCA
2023-06-30,USD,916000000,15000000,None,73000000,-372000000,18000000,382000000,None,None,682000000,3913000000,-5511000000,-554000000,0,0,None,26000000,26000000,None,None,3490000000,0,0,None,-682000000,None,682000000,FCNCA
2023-03-31,USD,-362000000,13000000,None,-347000000,501000000,5000000,332000000,None,None,9518000000,2628000000,-1186000000,-1187000000,0,0,None,26000000,26000000,None,None,6500000000,0,0,None,1080000000,None,9518000000,FCNCA
2022-12-31,USD,1054000000,539000000,None,44000000,-395000000,118000000,381000000,None,None,257000000,-730000000,-287000000,-942000000,448000000,448000000,None,25000000,25000000,None,None,601000000,0,-448000000,None,37000000,None,257000000,FCNCA
2022-09-30,USD,506000000,14000000,None,-50000000,263000000,8000000,167000000,None,None,315000000,-1887000000,1279000000,2482000000,0,0,None,20000000,20000000,None,None,1601000000,0,0,None,-102000000,None,315000000,FCNCA
2022-06-30,USD,654000000,12000000,None,200000000,-233000000,8000000,137000000,None,None,255000000,497000000,-1091000000,30000000,0,0,None,24000000,24000000,None,None,1651000000,0,0,None,60000000,None,255000000,FCNCA
