fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,-12985000,1928000,None,515000,5175000,1221000,1006000,4319000,-129000,-20640000,1533000,30306000,None,None,None,None,None,None,None,31320000,0,None,31518000,None,None,None,-20640000,CDXS
2024-06-30,USD,-12168000,1927000,None,-1753000,-4323000,1182000,395000,-1566000,-209000,-22755000,-27087000,-197000,None,None,None,None,None,None,None,0,0,None,327000,None,None,None,-22755000,CDXS
2024-03-31,USD,-7789000,1337000,None,-3305000,-5669000,1334000,1130000,-5571000,-244000,-11505000,-28563000,29281000,None,None,None,None,None,None,None,0,29521000,None,281000,None,None,None,-11505000,CDXS
2023-12-31,USD,-11037000,4052000,None,-7140000,2326000,1216000,-380000,1333000,380000,-7192000,1104000,0,None,None,None,None,None,None,None,0,0,None,0,None,None,None,-7192000,CDXS
2023-09-30,USD,-16302000,1911000,None,-3559000,-490000,1356000,678000,-2319000,253000,-34908000,-1107000,-108000,None,None,None,None,None,None,None,0,0,None,0,None,None,None,-34908000,CDXS
2023-06-30,USD,-16087000,1896000,None,-9755000,913000,1480000,1581000,1595000,56000,-11523000,-1571000,6923000,None,None,None,None,None,None,None,7112000,0,None,7253000,None,-10735000,None,-11523000,CDXS
2023-03-31,USD,-9212000,2082000,None,-2448000,-21475000,2715000,2539000,-20856000,-33000,-22617000,-3284000,1352000,None,None,None,None,None,None,None,1540000,0,None,1821000,None,-11144000,None,-22617000,CDXS
2022-12-31,USD,4917000,1760000,None,25949000,12063000,-2159000,-33000,11409000,406000,-12604000,33000,339000,None,None,None,None,None,None,None,0,None,None,343000,None,None,None,-12604000,CDXS
2022-09-30,USD,19734000,1951000,None,3731000,-17859000,1405000,1310000,-19146000,-95000,-9992000,-1309000,133000,None,None,None,None,None,None,None,0,None,None,180000,None,18558000,None,-9992000,CDXS
2022-06-30,USD,-2181000,1802000,None,-951000,4243000,1341000,1941000,4499000,158000,-2640000,-2220000,233000,None,None,None,None,None,None,None,0,None,None,232000,None,-4168000,None,-2640000,CDXS
