fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2022-03-31,USD,-690000,1012000,None,-1633000,5298000,2061000,4766000,3802000,None,-1637000,-17942000,100000,0,None,None,None,None,None,None,None,0,None,100000,None,-19034000,-502000,-1637000,BCOV
2021-12-31,USD,4815000,91000,None,-1569000,-475000,2038000,2560000,1556000,1224000,417000,-4560000,352000,0,None,None,None,None,None,None,None,0,None,646000,None,454000,-153000,417000,BCOV
2021-09-30,USD,7371000,1021000,None,1625000,-3494000,2006000,2497000,-3344000,1801000,-1020000,-2497000,193000,0,None,None,None,None,None,None,None,0,None,220000,None,1313000,-169000,-1020000,BCOV
2021-06-30,USD,7981000,1939000,None,274000,1077000,2115000,2263000,1049000,-284000,870000,-2263000,-376000,0,None,None,None,None,None,None,None,0,None,885000,None,3479000,-107000,870000,BCOV
2021-03-31,USD,-604000,1226000,None,-6222000,3894000,2163000,1522000,1585000,-8106000,5130000,-1522000,533000,0,None,None,None,None,None,None,None,0,None,1095000,None,-2320000,-727000,5130000,BCOV
2020-12-31,USD,12390000,1844000,None,3100000,-1597000,2198000,1453000,-2791000,996000,1623000,-1453000,-4174000,0,None,None,None,None,None,None,None,0,None,1009000,None,1623000,377000,2021000,BCOV
2020-09-30,USD,3622000,2826000,None,2053000,7492000,2140000,2235000,5488000,1983000,1314000,-2235000,794000,0,None,None,None,None,None,None,None,0,None,813000,None,3322000,398000,1314000,BCOV
2020-06-30,USD,2859000,1737000,None,1361000,3561000,1949000,2343000,-448000,-1827000,-1295000,-2343000,-5045000,0,None,None,None,None,None,None,None,0,None,358000,None,803000,193000,-1295000,BCOV
2020-03-31,USD,2441000,1824000,None,100000,-1959000,2408000,2693000,-3607000,-3912000,-7853000,-2693000,10010000,0,None,None,None,None,None,None,None,10000000,None,36000,None,9330000,-428000,-7853000,BCOV
2019-12-31,USD,2079000,17006000,None,1286000,-256000,2272000,2415000,60000,2769000,-6870000,-2352000,170000,0,None,None,None,None,None,None,None,None,None,258000,None,-6870000,213000,-6712000,BCOV
2019-09-30,USD,4510000,-1889000,None,-837000,-4677000,2216000,2091000,-2211000,-948000,-2970000,-4193000,1281000,0,None,None,None,None,None,None,None,None,None,1372000,None,-1249000,-158000,-2970000,BCOV
2019-06-30,USD,-4144000,1814000,None,6914000,7271000,2221000,1583000,5655000,5955000,-7238000,-4883000,1159000,0,None,None,None,None,None,None,None,None,None,1218000,None,-7739000,129000,-7238000,BCOV
2019-03-31,USD,263000,1904000,None,1068000,2744000,1713000,1190000,2033000,-358000,-4983000,-1190000,567000,0,None,None,None,None,None,None,None,None,None,625000,None,-358000,2000,-4983000,BCOV
2018-12-31,USD,2784000,None,None,-435000,-1142000,1632000,682000,-793000,-1407000,-2617000,-682000,238000,0,None,None,None,None,None,None,None,None,None,317000,None,2451000,111000,-2617000,BCOV
2018-09-30,USD,-488000,None,None,-160000,-1993000,1730000,1078000,-1702000,2317000,-3502000,-1078000,1123000,0,None,None,None,None,None,None,None,None,None,1219000,None,-598000,-155000,-3502000,BCOV
2018-06-30,USD,-681000,None,None,-1838000,-2365000,1790000,1232000,-2334000,49000,-5652000,-1232000,3345000,0,None,None,None,None,None,None,None,None,None,3538000,None,1034000,-398000,-5652000,BCOV
2018-03-31,USD,935000,None,None,2700000,2833000,1644000,1539000,2038000,-875000,-2257000,-1539000,544000,-26000,None,None,None,None,None,None,None,None,None,683000,None,287000,347000,-2257000,BCOV
2017-12-31,USD,5211000,None,None,1752000,-1181000,1650000,1031000,-1005000,82000,-1372000,-1031000,-136000,-78000,None,None,None,None,None,None,None,None,None,141000,None,4076000,32000,-1372000,BCOV
2017-09-30,USD,-4938000,None,None,-911000,2447000,1942000,1282000,3210000,346000,-5396000,-1282000,-137000,-77000,None,None,None,None,None,None,None,None,None,102000,None,-6295000,62000,-5396000,BCOV
2017-06-30,USD,6698000,None,None,4808000,740000,1931000,818000,595000,1268000,-7678000,-818000,18000,-76000,None,None,None,None,None,None,None,None,None,198000,None,-817000,102000,-7678000,BCOV
2017-03-31,USD,-722000,None,None,-2073000,3195000,1734000,981000,1011000,-6054000,-5073000,-981000,-289000,-76000,None,None,None,None,None,None,None,None,None,79000,None,-7645000,220000,-5073000,BCOV
2016-12-31,USD,-3948000,None,None,2455000,-1562000,1895000,1060000,-882000,1946000,-4363000,-859000,-269000,-75000,None,None,None,None,None,None,None,None,None,163000,None,1621000,-699000,-4363000,BCOV
2016-09-30,USD,63000,None,None,4420000,3847000,1916000,1431000,3805000,2978000,-1618000,-1431000,3801000,-74000,None,None,None,None,None,None,None,None,None,4204000,None,4998000,8000,-1618000,BCOV
2016-06-30,USD,-1273000,None,None,-928000,-2170000,1971000,1225000,-1823000,-1564000,-2398000,-1225000,-134000,-74000,None,None,None,None,None,None,None,None,None,145000,None,902000,247000,-2398000,BCOV
2016-03-31,USD,5899000,None,None,2722000,1684000,2014000,1778000,-541000,-1381000,-1607000,-1778000,235000,556000,None,None,None,None,None,None,None,None,None,43000,None,1655000,203000,-1607000,BCOV
2015-12-31,USD,-214000,None,None,1817000,-109000,1789000,-653000,1207000,3140000,172000,653000,-1576000,-1128000,None,None,None,None,None,None,None,None,None,57000,None,3849000,-60000,172000,BCOV
2015-09-30,USD,248000,None,None,1819000,496000,2096000,722000,985000,956000,-1275000,-722000,-567000,-172000,None,None,None,None,None,None,None,None,None,14000,None,2550000,21000,-1275000,BCOV
2015-06-30,USD,-2310000,None,None,793000,606000,2373000,2039000,-42000,-235000,-3646000,-2039000,1004000,None,None,None,None,None,None,None,None,None,None,12000,None,-669000,-19000,-3646000,BCOV
2015-03-31,USD,16000,None,None,-2314000,-1233000,2429000,738000,-1993000,-3300000,-2831000,-738000,-273000,None,None,None,None,None,None,None,None,None,None,46000,None,-1009000,-44000,-2831000,BCOV
2014-12-31,USD,5000000,None,None,4211000,1573000,2473000,1125000,1990000,2985000,-3924000,-1117000,-526000,None,None,None,None,None,None,None,None,None,None,13000,None,1211000,-281000,-3924000,BCOV
2014-09-30,USD,-2279000,None,None,1716000,-885000,2156000,1065000,-138000,1037000,-3805000,-1065000,-307000,None,None,None,None,None,None,None,None,None,None,29000,None,920000,-268000,-3805000,BCOV
2014-06-30,USD,-2830000,None,None,-1162000,-2475000,2132000,1585000,-2301000,-146000,-4327000,75000,136000,None,None,None,None,None,None,None,None,None,None,438000,None,1021000,86000,-4327000,BCOV
2014-03-31,USD,-4934000,None,None,-2916000,781000,1826000,777000,40000,-4837000,-4837000,-8364000,-105000,None,None,None,None,None,None,None,None,None,None,117000,None,-13283000,120000,-4837000,BCOV
2013-12-31,USD,2517000,None,None,2202000,1876000,1305000,1563000,1452000,1889000,-1243000,-581000,1245000,None,None,None,None,None,None,None,None,None,None,1245000,None,2948000,-233000,-1243000,BCOV
2013-09-30,USD,4807000,370000,None,4120000,2651000,1493000,1424000,1384000,1448000,-1268000,-605000,365000,None,None,None,None,None,None,None,None,None,None,365000,None,4604000,37000,-1268000,BCOV
2013-06-30,USD,2808000,None,None,1089000,-2257000,1534000,802000,-2306000,843000,-3522000,2718000,112000,None,None,None,None,None,None,None,None,None,None,112000,None,5402000,-236000,-3522000,BCOV
2013-03-31,USD,-2814000,None,None,1964000,2697000,1535000,126000,2717000,-3106000,-4209000,2734000,-976000,None,None,None,None,None,None,None,None,None,None,108000,None,-1615000,-559000,-4229000,BCOV
2012-12-31,USD,2692000,-932000,None,2508000,-646000,1557000,192000,-300000,3497000,-4339000,2246000,300000,None,None,None,None,None,None,None,None,None,None,300000,None,4768000,-470000,-4651000,BCOV
2012-09-30,USD,-5000,756000,None,2945000,1885000,1288000,1438000,1689000,485000,-391000,-28486000,704000,None,None,None,None,None,None,None,None,None,None,704000,None,-27667000,120000,-611000,BCOV
2012-06-30,USD,-1127000,None,None,1930000,1354000,997000,927000,1671000,534000,-4188000,-14994000,1000,None,None,None,None,None,None,None,None,None,None,1000,None,-16040000,80000,-4338000,BCOV
2012-03-31,USD,-2769000,None,None,505000,1677000,824000,3766000,1377000,-464000,-3534000,-3766000,50104000,None,None,None,None,773000,773000,None,None,None,None,57104000,None,43420000,-149000,-3586000,BCOV
2011-12-31,USD,1050000,None,None,None,None,774000,1099000,None,2709000,-3655000,-1099000,-2031000,None,None,None,None,None,None,None,None,None,None,None,None,-2131000,-51000,-3784000,BCOV
2011-09-30,USD,-4634000,None,None,None,None,780000,970000,None,-3295000,-3891000,-927000,109000,None,None,None,None,None,None,None,None,None,None,None,None,-5207000,245000,-3978000,BCOV
2011-06-30,USD,-424000,None,None,None,None,742000,1141000,None,1636000,-5382000,1860000,7086000,None,None,None,None,None,None,None,None,None,None,None,None,8591000,69000,-5458000,BCOV
2011-03-31,USD,-3191000,None,None,None,None,696000,1208000,None,-1483000,-4346000,-1199000,24000,None,None,None,None,None,None,None,None,None,None,None,None,-4367000,-1000,-4415000,BCOV
