fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,43930000,None,None,-6436000,-15646000,5680000,19453000,-28745000,13225000,23862000,-19469000,-24769000,None,2500000,2500000,None,2669000,2669000,None,None,20000000,None,-2500000,None,None,None,23905000,MGPI
2024-06-30,USD,4959000,None,None,-3151000,34971000,5329000,6371000,26023000,9635000,32017000,-6391000,2954000,None,2774000,2774000,None,2672000,2672000,None,None,20000000,None,-2774000,None,None,None,32085000,MGPI
2024-03-31,USD,24623000,None,None,-13509000,-7234000,5289000,27026000,-11257000,2119000,20584000,-27266000,3767000,0,6961000,6961000,None,2672000,2672000,None,None,30000000,None,-6961000,None,None,None,20635000,MGPI
2023-12-31,USD,35178000,None,None,11017000,21287000,5841000,13205000,17417000,4906000,31046000,-12552000,-32269000,0,0,0,None,2669000,2669000,None,None,0,None,0,None,None,None,31067000,MGPI
2023-09-30,USD,28449000,None,None,-30923000,-20417000,5782000,12007000,-20853000,995000,13088000,-11101000,-11269000,0,0,0,None,2669000,2669000,None,None,0,None,0,None,None,None,13211000,MGPI
2023-06-30,USD,15135000,None,None,10515000,37417000,5319000,13818000,16606000,22313000,31964000,-118644000,93732000,0,0,0,None,2668000,2668000,None,None,105000000,None,0,None,-9777000,None,32126000,MGPI
2023-03-31,USD,5021000,None,None,8094000,41512000,5171000,16237000,19227000,18707000,31032000,-16945000,-4270000,0,801000,801000,None,2669000,2669000,None,None,0,None,-801000,None,-16194000,None,31071000,MGPI
2022-12-31,USD,16683000,None,None,-97000,16582000,5198000,16106000,198000,13751000,22511000,-16049000,-3463000,0,1000,1000,None,2662000,2662000,None,None,None,None,-1000,None,-2829000,None,22657000,MGPI
2022-09-30,USD,29234000,None,None,4085000,5638000,5333000,11130000,3446000,3091000,23628000,-12280000,-3652000,0,1000,1000,None,2662000,2662000,None,None,None,None,-1000,None,13302000,None,23808000,MGPI
2022-06-30,USD,20789000,None,None,6805000,17744000,5303000,7445000,3541000,13812000,25362000,-7451000,-3467000,0,-1000,-1000,None,2661000,2661000,None,None,None,None,1000,None,9871000,None,25560000,MGPI
