fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-11-30,USD,1049000000,22000000,None,-323000000,94000000,190000000,129000000,631000000,-132000000,1163000000,-74000000,-1448000000,None,1096000000,1096000000,None,557000000,557000000,None,None,None,None,-882000000,None,None,None,1163000000,NKE
2024-08-31,USD,394000000,217000000,None,292000000,1256000000,188000000,120000000,312000000,679000000,1051000000,-166000000,-1622000000,None,1184000000,1184000000,None,558000000,558000000,None,None,None,None,-1053000000,None,None,None,1051000000,NKE
2024-05-31,USD,2619000000,None,None,610000000,-392000000,207000000,213000000,-100000000,-210000000,1500000000,-290000000,-1420000000,None,1036000000,1036000000,None,560000000,560000000,None,None,None,None,-846000000,None,None,None,1500000000,NKE
2024-02-29,USD,2059000000,0,None,99000000,-477000000,207000000,141000000,-220000000,-205000000,1172000000,309000000,-1317000000,None,883000000,883000000,None,562000000,562000000,None,None,None,None,-733000000,None,None,None,1172000000,NKE
2023-11-30,USD,2817000000,None,None,402000000,-559000000,191000000,205000000,28000000,-756000000,1578000000,457000000,-1552000000,None,1198000000,1198000000,None,523000000,523000000,None,None,None,None,-970000000,None,None,None,1578000000,NKE
2023-08-31,USD,-66000000,None,None,-714000000,1109000000,191000000,253000000,621000000,263000000,1450000000,418000000,-1599000000,None,1133000000,1133000000,None,524000000,524000000,None,None,None,None,-1034000000,None,None,None,1450000000,NKE
2023-05-31,USD,2253000000,None,None,301000000,-403000000,187000000,269000000,-380000000,-394000000,1031000000,427000000,-2181000000,None,1379000000,1379000000,None,524000000,524000000,None,None,None,None,-1141000000,None,499000000,None,1031000000,NKE
2023-02-28,USD,2230000000,None,None,-582000000,-1374000000,174000000,200000000,-987000000,-421000000,1240000000,160000000,-1945000000,None,1551000000,1551000000,None,528000000,528000000,None,None,None,None,-1398000000,None,445000000,None,1240000000,NKE
2022-11-30,USD,1001000000,None,None,-436000000,159000000,173000000,236000000,463000000,-415000000,1331000000,191000000,-1917000000,None,1567000000,1567000000,None,480000000,480000000,None,None,None,None,-1389000000,None,1331000000,None,1331000000,NKE
2022-08-31,USD,357000000,None,None,492000000,1906000000,169000000,264000000,415000000,1363000000,1468000000,-214000000,-1404000000,None,983000000,983000000,None,480000000,480000000,None,None,None,None,-901000000,None,-1261000000,None,1468000000,NKE
2022-05-31,USD,1151000000,None,None,1670000000,1980000000,179000000,242000000,970000000,804000000,-96000000,187000000,-1380000000,None,1091000000,1091000000,None,481000000,481000000,None,None,None,None,-899000000,None,-96000000,None,1439000000,NKE
2022-02-28,USD,169000000,None,None,-102000000,1412000000,180000000,154000000,77000000,1140000000,1396000000,-606000000,-1610000000,None,1200000000,1200000000,None,483000000,483000000,None,None,None,None,-1087000000,None,1396000000,None,1396000000,NKE
2021-11-30,USD,2757000000,None,None,657000000,-472000000,181000000,178000000,-507000000,-167000000,1337000000,-1606000000,-1103000000,None,971000000,971000000,None,438000000,438000000,None,None,None,None,-598000000,None,1337000000,None,1337000000,NKE
