fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,-159365000,27169000,None,-41225000,121926000,4055000,5219000,None,122319000,3130000,-5672000,41894000,45000000,0,0,None,None,None,None,None,None,None,0,None,None,None,3130000,BZH
2024-09-30,USD,185436000,16356000,0,-17048000,-133994000,5169000,5662000,-1675000,-130604000,52068000,-6137000,-45125000,-45000000,0,0,None,None,None,None,None,None,None,4000,None,None,None,52066000,BZH
2024-06-30,USD,-83408000,1399000,0,11561000,120702000,3892000,5190000,1429000,113549000,27208000,-5114000,31564000,45000000,0,0,None,None,None,None,None,None,None,-12928000,None,None,None,27210000,BZH
2024-03-31,USD,-13990000,1021000,0,33140000,100813000,3573000,5957000,246000,102782000,39171000,-5984000,47044000,0,0,0,None,None,None,None,None,None,None,0,None,None,None,39171000,BZH
2023-12-31,USD,-225583000,26614000,0,-38412000,194199000,2233000,5544000,0,196334000,21728000,-12777000,-9605000,0,0,0,None,None,None,None,None,None,None,0,None,None,None,21728000,BZH
2023-09-30,USD,82225000,10472000,0,35602000,10959000,3758000,6212000,0,13521000,55768000,-7851000,-3750000,0,0,0,None,None,None,None,0,0,None,250000,None,None,None,55756000,BZH
2023-06-30,USD,55564000,1027000,320000,7322000,2224000,2907000,6298000,-320000,-1047000,43858000,-14045000,-5004000,0,0,0,None,6000,6000,None,0,0,None,0,None,36515000,None,43817000,BZH
2023-03-31,USD,127048000,1103000,9608000,37512000,-48550000,3020000,4579000,-9658000,-38214000,34699000,-4543000,0,0,0,0,None,None,None,None,0,0,None,0,None,122505000,None,34707000,BZH
2022-12-31,USD,-86780000,25665000,59000,-89445000,42913000,2513000,3245000,-9000,40489000,24408000,-3231000,-5172000,0,0,0,None,None,None,None,0,0,None,0,None,-95183000,None,24331000,BZH
2022-09-30,USD,245578000,11654000,0,16309000,-121899000,4259000,3856000,0,-119979000,86833000,-3774000,-71777000,0,5627000,5627000,None,5000,5000,None,0,0,None,-5632000,None,170027000,None,86823000,BZH
2022-06-30,USD,-106374000,1083000,0,4724000,182848000,3189000,4997000,0,177199000,54312000,-4899000,-4174000,0,0,0,None,None,None,None,0,0,None,-2526000,None,-115447000,None,54324000,BZH
2022-03-31,USD,19687000,1090000,0,56323000,94293000,3031000,3301000,0,95067000,44678000,-3225000,-6111000,0,0,0,None,None,None,None,0,0,None,0,None,43588000,None,44672000,BZH
2021-12-31,USD,-77817000,26234000,0,-50002000,78823000,2881000,2894000,0,79158000,34895000,-2811000,-6618000,0,0,0,None,None,None,None,0,0,None,0,None,-87246000,None,34885000,BZH
2021-09-30,USD,-46886000,12558000,1029000,-8270000,89960000,3482000,4326000,-411000,92644000,48326000,-4178000,-57817000,0,0,0,None,None,None,None,0,0,None,5000,None,-108881000,None,48361000,BZH
2021-06-30,USD,28403000,1200000,0,7666000,29158000,3689000,3805000,0,23636000,37146000,-3667000,-15407000,0,0,0,None,None,None,None,0,0,None,-67000,None,35946000,None,37135000,BZH
2021-03-31,USD,124717000,1100000,0,52861000,-31681000,3683000,3561000,0,-31430000,24643000,-3486000,-9584000,0,0,0,None,None,None,None,0,0,None,628000,None,23543000,None,24528000,BZH
2020-12-31,USD,-74578000,28448000,49000,-37449000,61536000,3122000,2953000,-49000,62661000,12036000,-2858000,-3044000,0,0,0,None,None,None,None,0,0,None,3000,None,-80480000,None,11997000,BZH
2020-09-30,USD,230139000,12854000,0,26296000,-162861000,4806000,3132000,0,-161481000,35586000,-2868000,-50095000,0,0,1832000,None,None,None,None,0,0,None,-1832000,None,35586000,None,23678000,BZH
2020-06-30,USD,104869000,1100000,0,-3728000,-78106000,3780000,2032000,0,-82546000,15270000,-1954000,-250110000,-250000000,0,0,None,None,None,None,0,0,None,0,None,14170000,None,15188000,BZH
2020-03-31,USD,38617000,1300000,12000,39647000,19066000,3627000,2846000,-12000,20163000,10615000,-2795000,216689000,220000000,3327000,3327000,None,None,None,None,0,0,None,0,None,9315000,None,10614000,BZH
2019-12-31,USD,-84530000,17054000,303000,-32974000,66718000,3427000,2632000,-303000,68999000,2804000,-2547000,24319000,30000000,0,0,None,None,None,None,0,0,None,0,None,-62758000,None,2746000,BZH
2019-09-30,USD,207840000,36659000,0,-30187000,-200498000,5847000,4991000,0,-199399000,36005000,-4834000,-164996000,-105000000,0,0,None,None,None,None,0,0,None,36000,None,36005000,None,2429000,BZH
2019-06-30,USD,-11171000,16878000,0,46886000,71793000,3242000,4857000,0,67981000,11625000,-4789000,2106000,30000000,10620000,10620000,None,None,None,None,0,0,None,-10620000,None,15324000,None,11602000,BZH
2019-03-31,USD,-28344000,34231000,-1136000,14781000,57163000,2900000,5154000,0,58769000,-100832000,-9202000,39148000,50000000,7504000,7504000,None,None,None,None,0,0,None,-7226000,None,-98652000,None,-100862000,BZH
2018-12-31,USD,-54690000,14107000,1148000,-41178000,28292000,2770000,6354000,0,29722000,7322000,-6300000,4778000,25000000,0,16500000,None,None,None,None,0,0,None,-16500000,None,-56212000,None,7311000,BZH
2018-09-30,USD,188314000,35944000,123000,-24061000,-128783000,4578000,3126000,-119000,-126495000,43462000,-60235000,-123296000,0,0,0,None,None,None,None,0,0,None,2000,None,43462000,None,60605000,BZH
2018-06-30,USD,-17291000,17077000,0,52777000,96011000,3656000,5702000,7000,89621000,13429000,-5609000,-205000,0,0,0,None,None,None,None,0,0,None,49000,None,13429000,None,13409000,BZH
2018-03-31,USD,-13961000,32677000,0,14405000,47840000,3066000,4490000,24000,49478000,11616000,-4265000,-98000,0,0,0,None,None,None,None,0,0,None,0,None,-18324000,None,11558000,BZH
