fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,None,35417000,None,None,None,None,5564000,3222000,None,29675000,None,None,-5621000,None,None,None,None,None,None,None,None,None,None,-832000,None,None,None,24608000,HIMX
2024-09-30,USD,-3138000,None,None,None,None,5640000,2560000,None,8964000,None,None,-53382000,None,None,None,None,50903000,50903000,None,None,None,None,None,None,None,None,12755000,HIMX
2024-06-30,USD,26949000,None,None,None,None,5679000,4592935,None,-4669802,None,None,-24769000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,29707000,HIMX
2024-03-31,USD,26949000,None,None,None,None,5679000,4592935,None,-4669802,None,None,-24769000,None,None,None,None,399206,399206,None,None,None,None,-1263753,None,None,None,29707000,HIMX
2023-12-31,USD,56393547,None,None,None,None,5436827,2799404,None,11013774,None,None,-4417236,None,None,None,None,399206,399206,None,None,None,None,-1263753,None,None,None,12419936,HIMX
2023-09-30,USD,16043000,None,None,None,None,5094000,2683000,None,32395000,None,6243000,-86373000,None,None,None,None,83868000,83868000,None,None,None,None,-1263753,None,None,None,10752000,HIMX
2023-06-30,USD,16043000,None,None,None,None,5094000,2683000,None,32395000,None,17022000,-86373000,None,None,None,None,83649688,83649688,None,None,None,None,None,None,None,None,10752000,HIMX
2023-03-31,USD,5466000,None,None,None,None,5196000,2474000,None,30034000,None,17022000,-14271000,None,None,None,None,217873000,217873000,None,None,None,None,None,None,None,None,41998000,HIMX
2022-12-31,USD,5466000,None,None,None,None,5196000,2474000,None,30034000,None,9172000,-14271000,None,None,None,None,217873000,217873000,None,None,None,None,None,None,None,None,41998000,HIMX
2022-09-30,USD,-3674000,None,None,None,None,5359000,3402000,None,-80041000,None,-6584000,-220856000,None,None,None,None,216030296,216030296,None,None,None,None,None,None,None,None,8008000,HIMX
2022-06-30,USD,9116000,None,None,None,None,5411000,2523000,None,-88834000,None,55273000,11174000,None,None,None,None,217873000,217873000,None,None,None,None,None,None,None,None,70174000,HIMX
2022-03-31,USD,72000000,None,None,None,None,5376000,3729000,None,-55703000,None,-42863000,12885000,None,None,None,None,217873000,217873000,None,None,None,None,None,None,None,None,115287000,HIMX
2021-12-31,USD,182248000,None,None,None,None,5329000,2061000,None,-41756000,None,-125297000,49838000,None,None,None,None,19468,19468,None,None,None,None,None,None,None,None,141472000,HIMX
2021-09-30,USD,60511000,None,None,None,None,5292000,2411000,None,-27928000,None,-32680000,-50251000,None,None,None,None,47404000,47404000,None,None,None,None,None,None,None,None,117850000,HIMX
2021-06-30,USD,85197000,None,None,None,None,5449000,1542000,None,-20944000,None,-58248000,-2721000,None,None,None,None,20000,20000,None,None,None,None,None,None,None,None,108318000,HIMX
2021-03-31,USD,60320000,None,None,None,None,5272000,2016000,None,-8713000,None,-16455000,-1353000,None,None,None,None,20000,20000,None,None,None,None,None,None,None,None,66295000,HIMX
2020-12-31,USD,67708000,None,None,None,None,6431000,833000,None,16418000,None,-16173000,1013000,None,None,None,None,20000,20000,None,None,None,None,None,None,None,None,33346000,HIMX
2020-09-30,USD,33473000,None,None,None,None,5530000,1162000,None,33544000,None,218000,2021000,None,None,None,None,4000,4000,None,None,None,None,None,None,None,None,8060000,HIMX
2020-06-30,USD,-9158000,None,None,None,None,5881000,714000,None,-16456000,None,-253000,-9911000,None,None,None,None,4000,4000,None,None,None,None,173000,None,None,None,944000,HIMX
2020-03-31,USD,10587000,None,None,None,None,5754000,3164000,None,-8734000,None,-6157000,10138000,None,None,None,None,4000,4000,None,None,None,None,None,None,None,None,2810000,HIMX
2019-12-31,USD,23441000,None,None,None,None,5866000,2767000,None,16292000,None,-5072000,-34004000,None,None,None,None,0,0,None,None,None,None,None,None,None,None,565000,HIMX
2019-09-30,USD,23984000,None,None,None,None,6004000,31240000,None,12780000,None,-13123000,13223000,None,None,None,None,0,0,None,None,None,None,None,None,None,None,-7885000,HIMX
2019-06-30,USD,-17717000,None,None,None,None,6209000,5778000,None,-4226000,None,-22514000,36546000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-5897000,HIMX
2019-03-31,USD,-22052000,None,None,None,None,6320000,6289000,None,-31506000,None,-7058000,19496000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2967000,HIMX
2018-12-31,USD,2335000,None,None,None,None,4869000,5800000,None,-22752000,None,-6956000,20000000,None,None,None,None,17210000,17210000,None,None,None,None,11000,None,None,None,7826000,HIMX
2018-09-30,USD,2203000,None,None,None,None,5180000,8299000,None,-8935000,None,-8308000,-17210000,None,None,None,None,17210000,17210000,None,None,None,None,11000,None,None,None,120000,HIMX
2018-06-30,USD,-2806000,None,None,None,None,5180000,17854000,None,2318000,None,-22242000,-27000000,None,None,None,None,17210000,17210000,None,None,None,None,None,None,None,None,1396000,HIMX
2018-03-31,USD,2277000,None,None,None,None,5098000,18644000,None,-15716000,None,-760000,11000,None,None,None,None,17210000,17210000,None,None,None,None,None,None,None,None,-3316000,HIMX
2017-12-31,USD,8296000,None,None,None,None,5098000,15712000,None,-8506000,None,-35088000,105000,None,None,None,None,41281000,41281000,None,None,None,None,100000,None,None,None,22862000,HIMX
2017-09-30,USD,16872000,None,None,None,None,4672000,10178000,None,14222000,None,-11373000,-41322000,None,None,None,None,41281000,41281000,None,None,None,None,None,None,None,None,3130000,HIMX
2017-06-30,USD,-1235000,None,None,None,None,3471000,11919000,None,-1907000,None,-11962000,-1000,None,None,None,None,41281000,41281000,None,None,None,None,None,None,None,None,-983000,HIMX
2017-03-31,USD,47215000,None,None,None,None,3448000,2159000,None,4841000,None,406000,-85000,None,None,None,None,41281000,41281000,None,None,None,None,None,None,None,None,3501000,HIMX
2016-12-31,USD,47215000,None,None,None,None,3448000,2159000,None,4841000,None,-7127000,-85000,None,None,None,None,22348000,22348000,None,None,None,None,-100000,None,None,None,3501000,HIMX
2016-09-30,USD,2860000,None,None,None,None,3393000,1861000,None,14620000,None,-3832000,-22630000,None,None,None,None,22348000,22348000,None,None,None,None,-300000,None,None,None,13391000,HIMX
2016-06-30,USD,13092000,None,None,None,None,3465000,1680000,None,-7027000,None,39000,1000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,19273000,HIMX
2016-03-31,USD,25866000,None,None,None,None,3407000,3567000,None,3875000,None,None,-141000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5215000,HIMX
2015-12-31,USD,25866000,None,None,None,None,3407000,3567000,None,3875000,None,-28342000,-141000,None,None,None,None,51364000,51364000,None,None,None,None,-100000,None,None,None,5215000,HIMX
2015-09-30,USD,14143000,None,None,None,None,3425000,2554000,None,9800000,None,None,-49424000,None,None,None,None,51364000,51364000,None,None,None,None,1200000,None,None,None,-2930000,HIMX
2015-06-30,USD,-13769000,None,None,None,None,3366000,2019000,None,-6698000,None,None,-37000,None,None,None,None,None,None,None,None,None,None,-100000,None,None,None,7616000,HIMX
2015-03-31,USD,38680000,None,None,None,None,3903000,2383000,None,-11858000,None,None,-28000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15138000,HIMX
2014-12-31,USD,38680000,None,None,None,None,3903000,2383000,None,-11858000,None,10644000,-28000,None,None,None,None,46042000,46042000,None,None,None,None,-1394000,None,None,None,15138000,HIMX
2014-09-30,USD,22849000,None,None,None,None,3550000,2058000,None,7305000,None,8404000,-45710000,None,None,None,None,46042000,46042000,None,None,None,None,-900000,None,None,None,10146000,HIMX
