fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,125506000,None,None,28849000,1726000,20622000,7061000,7667000,None,64143000,-101289000,-42299000,None,18337000,18337000,None,21468000,21468000,None,None,None,None,-18337000,None,None,None,64143000,NYT
2024-06-30,USD,80231000,None,None,-13871000,4890000,20537000,7630000,3624000,None,65540000,-29779000,-33658000,None,9546000,9546000,None,21411000,21411000,None,None,None,None,-9546000,None,None,None,65540000,NYT
2024-03-31,USD,53079000,None,None,-87629000,-67192000,20706000,6424000,-64832000,None,40417000,-66391000,-68684000,None,32458000,32458000,None,18621000,18621000,None,None,None,None,-32458000,None,None,None,40417000,NYT
2023-12-31,USD,136518000,None,None,68514000,80612000,21942000,6130000,78449000,-2304000,110242000,-62402000,-20894000,None,962000,962000,None,18104000,18104000,None,None,None,None,-962000,None,None,None,109877000,NYT
2023-09-30,USD,104318000,None,None,19247000,2522000,21475000,5747000,5048000,2526000,53615000,-92258000,-21657000,0,0,0,None,18165000,18165000,None,0,None,None,0,None,None,None,53615000,NYT
2023-06-30,USD,69052000,None,None,-28797000,-6764000,21858000,4807000,-6986000,-222000,46574000,-27205000,-31629000,0,12871000,12871000,None,18126000,18126000,None,0,None,None,-12871000,None,10218000,None,46574000,NYT
2023-03-31,USD,50730000,None,None,-49458000,-49261000,20840000,5985000,-51556000,None,22321000,22175000,-58530000,0,30720000,30720000,None,15069000,15069000,None,0,None,None,-30720000,None,14375000,None,22321000,NYT
2022-12-31,USD,65663000,None,None,-1506000,51625000,21504000,9152000,53980000,None,70786000,5738000,-41067000,0,25253000,25253000,None,14912000,14912000,None,0,None,None,-25253000,None,None,None,70786000,NYT
2022-09-30,USD,68876000,None,None,18610000,857000,21760000,8804000,-12431000,None,36617000,1891000,-40525000,None,25334000,25334000,None,14983000,14983000,None,None,None,None,-25334000,None,30242000,None,36617000,NYT
2022-06-30,USD,30807000,None,None,-51164000,-15867000,20705000,10425000,-21508000,None,61777000,2819000,-40792000,None,25435000,25435000,None,15056000,15056000,None,None,None,None,-25435000,None,61777000,None,61777000,NYT
2022-03-31,USD,-14659000,None,None,-68568000,-34284000,18685000,8580000,-40930000,None,4725000,-84009000,-51922000,None,29034000,29034000,None,11839000,11839000,None,None,None,None,-29031000,None,-150590000,None,4725000,NYT
2021-12-31,USD,59541000,None,None,34373000,66743000,13973000,10887000,68288000,7903000,69889000,-51122000,-11993000,None,0,0,None,11710000,11710000,None,None,None,None,3000,None,-3014000,None,69889000,NYT
2021-09-30,USD,99123000,None,None,70407000,16245000,14326000,9073000,11080000,-5165000,54656000,-83353000,-12669000,None,0,0,None,11802000,11802000,None,None,None,None,10000,None,54656000,-280000,54656000,NYT
2021-06-30,USD,77505000,None,None,14153000,12629000,14486000,8283000,8370000,-4259000,54317000,-20124000,-12177000,None,0,0,None,11753000,11753000,None,None,None,None,-6000,None,54317000,61000,54317000,NYT
2021-03-31,USD,32929000,None,None,-58929000,-34754000,14717000,6394000,-38522000,-3768000,41109000,-26208000,-18108000,None,0,0,None,10072000,10072000,None,None,None,None,2447000,None,-11728000,-341000,41109000,NYT
2020-12-31,USD,91250000,None,None,53079000,67654000,15768000,5215000,58355000,5144000,10743000,-11816000,-9302000,None,0,0,None,10044000,10044000,None,None,None,None,764000,None,10743000,None,10009000,NYT
2020-09-30,USD,88093000,None,None,41128000,-1863000,15552000,7726000,3245000,5108000,33578000,-114326000,-7479000,None,None,None,None,10034000,10034000,None,None,None,None,3434000,None,32678000,187000,33578000,NYT
2020-06-30,USD,79739000,None,None,15764000,-27470000,15631000,6293000,-35588000,-8118000,23662000,-39515000,-9347000,None,None,None,None,10015000,10015000,None,None,None,None,942000,None,23662000,130000,23662000,NYT
2020-03-31,USD,38851000,None,None,-68528000,-62548000,15185000,15217000,-55722000,6826000,32854000,-33423000,-18845000,None,None,None,None,8344000,8344000,None,None,None,None,931000,None,-13417000,32000,32854000,NYT
2019-12-31,USD,68298000,30332000,None,11372000,27033000,15113000,12340000,46321000,14046000,68212000,130470000,-252152000,None,None,None,None,8335000,8335000,None,None,None,None,1522000,None,68212000,None,68212000,NYT
2019-09-30,USD,57600000,2344000,None,33386000,7036000,15450000,10036000,4290000,-2846000,16427000,-13737000,-15289000,None,None,None,None,8333000,8333000,None,None,None,None,33000,None,16427000,None,16427000,NYT
