fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,1171000,2983000,0,-4750000,-11030000,4972000,464000,1123000,-12561000,-11435000,535000,-1848000,None,1846000,1846000,None,None,None,None,None,None,None,-1846000,None,None,None,-11435000,GRWG
2024-06-30,USD,-368000,2531000,0,-282000,-1792000,3615000,1061000,2454000,-5389000,-5896000,1185000,-4289000,None,None,None,None,None,None,None,None,None,None,-4289000,None,None,None,-5896000,GRWG
2024-03-31,USD,-3676000,2636000,300000,-1184000,-2598000,3742000,355000,-1551000,1123000,-8837000,4997000,-28000,None,None,None,None,None,None,None,None,None,None,-28000,None,None,None,-8837000,GRWG
2023-12-31,USD,-1356000,11231000,None,-8366000,-14084000,4130000,703000,818000,-11082000,-27314000,-225000,-76000,None,None,None,None,None,None,None,None,None,0,0,None,None,None,-27314000,GRWG
2023-09-30,USD,-4602000,-5582000,None,2826000,3926000,4721000,462000,1290000,-702000,-7349000,6458000,-29000,0,0,0,None,None,None,None,0,0,0,0,None,None,None,-7349000,GRWG
2023-06-30,USD,3922000,2760000,None,3412000,-723000,3824000,2057000,-144000,-362000,-5699000,-36951000,-122000,0,0,0,None,None,None,None,0,0,0,0,None,-33151000,None,-5699000,GRWG
2023-03-31,USD,3457000,2828000,None,114000,-6490000,3932000,3476000,-1664000,-1627000,-6134000,19313000,-86000,0,0,0,None,None,None,None,0,0,0,0,None,22684000,None,-6134000,GRWG
2022-12-31,USD,2078000,10300000,None,-9544000,-21796000,3992000,8491000,-1881000,-12268000,-14989000,-32925000,-159000,0,0,0,None,None,None,None,0,0,0,0,None,-31006000,None,-14989000,GRWG
2022-09-30,USD,8320000,None,None,-600000,-10457000,3900000,2813000,1881000,-10006000,-7202000,7187000,-41000,0,0,0,None,None,None,None,0,0,0,0,None,15466000,None,-7202000,GRWG
2022-06-30,USD,3772000,None,None,3277000,-1296000,4800000,4371000,2405000,-6855000,-136379000,4664000,-115000,0,0,0,None,None,None,None,0,0,0,0,None,8321000,None,-136379000,GRWG
