fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2022-06-30,USD,137200000,64800000,None,10800000,58800000,48800000,118700000,-17900000,71800000,105400000,-118700000,-83300000,-116800000,200000,200000,None,None,None,None,0,None,None,-100000,None,-64800000,None,105400000,MODG
2022-03-31,USD,-185300000,63400000,None,51400000,339700000,42600000,124300000,314900000,24000000,86700000,-124300000,205100000,212200000,34300000,34300000,None,None,None,None,0,None,None,-34300000,None,-104500000,None,86700000,MODG
2021-12-31,USD,31500000,50772000,None,31112000,144795000,47900000,123378000,-142692000,150200000,-26200000,-152900000,-37800000,-21012000,25300000,25199000,None,-3000,3000,None,0,None,None,-22449000,None,-54663000,None,-26226000,MODG
2021-09-30,USD,146300000,70025000,None,7257000,-4312000,44400000,78063000,-65738000,53800000,-16000000,-59500000,15000000,118735000,400000,400000,None,0,3000,None,0,None,None,717000,None,24929000,None,-16000000,MODG
2021-06-30,USD,179100000,59936000,None,69073000,36660000,43200000,92012000,6436000,-1100000,91700000,-92000000,-70900000,-103906000,0,37000,None,0,3000,None,0,None,None,18109000,None,131278000,None,91700000,MODG
2021-03-31,USD,-78600000,34310000,None,11856000,180311000,20300000,28821000,186738000,-25400000,272500000,142500000,-30400000,-6851000,12500000,12501000,None,3000,3000,None,0,None,None,-12244000,None,33506000,None,272500000,MODG
2020-12-31,USD,105649000,21323000,None,35079000,-95293000,10832000,8351000,-106294000,18976000,-40542000,-8298000,-12478000,-8105000,57000,70000,None,9000,1891000,None,0,None,None,48000,None,139123000,-5402000,-40576000,MODG
2020-09-30,USD,142872000,18119000,None,24225000,-36893000,10311000,5814000,23167000,-62947000,52432000,-20571000,-591000,-25316000,190000,190000,None,0,1891000,None,0,None,None,-190000,None,52432000,530000,52432000,MODG
2020-06-30,USD,73361000,27573000,None,-38293000,-77580000,9360000,8144000,-46898000,-36047000,-167684000,-13378000,-65601000,-280042000,15000,15000,None,942000,942000,None,0,None,None,-15000,None,-167684000,3399000,-167684000,MODG
2020-03-31,USD,-93682000,7165000,None,-57347000,63744000,8997000,16953000,120075000,-36982000,28894000,-16953000,174770000,191013000,21938000,21938000,None,949000,949000,None,0,None,None,-21808000,None,59969000,-4166000,28894000,MODG
2019-12-31,USD,22697000,7691000,None,71964000,-31033000,9480000,17859000,-79084000,105198000,-29218000,-35761000,31784000,35439000,568000,568000,None,942000,942000,None,0,None,None,-200000,None,18450000,-270000,-29218000,MODG
2019-09-30,USD,114612000,8123000,None,14901000,-51454000,8472000,13440000,-32988000,-13737000,31048000,-13412000,-93620000,-54756000,111000,111000,None,941000,941000,None,0,None,None,-111000,None,6726000,-854000,31048000,MODG
2019-06-30,USD,69845000,12019000,None,-29572000,-48145000,9022000,12099000,-31029000,-15336000,28898000,-12099000,-51497000,-49015000,17000,17000,None,940000,940000,None,0,None,None,-17000,None,2551000,-3698000,28931000,MODG
2019-03-31,USD,-120604000,5042000,None,-23722000,148366000,7977000,11304000,187577000,-42173000,48501000,-474394000,605849000,174182000,27377000,27377000,None,953000,953000,None,0,None,None,-27377000,None,14958000,4107000,48647000,MODG
2018-12-31,USD,-28617000,571000,None,53644000,42092000,5186000,10722000,-52450000,99274000,-28151000,-12183000,34416000,36000000,83000,83000,None,947000,947000,None,0,None,None,-83000,None,-6840000,-456000,-28499000,MODG
2018-09-30,USD,115812000,1131000,None,-17606000,-108746000,4996000,8996000,-111795000,2158000,9740000,-8953000,-93027000,-91840000,72000,72000,None,944000,944000,None,0,None,None,306000,None,13073000,-759000,9517000,MODG
2018-06-30,USD,114361000,1971000,None,-13937000,-41653000,5029000,9143000,-19136000,-19281000,60934000,-9143000,-86363000,-82383000,2178000,2178000,None,943000,943000,None,0,None,None,-1672000,None,19030000,175000,60867000,MODG
2018-03-31,USD,-109274000,1317000,None,260000,182116000,4737000,7964000,185490000,-4134000,62731000,-8246000,69904000,90768000,20123000,20123000,None,954000,954000,None,0,None,None,-19371000,None,-46956000,660000,62855000,MODG
2017-12-31,USD,6914000,2729000,None,36845000,43123000,4799000,9357000,-58158000,76048000,-18776000,-30984000,26779000,17137000,138000,138000,None,946000,946000,None,0,None,None,1019000,None,3653000,944000,-19386000,MODG
2017-09-30,USD,84461000,686000,None,-10254000,-74910000,4309000,4660000,-77828000,3984000,3089000,-130093000,64493000,64387000,69000,69000,None,945000,945000,None,0,None,None,1051000,None,20062000,1201000,3060000,MODG
2017-06-30,USD,89129000,685000,None,7474000,-25162000,4178000,5885000,-21886000,-7612000,31474000,-4624000,-71080000,-70723000,1041000,1041000,None,943000,943000,None,0,None,None,1560000,None,13970000,545000,31443000,MODG
2017-03-31,USD,-62805000,494000,None,-17707000,87409000,4319000,6301000,106254000,-20410000,25880000,-64892000,49164000,64988000,15369000,15369000,None,939000,939000,None,0,None,None,-14885000,None,-77986000,547000,25689000,MODG
2016-12-31,USD,-7911000,227000,None,22627000,163749000,4045000,3989000,-21775000,40591000,124198000,-3877000,11045000,11966000,11000,11000,None,942000,942000,None,0,None,None,1000,None,1347000,2090000,123271000,MODG
2016-09-30,USD,67860000,290000,None,7985000,-53652000,4204000,4676000,-47712000,-2999000,-5739000,-4676000,-5742000,-5331000,0,0,None,940000,940000,None,0,None,None,529000,None,57009000,-433000,-5866000,MODG
2016-06-30,USD,89220000,582000,None,-6600000,-68478000,4180000,2524000,-28521000,-36218000,34105000,20619000,-75122000,-73638000,2255000,2255000,None,941000,941000,None,0,None,None,-543000,None,32483000,-2234000,34105000,MODG
2016-03-31,USD,-71459000,527000,None,-12046000,92169000,4157000,4963000,114973000,-25625000,38390000,-3113000,60565000,64000000,2878000,2878000,None,941000,941000,None,0,None,None,-2494000,None,-14665000,-658000,38390000,MODG
2015-12-31,USD,2191000,302000,None,10170000,-12706000,4029000,5856000,-36508000,24764000,-30452000,-9900000,15249000,14969000,18000,18000,None,937000,937000,None,0,None,None,1217000,None,8209000,669000,-30452000,MODG
2015-09-30,USD,61057000,2845000,None,5043000,-51232000,4193000,2601000,-64334000,15749000,-3617000,-2601000,-43515000,-42599000,27000,27000,None,889000,889000,None,0,None,None,-27000,None,14878000,-63000,-3617000,MODG
2015-06-30,USD,57681000,682000,None,-19032000,-56518000,4454000,3519000,-42876000,-11809000,12818000,-3518000,-49926000,-51719000,513000,513000,None,785000,785000,None,0,None,None,2578000,None,3478000,-759000,12818000,MODG
2015-03-31,USD,-90348000,2812000,None,8802000,130823000,4703000,2393000,155309000,-23357000,35819000,-2392000,79140000,79083000,1402000,1402000,None,780000,780000,None,0,None,None,837000,None,-14399000,-799000,35819000,MODG
2014-12-31,USD,-1462000,300000,None,19771000,-2803000,4857000,1950000,-28904000,28046000,-41539000,-12009000,14503000,15235000,0,0,None,775000,775000,None,0,None,None,69000,None,4173000,3141000,-41539000,MODG
2014-09-30,USD,69677000,2700000,None,9395000,-58515000,5222000,2565000,-48191000,-16182000,-1134000,-2474000,-61785000,-60196000,1006000,1006000,None,779000,779000,None,0,None,None,-789000,None,4477000,-941000,-1134000,MODG
2014-06-30,USD,93463000,2180000,None,-57484000,-142489000,5460000,2190000,-96154000,-40680000,3369000,-6579000,-81353000,-80391000,0,0,None,777000,777000,None,0,None,None,414000,None,5428000,-103000,3369000,MODG
2014-03-31,USD,-124798000,2944000,None,-6106000,177992000,5697000,4048000,196563000,-18518000,55312000,-4004000,115749000,114927000,0,0,None,774000,774000,None,0,None,None,1591000,None,-13236000,-183000,55312000,MODG
2013-12-31,USD,-16507000,2405000,None,36379000,16696000,5850000,4118000,-62432000,75098000,-49499000,-10443000,26496000,25660000,None,30000,None,717000,717000,None,0,None,None,-30000,None,-606000,-152000,-49499000,MODG
2013-09-30,USD,74598000,704000,None,7972000,-80203000,6265000,2916000,-75564000,249000,-21263000,-8535000,-40667000,-38500000,None,None,None,1893000,1893000,None,0,None,None,0,None,7440000,-17956000,-21153000,MODG
2013-06-30,USD,33520000,5694000,None,-26129000,-36080000,6472000,2859000,-22228000,-10779000,9800000,-4055000,-42483000,-40989000,None,None,None,1494000,1494000,None,0,None,None,0,None,1887000,14905000,10071000,MODG
2013-03-31,USD,-100560000,-2062000,None,16734000,169260000,6956000,3145000,166914000,-3602000,42041000,506000,77994000,79489000,None,None,None,1495000,1495000,None,0,None,None,0,None,-23931000,-1871000,41660000,MODG
2012-12-31,USD,443000,-396000,None,33486000,-21493000,7835000,2402000,-50794000,26768000,-70934000,-5639000,-1673000,0,None,None,None,1493000,1493000,None,0,None,None,0,None,-7136000,-267000,-70749000,MODG
2012-09-30,USD,62029000,-4793000,None,-19819000,-145367000,8342000,1886000,-114007000,-30215000,-86405000,-1632000,-29866000,0,None,None,None,2972000,2972000,None,0,None,None,0,None,31153000,622000,-86798000,MODG
2012-06-30,USD,1126000,-3028000,None,-35776000,-23184000,9489000,5428000,314000,-20798000,2679000,-5408000,-19126000,-15750000,None,None,None,3275000,3275000,None,0,None,None,0,None,-23683000,-275000,2799000,MODG
2012-03-31,USD,-92406000,673000,None,23448000,146825000,8745000,8687000,140786000,4029000,31973000,18224000,82791000,85900000,None,None,None,3279000,3279000,None,1000,None,None,1000,None,8646000,37000,31802000,MODG
2011-12-31,USD,-11762000,991000,None,23618000,-9374000,10198000,7777000,-28757000,27426000,-62398000,-6693000,-3113000,2467000,None,None,None,3274000,3274000,None,-3000,None,None,-3000,None,-21272000,296000,-62985000,MODG
2011-09-30,USD,47293000,2969000,None,-7241000,-118475000,9247000,7065000,-103734000,-7280000,-62587000,-6950000,-42061000,-39609000,None,None,None,3277000,3277000,None,1038000,None,None,1038000,None,-2237000,-519000,-62587000,MODG
2011-06-30,USD,13941000,None,None,None,None,9311000,7171000,None,-45073000,-63564000,-7171000,30830000,None,None,None,None,3272000,3272000,None,0,None,None,1160000,None,37990000,390000,-59066000,MODG
