fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,109252000,None,None,25098000,None,31756000,18735000,None,None,26289000,-43261000,-72915000,None,None,None,None,940000,940000,None,None,0,None,154000,0,None,None,26320000,GEO
2024-06-30,USD,28713000,None,None,-15009000,None,31313000,24406000,None,None,-32563000,-19705000,-83102000,None,None,None,None,None,None,None,None,0,None,181000,0,None,None,-32513000,GEO
2024-03-31,USD,85807000,None,None,-6447000,None,31365000,14768000,None,None,22659000,-17291000,-30100000,None,None,None,None,3646000,3646000,None,None,0,None,565000,0,None,None,22668000,GEO
2023-12-31,USD,52213000,None,None,17745000,None,30997000,19433000,None,35726000,25161000,-22156000,-79234000,None,None,None,None,1055000,1055000,None,None,0,None,194000,0,None,None,25232000,GEO
2023-09-30,USD,119770000,None,None,46363000,None,31173000,21955000,None,-46363000,24503000,-6088000,-25221000,None,0,0,None,44000,44000,None,0,0,None,41000,0,None,None,24519000,GEO
2023-06-30,USD,18210000,None,None,-10637000,None,31691000,17847000,None,10637000,29525000,-17164000,-57750000,None,0,0,None,None,None,None,0,0,None,71000,0,None,None,29571000,GEO
2023-03-31,USD,94740000,None,None,-45381000,None,31923000,13767000,None,None,27994000,-15162000,-45878000,None,0,0,None,1011000,1011000,None,0,0,None,5840000,5750000,33700000,None,28003000,GEO
2022-12-31,USD,68860000,None,None,12781000,None,32641000,17793000,None,None,41528000,-20722000,-28997000,None,0,0,None,113000,113000,None,0,-20000000,None,114000,0,None,None,41530000,GEO
2022-09-30,USD,55573000,None,None,15183000,None,32330000,36173000,None,None,38312000,42998000,-610243000,None,0,0,None,48000,48000,None,0,0,None,47000,0,-511672000,None,38337000,GEO
2022-06-30,USD,50023000,None,None,-20454000,-1644000,32016000,22287000,None,None,53673000,-1475000,-53409000,None,0,0,None,None,None,None,0,0,None,60000,0,53673000,None,53727000,GEO
2022-03-31,USD,121956000,None,None,14335000,-1644000,35938000,13773000,None,None,38179000,-17841000,-6451000,None,0,0,None,1781000,1781000,None,0,0,None,43000,0,97664000,None,38219000,GEO
2021-12-31,USD,-6842000,None,None,-52015000,-1497000,34871000,12012000,None,None,-49824000,-13274000,-17105000,None,0,0,None,-1000,-1000,None,0,0,None,45000,0,41500000,None,-49796000,GEO
2021-09-30,USD,83916000,None,None,8978000,-1498000,32883000,13035000,None,None,34641000,-8126000,-4108000,None,0,0,None,0,0,None,0,0,None,72000,0,34641000,None,34710000,GEO
2021-06-30,USD,80644000,None,None,-32542000,-1625000,33306000,17071000,None,None,41931000,-19051000,134611000,None,0,0,None,1000,1000,None,0,195000000,None,64000,0,41931000,None,41959000,GEO
2021-03-31,USD,124917000,None,None,17468000,-1611000,34117000,27276000,None,None,50483000,-13286000,-102135000,None,0,0,None,30486000,30486000,None,0,240000000,None,116000,0,9496000,None,50544000,GEO
2020-12-31,USD,83606000,None,None,-11885000,-1369000,34291000,24983000,None,None,11884000,-26998000,162282000,None,-553000,-553000,None,42011000,42011000,None,0,649000000,None,704000,0,11884000,None,11911000,GEO
2020-09-30,USD,101351000,None,None,31102000,-1330000,33628000,30347000,None,None,39172000,-27991000,-91624000,None,553000,553000,None,57974000,57974000,None,0,86000000,None,-384000,0,39172000,None,39220000,GEO
2020-06-30,USD,128517000,None,None,30867000,-1251000,33434000,22818000,None,None,36654000,-23460000,-67341000,None,0,0,None,58457000,58457000,None,0,129579000,None,146000,0,36654000,None,36720000,GEO
2020-03-31,USD,128259000,None,None,7182000,-1206000,33327000,30652000,None,None,25121000,-25725000,-100061000,None,9009000,9009000,None,57703000,57703000,None,0,96000000,None,-8859000,0,2473000,None,25181000,GEO
2019-12-31,USD,15185000,158534000,None,-1122000,54505000,33585000,26457000,None,None,38042000,-26515000,-17862000,None,0,0,None,58214000,58214000,None,0,247000000,None,131000,0,38042000,None,38052000,GEO
2019-09-30,USD,105891000,12168000,None,9113000,-7248000,32419000,35377000,None,None,45885000,-28461000,-59144000,None,0,0,None,58210000,58210000,None,0,104370000,None,330000,0,33311000,None,45932000,GEO
2019-06-30,USD,118056000,12468000,None,17510000,-11339000,32352000,27326000,None,None,41836000,-19792000,-142973000,None,0,0,None,58177000,58177000,None,0,40000000,None,872000,0,28972000,None,41914000,GEO
2019-03-31,USD,99011000,12729000,None,-14829000,-27527000,32469000,28084000,1446000,None,40649000,-29369000,-30675000,None,0,0,None,57945000,57945000,None,0,130000000,None,457000,0,38967000,None,40705000,GEO
2018-12-31,USD,54252000,None,None,28640000,52146000,31898000,34176000,1363000,None,33353000,-36436000,-55338000,None,24729000,24729000,None,57242000,57242000,None,0,130998000,None,-24493000,0,33353000,None,33392000,GEO
2018-09-30,USD,39970000,None,None,-12140000,33793000,31297000,54426000,1507000,None,39229000,-53043000,16070000,None,0,0,None,57239000,57239000,None,0,127000000,None,549000,0,39229000,None,39289000,GEO
2018-06-30,USD,110567000,None,None,32790000,-12313000,31313000,54917000,11217000,None,37325000,-54653000,-36722000,None,30264000,30264000,None,56779000,56779000,None,0,143000000,None,-29028000,0,37325000,None,37421000,GEO
2018-03-31,USD,69686000,None,None,-17601000,-7525000,31926000,52147000,-6298000,None,34920000,-44351000,-48976000,None,40182000,40182000,None,58238000,58238000,None,0,102000000,None,-39782000,0,-28226000,None,34987000,GEO
2017-12-31,USD,323137000,129163000,None,20692000,-15334000,31833000,44276000,-203598000,None,36263000,-39702000,-222247000,None,0,0,None,58311000,58311000,None,0,64219000,None,291000,0,29851000,-3270000,36357000,GEO
2017-09-30,USD,7191000,0,None,5751000,38732000,31649000,36622000,41077000,None,38453000,-36264000,17980000,None,0,0,None,58293000,58293000,None,0,166291000,None,776000,0,-14375000,-1067000,38489000,GEO
2017-06-30,USD,2832000,0,None,-9867000,7373000,31866000,33087000,52908000,None,30942000,-388499000,18758000,None,0,0,None,58355000,58355000,None,0,75426000,None,-285712000,120000,-368658000,-794000,30992000,GEO
2017-03-31,USD,47882000,0,None,-14210000,-51709000,28949000,34421000,69098000,None,40366000,-35790000,350228000,None,0,0,None,52504000,52504000,None,288100000,1083148000,None,292104000,122000,366521000,2118000,40403000,GEO
2016-12-31,USD,-16270000,131637000,None,-2571000,16993000,29030000,13550000,75427000,None,49342000,83236000,-22406000,None,0,0,None,48757000,48757000,None,None,199868000,None,1078000,98000,37915000,21000,49436000,GEO
2016-09-30,USD,-50010000,-53000,None,-1335000,48000000,28783000,22001000,80862000,None,43674000,-49654000,90067000,None,0,0,None,48744000,48744000,None,None,172077000,None,424000,114000,-8742000,855000,43720000,GEO
2016-06-30,USD,55779000,27000,None,23340000,-36610000,28652000,17585000,77317000,None,23156000,-41828000,3347000,None,0,0,None,48738000,48738000,None,None,524000000,None,-1055000,-2133000,15640000,-1658000,23209000,GEO
2016-03-31,USD,-17527000,-818000,None,-13789000,22563000,28451000,28429000,46956000,None,32326000,-69448000,48660000,None,0,0,None,48509000,48509000,None,None,117000000,None,3336000,2357000,-36413000,1902000,32350000,GEO
2015-12-31,USD,30993000,109331000,None,14974000,26243000,28128000,16737000,39603000,None,44015000,-10414000,-8493000,None,0,0,None,48530000,48530000,None,None,82798000,None,381000,120000,12507000,421000,44058000,GEO
2015-09-30,USD,31366000,601000,None,8175000,17023000,27127000,29150000,27883000,None,38291000,-34574000,5839000,None,0,0,None,46200000,46200000,None,None,124000000,None,579000,103000,87000,-2544000,38312000,GEO
2015-06-30,USD,19053000,82000,None,-18021000,-983000,26561000,37496000,21832000,None,28253000,-58903000,17743000,None,0,0,None,46277000,46277000,None,None,147000000,None,942000,120000,-21937000,170000,28291000,GEO
2015-03-31,USD,60745000,569000,None,16784000,-12972000,24940000,34198000,24768000,None,28756000,-348989000,317161000,None,0,0,None,45977000,45977000,None,None,371000000,None,1313000,98000,27644000,-1273000,28777000,GEO
2014-12-31,USD,37916000,80182000,None,-2859000,-1574000,24202000,36511000,18558000,None,37981000,-24895000,-22279000,None,0,-1844000,None,46150000,46150000,None,None,194616000,None,1007000,110000,-11343000,-2085000,38051000,GEO
2014-09-30,USD,32481000,147000,None,-1015000,-22256000,24079000,36591000,54731000,None,38965000,-33731000,18563000,None,428000,428000,None,40012000,41428000,None,None,450384000,None,945000,92000,15320000,-1993000,38991000,GEO
2014-06-30,USD,68992000,793000,None,-2933000,-7206000,23748000,23591000,0,None,38898000,-28905000,-40569000,None,0,0,None,42933000,41517000,None,None,-94000000,None,2357000,101000,-703000,-221000,38898000,GEO
2014-03-31,USD,63152000,558000,None,15829000,7227000,24142000,17531000,0,None,27996000,-33639000,-44615000,None,0,0,None,41139000,41139000,None,None,103000000,None,3359000,84000,-14062000,1040000,27990000,GEO
2013-12-31,USD,34369000,86315000,None,-17446000,10981000,24184000,16116000,None,None,27631000,-12678000,-21893000,None,0,0,None,39630000,39630000,None,None,396000000,None,575000,91000,-1036000,-834000,27611000,GEO
