fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-11-02,USD,-30581000,67952000,None,115407000,198696000,43281000,80383000,None,177951000,1687000,-8645000,-111000,None,0,0,None,None,None,None,None,None,None,0,None,None,None,1687000,FIVE
2024-08-03,USD,71255000,61770000,None,-10313000,2437000,41468000,103606000,None,9900000,33000000,51056000,-9580000,None,10075000,10075000,None,None,None,None,None,None,None,-9475000,None,None,None,33000000,FIVE
2024-05-04,USD,26439000,51163000,None,-29948000,38961000,37184000,87866000,None,45354000,31467000,-73078000,-36802000,None,30151000,30151000,None,None,None,None,None,None,None,-30150000,None,None,None,31467000,FIVE
2024-02-03,USD,407731000,128108000,None,-42961000,-164601000,37095000,103129000,None,-178722000,268442000,-391259000,349000,None,0,0,None,None,None,None,None,None,None,540000,None,None,None,202199000,FIVE
2023-10-28,USD,-77380000,61507000,None,108614000,238902000,33584000,115498000,None,219728000,14594000,-13685000,-80551000,None,80541000,80541000,None,None,None,None,0,0,None,-80307000,None,None,None,14594000,FIVE
2023-07-29,USD,83977000,49885000,None,-1387000,14283000,30882000,71332000,None,9232000,46835000,-84904000,185000,None,0,0,None,None,None,None,0,0,None,468000,None,None,None,46835000,FIVE
2023-04-29,USD,85291000,58764000,None,5677000,-5026000,29186000,45091000,None,6669000,37478000,-66487000,-15842000,None,0,0,None,None,None,None,None,None,None,26000,None,2962000,None,37478000,FIVE
2023-01-28,USD,359908000,131354000,None,-39106000,-156249000,28919000,78365000,None,-173841000,452397000,-72487000,674000,None,0,0,None,248000,248000,None,None,None,None,1026000,None,452397000,None,171320000,FIVE
2022-10-29,USD,-91139000,52817000,None,-1794000,138180000,27578000,63879000,None,132360000,16146000,-19286000,-447000,None,0,0,None,239000,239000,None,0,None,None,9000,None,16146000,None,16146000,FIVE
2022-07-30,USD,4040000,51492000,None,10019000,85864000,25143000,51619000,None,65019000,41344000,30388000,172000,None,0,0,None,None,None,None,0,None,None,486000,None,41344000,None,41344000,FIVE
2022-04-30,USD,42117000,50531000,None,11221000,44200000,23977000,58091000,None,49078000,32718000,57445000,-44034000,None,40007000,40007000,None,None,None,None,0,0,None,-39927000,None,55528000,None,32718000,FIVE
2022-01-29,USD,203247000,113404000,None,-23777000,-47584000,22233000,74952000,None,-66003000,396894000,-165248000,-59779000,None,60011000,60011000,None,None,None,None,None,None,None,-59604000,None,396894000,None,140196000,FIVE
2021-10-30,USD,-24142000,47646000,None,103558000,172623000,23118000,78601000,None,173805000,24177000,-15130000,-170000,None,0,0,None,None,None,None,0,None,None,9000,None,24177000,None,24177000,FIVE
2021-07-31,USD,82065000,45473000,None,19134000,32975000,20243000,58170000,None,20592000,64841000,-40480000,440000,None,0,0,None,None,None,None,0,0,None,795000,None,64841000,None,64841000,FIVE
2021-05-01,USD,66742000,50911000,None,23584000,42110000,19237000,76444000,None,45443000,200869000,-244739000,-6616000,None,0,0,None,None,None,None,None,None,None,7000,None,200869000,None,49596000,FIVE
2021-01-30,USD,244660000,63138000,None,-80043000,-135290000,18426000,50919000,None,-148933000,340930000,-95099000,2177000,None,0,0,None,None,None,None,None,None,None,2579000,None,340930000,None,123937000,FIVE
2020-10-31,USD,59844000,33702000,None,143203000,126990000,17719000,48618000,None,136143000,20425000,-103697000,560000,None,0,0,None,None,None,None,0,0,None,753000,None,20425000,None,20425000,FIVE
2020-08-01,USD,126715000,46989000,None,7516000,-73673000,17012000,60624000,None,-73459000,139839000,-38074000,1937000,None,0,0,None,None,None,None,None,0,None,2426000,None,139839000,None,29581000,FIVE
2020-05-02,USD,-65253000,10322000,None,-16711000,22071000,16188000,40028000,None,43488000,20461000,-50019000,-17458000,None,12663000,12663000,None,None,None,None,None,50000000,None,-12596000,None,20461000,None,-50582000,FIVE
2020-02-01,USD,185174000,78692000,None,-88120000,-78383000,15085000,55947000,None,-95312000,289128000,-61268000,1088000,None,0,76000,None,None,None,None,None,None,None,1164000,None,289128000,None,110374000,FIVE
2019-11-02,USD,-45189000,34512000,None,11239000,152767000,14435000,56211000,None,146651000,118682000,-26217000,-29898000,None,30007000,143000,None,None,None,None,None,None,None,-29755000,None,-101304000,None,10189000,FIVE
2019-08-03,USD,26214000,32808000,None,5217000,10022000,13598000,38426000,None,4252000,146171000,-61919000,-6273000,None,6878000,10148000,None,None,None,None,None,None,None,-5998000,None,-41978000,None,28831000,FIVE
2019-05-04,USD,20830000,29176000,None,85586000,12589000,11861000,61713000,None,24801000,119985000,-44176000,-7624000,None,0,0,None,None,None,None,None,None,None,2249000,None,-30970000,None,25662000,FIVE
2019-02-02,USD,182514000,-45783000,None,12143000,-94782000,11184000,31693000,None,-96262000,244005000,-32076000,-1952000,None,1987000,173000,None,None,None,None,None,None,None,35000,None,148486000,None,89262000,FIVE
2018-11-03,USD,-42770000,31806000,None,0,121120000,10900000,35505000,None,111789000,102090000,12311000,465000,None,0,187000,None,None,None,None,None,None,None,465000,None,-29994000,None,13516000,FIVE
2018-08-04,USD,-52849000,10318000,None,0,25608000,10063000,24009000,None,12733000,121752000,35880000,1589000,None,-6908000,722000,None,None,None,None,None,None,None,1589000,None,48857000,None,25063000,FIVE
2018-05-05,USD,-77363000,49251000,None,0,20308000,9304000,22513000,None,28339000,97238000,-55587000,-5684000,None,6908000,6908000,None,None,None,None,None,None,None,-5684000,None,-28270000,None,21804000,FIVE
