fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,85462000,13339000,None,45249000,-31581000,20922000,3555000,-37646000,7876000,-17579000,-1655000,1492000,None,0,0,None,None,None,None,None,0,None,0,None,None,None,-17579000,MRCY
2024-09-30,USD,-14660000,15083000,None,-7661000,18278000,21220000,6236000,6148000,13907000,-17525000,-6236000,-2249000,None,0,0,None,None,None,None,None,0,None,0,None,None,None,-17525000,MRCY
2024-06-30,USD,71761000,25908000,None,29110000,-31925000,21391000,10348000,1868000,-7140000,-10777000,-10348000,-23537000,None,16000,16000,None,None,None,None,None,0,None,1463000,None,None,None,-10777000,MRCY
2024-03-31,USD,-17805000,1982000,None,-20435000,2579000,21754000,7938000,-8611000,-8493000,-44574000,-7938000,0,None,0,0,None,None,None,None,None,0,None,0,None,None,None,-44574000,MRCY
2023-12-31,USD,45494000,32400000,None,21064000,-44731000,22193000,7990000,-42669000,-12127000,-45581000,-7990000,41217000,None,15000,15000,None,41232000,41232000,None,None,40000000,None,0,None,None,None,-45581000,MRCY
2023-09-30,USD,-39068000,6417000,None,-27957000,-966000,22692000,8015000,-27046000,27630000,-36708000,-8015000,65000000,None,0,0,None,None,None,None,0,65000000,None,0,None,None,None,-36708000,MRCY
2023-06-30,USD,12610000,20585000,None,8922000,-8481000,22502000,8846000,5013000,-5968000,-8236000,-8761000,3099000,None,0,0,None,3099000,3099000,None,0,0,None,3099000,None,6948000,None,-8236000,MRCY
2023-03-31,USD,-3217000,8790000,None,21568000,60077000,23893000,9446000,22829000,29814000,5156000,-9398000,0,None,0,0,None,None,None,None,0,0,None,0,None,-12615000,None,5156000,MRCY
2022-12-31,USD,35392000,12008000,None,11892000,-8214000,27233000,13176000,-16381000,21785000,-10920000,-13124000,2393000,None,0,0,None,None,None,None,None,40000000,None,2393000,None,24661000,None,-10920000,MRCY
2022-09-30,USD,-66039000,3713000,None,-13015000,65253000,23701000,7328000,47257000,18430000,-14335000,-7278000,59937000,None,63000,63000,None,None,None,None,0,60000000,None,-63000,None,-13380000,None,-14335000,MRCY
2022-06-30,USD,-19435000,19948000,None,6825000,92547000,23396000,8180000,81274000,12516000,16915000,-8375000,2116000,None,490000,490000,None,None,None,None,None,None,None,2365000,None,-25694000,None,16915000,MRCY
2022-03-31,USD,-4252000,656000,None,16221000,47158000,24465000,6072000,47266000,7961000,4139000,-6055000,-2879000,None,217000,217000,None,None,None,None,None,0,None,-217000,None,-13186000,None,4139000,MRCY
2021-12-31,USD,6824000,163000,None,-6746000,16398000,24066000,8027000,8508000,7596000,-2639000,-251276000,253833000,None,183000,183000,None,None,None,None,0,0,None,2333000,None,-2802000,None,-2639000,MRCY
2021-09-30,USD,-2006000,682000,None,15397000,34532000,21490000,5377000,9429000,12829000,-7140000,-8614000,-7316000,None,7316000,7316000,None,None,None,None,None,None,None,-7316000,None,-17936000,None,-7140000,MRCY
2021-06-30,USD,27194000,12806000,None,-9346000,10596000,20842000,10891000,23630000,-10058000,17925000,-78454000,43096000,None,0,0,None,None,None,None,0,None,None,3096000,None,-8164000,None,17925000,MRCY
2021-03-31,USD,23185000,3158000,None,5529000,26530000,19960000,9955000,21549000,8378000,15635000,-71581000,11000,None,0,0,None,None,None,None,None,0,None,11000,None,15635000,None,15635000,MRCY
2020-12-31,USD,23939000,-130000,None,-8403000,5315000,13284000,13775000,10298000,1353000,12686000,-255874000,163186000,None,0,0,None,None,None,None,None,0,None,3186000,None,12686000,None,12686000,MRCY
