fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2025-01-31,USD,-45710000,2195000,None,-8990000,13691000,9946000,7060000,-2509000,14200000,-32386000,-7355000,4836000,0,None,None,None,800000,800000,None,None,None,None,5892000,None,None,None,-28326000,FCEL
2024-10-31,USD,5845000,2459000,None,3778000,-42989000,8804000,10545000,590000,-15646000,-39600000,-41071000,25913000,10104000,None,None,None,800000,800000,None,None,None,None,20816000,None,None,None,-41416000,FCEL
2024-07-31,USD,-63361000,200000,None,6651000,50471000,9238000,13403000,4006000,15431000,-35123000,8426000,61082000,0,None,None,None,800000,800000,None,None,None,None,65847000,None,None,None,-32660000,FCEL
2024-04-30,USD,-37123000,500000,None,6214000,15555000,9552000,13208000,3809000,11059000,-37656000,-114297000,14592000,0,None,None,None,800000,800000,None,None,None,None,0,None,None,None,-32140000,FCEL
2024-01-31,USD,-58267000,1882000,None,-8853000,19556000,8599000,10565000,-463000,18403000,-44399000,86893000,20564000,0,None,None,None,800000,800000,None,None,None,None,0,None,None,None,-19793000,FCEL
2023-10-31,USD,-15828000,1946000,None,1811000,-4564000,6716000,11253000,-6293000,662000,-29458000,-53872000,32906000,20000000,None,0,0,800000,800000,None,0,0,None,0,None,None,None,-30364000,FCEL
2023-07-31,USD,-35752000,300000,None,891000,3368000,6623000,11199000,3655000,-1733000,-23601000,-26923000,122187000,0,None,0,0,800000,800000,None,0,0,None,83267000,None,None,None,-24279000,FCEL
2023-04-30,USD,-35293000,300000,None,-193000,-1077000,6631000,9138000,3234000,-13882000,-33911000,-26748000,-513000,0,None,0,0,800000,800000,None,0,0,None,0,None,-62554000,None,-34303000,FCEL
2023-01-31,USD,-53377000,644000,None,-26267000,9601000,5405000,7765000,-1672000,10267000,-21086000,-84822000,-3513000,0,None,0,0,800000,800000,None,0,0,None,0,None,-141712000,None,-18622000,FCEL
2022-10-31,USD,-24079000,719000,None,925000,-6036000,4905000,5288000,-7216000,5275000,-42009000,-7168000,33260000,0,None,0,0,800000,800000,None,0,0,None,0,None,2013000,None,-42467000,FCEL
2022-07-31,USD,-23381000,400000,None,-3280000,-570000,5266000,5395000,-3365000,2762000,-28977000,-10395000,23948000,0,None,0,0,800000,800000,None,0,0,None,27173000,None,-57860000,None,-29414000,FCEL
2022-04-30,USD,-16953000,300000,None,7703000,7062000,5332000,5064000,-14590000,17492000,-30126000,-13322000,114545000,0,None,0,0,800000,800000,None,0,0,None,0,None,-60552000,None,-30217000,FCEL
2022-01-31,USD,-47754000,701000,None,14322000,20495000,5771000,5331000,15972000,2529000,-46120000,-15766000,8830000,0,None,0,0,800000,800000,None,0,0,None,0,None,-54781000,-91000,-40624000,FCEL
2021-10-31,USD,-9853000,743000,None,3482000,6537000,4951000,3446000,548000,7741000,-24151000,-29022000,5139000,0,None,0,0,800000,800000,None,0,0,None,0,None,-33808000,-72000,-24181000,FCEL
2021-07-31,USD,-19423000,300000,None,-9041000,-217000,4509000,1947000,2035000,-2603000,-11997000,-22036000,364303000,0,None,0,0,800000,800000,None,0,0,None,-156350000,None,-12297000,-6000,-11997000,FCEL
2021-04-30,USD,-10845000,300000,None,7776000,9117000,4808000,756000,2126000,5015000,-18917000,-17581000,-9926000,0,None,0,0,800000,800000,None,5000,0,None,5000,None,-19217000,-60000,-18917000,FCEL
2021-01-31,USD,-30317000,8469000,None,-5098000,10014000,5604000,204000,458000,8602000,-45960000,-4591000,52392000,0,None,21541000,21541000,800000,800000,None,156363000,0,None,134822000,None,17542000,58000,-45960000,FCEL
2020-10-31,USD,-12204000,2447000,None,1770000,1236000,5549000,222000,2199000,-563000,-18856000,-8256000,105094000,0,None,0,0,1037000,1037000,None,0,0,None,0,None,-17122000,138000,-18856000,FCEL
2020-07-31,USD,-9858000,200000,None,-909000,-787000,4726000,105000,1247000,-3443000,-15331000,-9965000,53823000,0,None,0,0,1035000,1035000,None,0,0,None,0,None,-13837000,-139000,-15331000,FCEL
2020-04-30,USD,-8213000,200000,None,-2396000,8000,4472000,-9000,524000,337000,-14769000,-6000000,13761000,0,None,0,0,1018000,1018000,None,0,0,None,0,None,-11597000,-42000,-14769000,FCEL
2020-01-31,USD,-6506000,769000,None,1665000,9222000,4630000,64000,2301000,5780000,-40151000,-8299000,48989000,0,None,0,0,3385000,3385000,None,0,0,None,0,None,34135000,-49000,-40151000,FCEL
2019-10-31,USD,-12265000,1451000,None,-4389000,-2926000,4034000,229000,-533000,-2007000,-35179000,-10027000,16487000,0,None,None,None,None,None,None,0,0,None,0,None,-32992000,-216000,-35179000,FCEL
2019-07-31,USD,-110000,1050000,None,-3285000,-2688000,3921000,-169000,-6480000,4966000,-5311000,-29907000,22729000,0,None,None,None,None,None,None,0,0,None,0,None,-5311000,105000,-5311000,FCEL
2019-04-30,USD,-6239000,811000,None,7649000,5320000,2199000,500000,3500000,2241000,-19530000,-15142000,6289000,0,None,None,None,804000,804000,None,0,0,None,0,None,-19530000,-140000,-19530000,FCEL
2019-01-31,USD,-11958000,827000,None,8225000,-241000,2199000,1591000,-1329000,1227000,-17548000,-14224000,14150000,0,None,None,None,1036000,1036000,None,0,0,None,0,None,-12025000,7000,-17548000,FCEL
2018-10-31,USD,-13024000,2528000,None,-30220000,-25445000,2123000,2403000,-15622000,-9576000,-14096000,-15224000,21179000,0,None,None,None,1044000,1044000,None,0,0,None,0,None,-14096000,53000,-14096000,FCEL
2018-07-31,USD,-12569000,816000,None,-409000,1242000,2223000,2119000,-8730000,8843000,-15881000,-8781000,3546000,0,None,None,None,1038000,1038000,None,0,0,None,0,None,-15881000,-128000,-15881000,FCEL
2018-04-30,USD,1918000,493000,None,-2652000,-13678000,2174000,2690000,2245000,-16197000,-13174000,-19862000,7646000,0,None,None,None,1048000,1048000,None,0,0,None,0,None,-13174000,54000,-13174000,FCEL
2018-01-31,USD,39997000,651000,None,2090000,-40300000,2128000,2816000,-26624000,-14784000,-4183000,-7393000,-4654000,0,None,None,None,1048000,1048000,None,0,0,None,0,None,66807000,33000,-4183000,FCEL
2017-10-31,USD,-14024000,695000,None,36902000,45291000,-2102000,1882000,41980000,2512000,-9979000,-8812000,36548000,0,None,None,None,1054000,1054000,None,0,0,None,0,None,-9979000,-32000,-9979000,FCEL
2017-07-31,USD,22053000,-799000,None,-5104000,3506000,2206000,2179000,276000,3681000,-17001000,-4821000,13503000,0,None,None,None,1035000,1035000,None,0,0,None,0,None,-17001000,199000,-17001000,FCEL
2017-04-30,USD,-13238000,2065000,None,-3539000,1389000,2239000,1913000,6445000,-6683000,-13238000,-9014000,5547000,0,None,None,None,1034000,1034000,None,7808000,0,None,7808000,None,-13238000,32000,-13238000,FCEL
2017-01-31,USD,-24847000,756000,None,-6435000,9776000,2057000,6377000,2575000,8462000,-13685000,-8797000,16694000,0,None,None,None,1033000,1033000,None,4977000,0,None,4977000,None,-17020000,-70000,-13685000,FCEL
2016-10-31,USD,-84000,726000,None,-12753000,-7098000,1366000,3764000,-3645000,-4398000,-12948000,-30985000,28356000,0,None,None,None,1045000,1045000,None,2144000,0,None,2144000,None,-12948000,-9000,-12862000,FCEL
2016-07-31,USD,-25013000,754000,None,-11559000,2856000,1241000,1689000,-9589000,11982000,-11067000,-3470000,40879000,23000,None,None,None,1049000,1049000,None,42203000,0,None,42203000,None,12168000,-228000,-11010000,FCEL
2016-04-30,USD,-30094000,182000,None,-9625000,4987000,1191000,959000,-508000,5946000,-15414000,-3639000,27964000,2591000,None,None,None,1043000,1043000,None,13276000,0,None,13276000,None,5038000,420000,-15373000,FCEL
2016-01-31,USD,8596000,359000,None,5510000,-22091000,1151000,1314000,-16493000,-5478000,-11779000,-3358000,23459000,-10387000,None,None,None,1033000,1033000,None,13306000,0,None,13306000,None,18092000,-218000,-11712000,FCEL
2015-10-31,USD,-8793000,205000,None,-9761000,-7698000,1101000,3090000,5866000,-9576000,-8905000,-3090000,6684000,680000,None,None,None,1048000,1048000,None,4999000,0,None,4999000,None,-6668000,296000,-8860000,FCEL
2015-07-31,USD,-23173000,154000,None,-572000,15537000,1054000,519000,11815000,3694000,-6628000,-519000,6291000,-300000,None,None,None,1010000,1010000,None,5288000,0,None,5288000,None,-17465000,-64000,-6539000,FCEL
2015-04-30,USD,-10037000,171000,None,-473000,-1769000,981000,1705000,-17107000,15257000,-9997000,-1705000,10115000,-1000,None,None,None,1050000,1050000,None,8285000,0,None,8285000,None,-1679000,-52000,-9894000,FCEL
2015-01-31,USD,-2271000,155000,None,6119000,-165000,963000,1616000,-3747000,725000,-4154000,-1616000,5129000,-2144000,None,None,None,1094000,1094000,None,8488000,0,None,8488000,None,954000,-288000,-4066000,FCEL
2014-10-31,USD,-25866000,199000,None,-515000,22442000,1087000,2175000,24895000,-635000,-4890000,-2959000,20044000,0,None,None,None,1079000,1079000,None,35000000,0,None,35000000,None,-24228000,-327000,-4700000,FCEL
2014-07-31,USD,-15924000,111000,None,-4578000,6953000,1119000,2202000,4820000,48000,-7139000,-2202000,61853000,0,None,None,None,1089000,1089000,None,35000000,0,None,35000000,None,43684000,-43000,-6978000,FCEL
2014-04-30,USD,-10604000,82000,None,213000,3597000,1110000,1128000,890000,3861000,-16039000,-1128000,-2612000,1021000,None,None,None,1062000,1062000,None,3099000,0,None,3099000,None,-14214000,130000,-15843000,FCEL
2014-01-31,USD,-5074000,1535000,None,-20031000,-22090000,1068000,790000,-15227000,-4333000,-10815000,-790000,16656000,-16141000,None,None,None,1113000,1113000,None,33755000,0,None,33755000,None,10772000,-20000,-10604000,FCEL
2013-10-31,USD,-18769000,26000,None,-590000,11443000,1053000,2534000,8730000,8952000,-9997000,-2534000,7618000,0,None,None,None,1103000,1103000,None,5060000,0,None,5060000,None,-13663000,22000,-9700000,FCEL
2013-07-31,USD,-13995000,134000,None,-2736000,7809000,983000,1464000,10994000,-2638000,-5814000,-1464000,40787000,5636000,None,None,None,1113000,1113000,None,-20000,35500000,None,0,None,25320000,-8000,-5612000,FCEL
2013-04-30,USD,-14791000,82000,None,3015000,12090000,1049000,1156000,9296000,2823000,-7629000,-1156000,1405000,-4000,None,None,None,1113000,1113000,None,0,None,None,0,None,-14597000,-55000,-7365000,FCEL
2013-01-31,USD,30897000,55000,None,21063000,-19517000,1012000,1397000,-17020000,-3236000,-11879000,-1040000,-6176000,-5000000,None,None,None,1113000,1113000,None,0,None,None,0,None,23757000,76000,-11681000,FCEL
2012-10-31,USD,-13412000,73000,None,5915000,13612000,1018000,1807000,15791000,-1294000,-11519000,-1807000,-496000,668000,None,None,None,1118000,1118000,None,0,None,None,0,None,-15584000,131000,-11338000,FCEL
2012-07-31,USD,-15156000,385000,None,-9038000,-1571000,1321000,965000,3201000,-3691000,-10010000,-965000,29697000,-6000,None,None,None,1231000,1231000,None,30000000,None,None,30000000,None,13498000,-78000,-9922000,FCEL
2012-04-30,USD,-12289000,-219000,None,-8870000,-2432000,1404000,755000,-6868000,6382000,-8363000,3745000,28911000,0,None,None,None,987000,987000,None,32000000,None,None,32000000,None,20367000,0,-8292000,FCEL
2012-01-31,USD,-17802000,63000,None,-5520000,9025000,1449000,926000,1942000,6203000,-6014000,6574000,-3155000,0,None,None,None,4288000,4288000,None,1188000,None,None,1188000,None,-14385000,-2000,-5943000,FCEL
2011-10-31,USD,9526000,84000,None,26023000,12013000,1618000,2175000,5267000,1369000,-7129000,3825000,7202000,-1982000,None,None,None,5232000,5232000,None,8700000,None,None,8700000,None,20553000,None,45700000,FCEL
2011-07-31,USD,823000,None,None,None,None,1628000,475000,None,2533000,-7830000,-1075000,-5248000,None,None,None,None,5588000,5588000,None,907000,None,None,None,None,-5500000,None,-7754000,FCEL
