fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,-68832000,19903000,None,27719000,140317000,21934000,6100000,73439000,59356000,14181000,-9418000,-55446000,0,54022000,54022000,None,1346000,None,None,None,None,None,-54022000,None,None,None,14009000,CENT
2024-09-30,USD,203088000,59378000,None,-27703000,-219652000,22738000,10039000,-181724000,-25601000,-34400000,-10597000,-9431000,0,9320000,9320000,None,-1000,None,None,None,None,None,-9320000,None,None,None,-34158000,CENT
2024-06-30,USD,286106000,20158000,None,-38336000,-195618000,22712000,13618000,-70541000,-117968000,80477000,-14303000,-2836000,0,2700000,2700000,None,0,None,None,None,None,None,-2700000,None,None,None,79724000,CENT
2024-03-31,USD,-24518000,8939000,None,56945000,176128000,22812000,9351000,207456000,-33545000,62669000,-9811000,-5386000,0,5280000,5280000,None,0,None,None,None,None,None,-5280000,None,None,None,61987000,CENT
2023-12-31,USD,-69784000,19756000,None,31988000,131035000,22545000,10127000,32952000,92808000,567000,-70475000,-7785000,0,6775000,6775000,None,900000,None,None,None,None,None,-6775000,None,None,None,430000,CENT
2023-09-30,USD,154068000,57824000,None,-35519000,-178991000,22196000,13116000,-159338000,-17370000,2719000,6869000,-3888000,0,3752000,3752000,None,None,None,None,0,0,None,-3752000,None,None,None,2835000,CENT
2023-06-30,USD,324638000,20076000,None,16980000,-179547000,21701000,10622000,-72387000,-96762000,83549000,-10622000,-42306000,-25000000,17244000,17244000,None,None,None,None,0,0,None,-17244000,None,271710000,None,83126000,CENT
2023-03-31,USD,-33770000,9436000,None,54099000,170518000,22109000,12530000,235807000,-57537000,48678000,-12880000,18077000,0,6824000,6824000,None,None,None,None,None,None,None,-6824000,None,-28573000,None,48115000,CENT
2022-12-31,USD,-63302000,19907000,None,-39161000,48247000,21692000,17698000,-48062000,84689000,-8849000,-17948000,-9436000,None,9341000,9341000,None,None,None,None,None,None,None,-9341000,None,-90686000,None,-8433000,CENT
2022-09-30,USD,48367000,54126000,None,-63917000,-62899000,22567000,16652000,-128396000,58083000,-2365000,-42152000,-20577000,None,20453000,20453000,None,0,None,None,None,0,None,-20453000,None,-14362000,None,-1990000,CENT
2022-06-30,USD,189684000,19860000,None,-49608000,-203756000,19884000,23134000,-112754000,-4636000,75555000,-23594000,-23224000,None,23082000,23082000,None,0,None,None,None,0,None,-23082000,None,142866000,None,75420000,CENT
2022-03-31,USD,-179623000,9292000,None,49786000,400066000,18247000,51209000,275654000,43064000,70286000,-51109000,-11424000,None,10977000,10977000,None,0,None,None,None,0,None,-10977000,None,88533000,None,69713000,CENT
2021-12-31,USD,-92458000,19750000,None,-8693000,122059000,20202000,24210000,-41508000,159932000,9196000,-26128000,-11590000,None,7775000,7775000,None,806000,806000,None,None,0,None,-7775000,None,-130176000,None,9009000,CENT
2021-09-30,USD,72222000,19729000,None,14724000,-51245000,21968000,23286000,-118234000,46788000,-3222000,-110465000,-50624000,0,20081000,20081000,None,75000,75000,None,None,0,None,-20081000,None,-88867000,None,-3007000,CENT
2021-06-30,USD,298798000,22876000,None,-25321000,-213724000,20990000,23400000,-142233000,-46505000,76754000,-23482000,200649000,-190000000,3357000,3357000,None,-1000,1000,None,None,400000000,None,-3357000,None,97744000,None,76186000,CENT
2021-03-31,USD,-84061000,18577000,None,58467000,244566000,18854000,18986000,260261000,-5748000,73599000,-672041000,186088000,0,3583000,3583000,None,54000,54000,None,None,0,None,-3583000,None,92453000,None,72954000,CENT
2020-12-31,USD,-36115000,21880000,None,-1822000,70068000,12915000,14661000,-68929000,137635000,5642000,-93371000,84362000,None,871000,871000,None,478000,478000,None,None,500000000,None,-871000,None,-45124000,None,5613000,CENT
2020-09-30,USD,175353000,2148000,None,48674000,-101947000,15761000,16259000,-111670000,13399000,13580000,-16309000,-1571000,0,1426000,1426000,None,47000,None,None,0,0,None,-1426000,None,196015000,None,13589000,CENT
2020-06-30,USD,181578000,38580000,None,30885000,-55938000,13283000,7309000,42341000,-91221000,69337000,-7434000,-9798000,0,9677000,9677000,None,39000,153000,None,None,0,None,-9677000,None,82620000,None,68800000,CENT
2020-03-31,USD,-74636000,17720000,None,13290000,152102000,13176000,9610000,192972000,-38856000,43142000,-13987000,-25160000,None,24972000,24972000,None,57000,57000,None,None,0,None,-24972000,None,56318000,None,42704000,CENT
2019-12-31,USD,-18022000,21544000,None,31393000,65219000,13140000,9877000,-32173000,89327000,-4539000,-10376000,-24031000,None,23054000,23054000,None,None,None,None,None,0,None,-23054000,None,-52429000,None,-4417000,CENT
2019-09-30,USD,112170000,-3852000,None,1855000,-93010000,13517000,10689000,-95260000,-154000,1945000,-11256000,-46639000,None,45178000,45178000,None,12000,None,None,0,0,None,-45178000,None,148524000,None,2440000,CENT
2019-06-30,USD,172123000,25256000,None,-21100000,-124471000,13082000,6586000,-66158000,-55780000,46341000,-37451000,-23855000,None,14057000,14057000,None,64000,64000,None,None,0,None,-14057000,None,59423000,None,46152000,CENT
2019-03-31,USD,-86119000,8381000,None,23383000,170072000,11877000,6464000,185511000,-6506000,42722000,-18169000,-39636000,None,3192000,3192000,None,None,None,None,None,0,None,-3192000,None,54599000,None,42391000,CENT
2018-12-31,USD,6800000,12917000,None,38902000,52263000,12352000,7838000,-25578000,66136000,1639000,-9387000,-635000,None,547000,547000,None,None,None,None,None,0,None,-547000,None,-3222000,None,1803000,CENT
2018-09-30,USD,96350000,-8107000,None,-20973000,-83123000,12327000,10842000,-72867000,231000,10367000,-16399000,194691000,None,855000,855000,None,0,None,None,0,0,None,194776000,None,277718000,-3000,10568000,CENT
2018-06-30,USD,111720000,31374000,None,-39145000,-92196000,12587000,9437000,-53104000,-43109000,41537000,-34810000,-4590000,0,4469000,4469000,None,0,3194000,None,0,0,None,-4469000,None,72123000,-167000,41545000,CENT
2018-03-31,USD,-69745000,640000,None,32150000,165268000,11122000,9380000,157534000,-287000,45766000,-73732000,-6295000,0,5705000,5705000,None,0,None,None,0,0,None,-5705000,None,-151201000,100000,45234000,CENT
2017-12-31,USD,-24213000,12757000,None,7762000,57682000,11163000,8186000,-2822000,58252000,26450000,-15941000,290977000,None,2768000,2768000,None,1597000,1597000,None,None,300000000,None,-2768000,None,251069000,20000,26247000,CENT
2017-09-30,USD,71661000,3544000,None,18544000,-34348000,11326000,7572000,-41815000,-1462000,3803000,-12916000,-39246000,-40000000,1902000,1902000,None,0,2038000,None,0,0,None,-1902000,None,17924000,160000,10568000,CENT
2017-06-30,USD,138890000,17502000,None,-24710000,-116368000,11030000,10293000,-65085000,-46428000,32889000,-67885000,-62778000,None,5482000,5482000,None,0,None,None,0,0,None,-5482000,None,8304000,77000,41545000,CENT
2017-03-31,USD,-82929000,9388000,None,12789000,138849000,10335000,13826000,150909000,-3903000,35249000,-14655000,97141000,None,12259000,12259000,None,1000,2037000,None,None,0,None,-12259000,None,-412000,31000,45234000,CENT
2016-12-31,USD,-13313000,17390000,None,25363000,57326000,10009000,12968000,-11590000,67678000,7789000,-67386000,-5509000,None,7913000,7913000,None,1018000,1018000,None,None,0,None,-7913000,None,-86401000,-193000,26247000,CENT
2016-09-30,USD,61843000,2698000,None,4617000,-40497000,10715000,8136000,-40680000,591000,-5893000,-7286000,-1360000,None,1444000,1444000,None,0,None,None,44000,0,None,-1400000,None,52982000,-215000,4259000,CENT
2016-06-30,USD,140426000,17204000,None,-32322000,-132471000,11084000,6691000,-98435000,-29292000,26666000,-2924000,-107165000,None,7707000,7707000,None,0,137802000,None,280000,0,None,-7427000,None,30174000,-163000,32248000,CENT
