fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,14074000,19316000,None,-2082000,11530000,11035000,15893000,35926000,21188000,4780000,-15893000,9006000,50000000,0,0,None,None,None,None,None,None,None,0,None,None,None,4780000,FOXF
2024-06-30,USD,26685000,18883000,None,41206000,42597000,11083000,11281000,15695000,27772000,5407000,-11281000,-2802000,None,0,0,None,None,None,None,None,None,None,0,None,None,None,5407000,FOXF
2024-03-31,USD,9352000,19151000,None,-3652000,12054000,11936000,10257000,-4526000,-19963000,-3496000,-15298000,-7886000,None,25000000,25000000,None,None,None,None,None,None,None,-25000000,None,None,None,-3496000,FOXF
2023-12-31,USD,52058000,13160000,None,-6853000,-34764000,38847000,14804000,-12518000,-7296000,4051000,-584998000,525142000,None,0,0,None,None,None,None,None,None,None,-25032000,None,None,None,4051000,FOXF
2023-09-30,USD,129993000,2982000,None,-10554000,-86791000,6809000,8889000,-16552000,-11194000,35293000,-8889000,-135945000,0,0,0,None,None,None,None,None,None,None,0,None,None,None,35293000,FOXF
2023-06-30,USD,63527000,42300000,None,-33635000,-32742000,7277000,12173000,-10986000,-21711000,39735000,-12173000,-38062000,0,0,0,None,None,None,None,None,None,None,0,None,None,None,39735000,FOXF
2023-03-31,USD,-66835000,21369000,None,-14465000,115431000,6122000,13418000,-5377000,11532000,41767000,-144336000,157844000,0,0,0,None,None,None,None,None,None,None,0,None,None,None,41767000,FOXF
2022-12-31,USD,130059000,6971000,None,-13632000,-79994000,33254000,11642000,-565000,-6297000,52959000,-12356000,-125137000,None,None,None,None,None,None,None,None,None,None,-137000,None,None,None,52959000,FOXF
2022-09-30,USD,142435000,11195000,None,-8942000,-87866000,5271000,15647000,-6711000,10081000,50771000,-12467000,-86224000,0,0,0,None,None,None,None,None,None,None,0,None,None,None,50771000,FOXF
2022-06-30,USD,57725000,17975000,None,19673000,31989000,5636000,11721000,19753000,37286000,53498000,-11721000,-6412000,None,None,None,None,None,None,None,None,None,None,-2950000,None,None,None,53498000,FOXF
2022-03-31,USD,-143125000,21773000,None,55118000,251516000,5709000,8191000,42763000,37467000,48050000,-8191000,38632000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,48050000,FOXF
2021-12-31,USD,-85799000,4752000,None,-59857000,62975000,28462000,14863000,-36169000,29741000,37734000,-49387000,-3809000,0,0,0,None,None,None,None,None,None,None,0,None,43086000,None,37734000,FOXF
2021-09-30,USD,67617000,7434000,None,13904000,5230000,5320000,12335000,3692000,37579000,43823000,-12286000,-10675000,None,None,None,None,None,None,None,None,None,None,None,None,55249000,None,48050000,FOXF
2021-06-30,USD,15338000,11461000,None,41505000,84942000,5083000,10763000,11670000,39138000,44275000,-26388000,-5540000,None,None,None,None,None,None,None,None,None,None,None,None,52723000,None,44275000,FOXF
2021-03-31,USD,66028000,6464000,None,36565000,21059000,5376000,16885000,14248000,40074000,37986000,-16885000,-3752000,8480000,None,None,None,None,None,None,None,None,None,None,None,45856000,None,37986000,FOXF
2020-12-31,USD,-17302000,11797000,None,-7107000,51394000,21254000,10761000,8187000,-8456000,31796000,-13116000,-3297000,20994000,None,None,None,None,None,None,None,None,None,0,None,37670000,1116000,31796000,FOXF
