fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,-36909000,2543000,None,-1586000,19701000,4812000,4084000,27931000,-8561000,-15290000,-6500000,-3450000,None,88000,88000,None,3362000,3362000,None,0,None,None,-88000,None,None,None,-15290000,JOUT
2024-09-30,USD,19085000,2337000,None,-9786000,-33465000,4818000,5569000,-36232000,-3430000,-34266000,1809000,-3559000,None,195000,195000,None,3364000,3364000,None,0,None,None,-195000,None,None,None,-34266000,JOUT
2024-06-30,USD,73663000,2344000,None,-9140000,-80104000,4859000,6246000,-49622000,-25864000,1622000,-3806000,-3191000,None,0,0,None,3363000,3363000,None,0,None,None,172000,None,None,None,1622000,JOUT
2024-03-31,USD,-18077000,2332000,None,2936000,27989000,4930000,5199000,46652000,-16909000,2156000,2346000,-3357000,None,0,0,None,3357000,3357000,None,0,None,None,0,None,None,None,2156000,JOUT
2023-12-31,USD,-33687000,2296000,None,3704000,44429000,5036000,5004000,39474000,4093000,3955000,4685000,-3588000,None,241000,241000,None,3347000,3347000,None,0,None,None,-241000,None,None,None,3955000,JOUT
2023-09-30,USD,-3497000,2275000,None,-311000,-4654000,4489000,3241000,-51096000,37510000,-16007000,-3241000,-3141000,0,-497000,-497000,None,3143000,3143000,None,-495000,0,None,2000,None,None,None,-16007000,JOUT
2023-06-30,USD,63305000,2280000,None,-8856000,-52984000,3995000,5429000,-50113000,-1859000,14801000,-46125000,-2881000,0,497000,497000,None,3145000,3145000,None,0,0,None,264000,None,14299000,None,14801000,JOUT
2023-03-31,USD,-525000,2240000,None,-1111000,12606000,4074000,7349000,24751000,-8484000,14861000,7641000,-3140000,0,0,0,None,3140000,3140000,None,0,0,None,0,None,3976000,None,14861000,JOUT
2022-12-31,USD,-17570000,2177000,None,2112000,30435000,3772000,6649000,28166000,1214000,5879000,-6649000,-3570000,None,444000,444000,None,3126000,3126000,None,None,None,None,-444000,None,-27789000,None,5879000,JOUT
2022-09-30,USD,24269000,21604000,None,-3335000,-6408000,3809000,6528000,-10562000,3588000,9653000,-6528000,-3019000,0,0,0,None,3019000,3019000,None,0,0,None,0,None,14722000,None,9653000,JOUT
