fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,224900000,None,None,15100000,28900000,51500000,92300000,17900000,None,164700000,-92300000,-221900000,27500000,100000000,100000000,None,61100000,61100000,None,None,None,None,-100000000,None,None,None,58600000,HESM
2024-06-30,USD,271600000,None,None,21600000,-21200000,50500000,63900000,-18100000,None,160300000,-63900000,-112300000,-457500000,100000000,100000000,None,52100000,52100000,None,None,None,None,-100000000,None,None,None,49500000,HESM
2024-03-31,USD,185300000,None,None,-40000000,3100000,51900000,54800000,5200000,None,161900000,-54800000,-131700000,112500000,100000000,100000000,None,50700000,50700000,None,None,None,None,-100000000,None,None,None,44600000,HESM
2023-12-31,USD,247600000,None,None,25500000,-4800000,52500000,63500000,700000,None,152800000,-63500000,-182000000,61500000,100000000,100000000,None,42300000,42300000,None,None,None,None,-100000000,None,None,None,37500000,HESM
2023-09-30,USD,215500000,None,None,10800000,22900000,47700000,52700000,11600000,None,164800000,-52700000,-162500000,78000000,100000000,100000000,None,34200000,34200000,None,None,None,None,-100000000,None,None,None,35300000,HESM
2023-06-30,USD,204600000,None,None,-3000000,-2000000,47000000,43000000,1100000,None,147900000,-43000000,-162200000,77000000,100000000,100000000,None,25900000,25900000,None,None,None,None,-100000000,None,None,None,25100000,HESM
2023-03-31,USD,198700000,None,None,-17600000,-16500000,49500000,64300000,-14000000,None,142200000,-64300000,-133900000,103000000,100000000,100000000,None,25100000,25100000,None,None,None,None,-100000000,None,None,None,20700000,HESM
2022-12-31,USD,222600000,None,None,-2600000,-15100000,48600000,61600000,-7700000,None,149800000,-61600000,-160500000,-25000000,None,None,None,24800000,24800000,None,None,None,None,None,None,None,None,21800000,HESM
2022-09-30,USD,234700000,None,None,10300000,-10600000,45500000,65900000,-22900000,None,159400000,-65900000,-168600000,-28000000,None,None,None,24500000,24500000,None,None,None,None,None,None,None,None,23200000,HESM
2022-06-30,USD,213200000,None,None,18000000,11700000,45000000,55900000,16100000,None,151800000,-55900000,-157900000,-19000000,None,None,None,24200000,24200000,None,None,None,None,-400000000,None,196800000,None,22000000,HESM
2022-03-31,USD,190600000,None,None,-12100000,13100000,46400000,54800000,17100000,None,159600000,-54800000,-135000000,-4000000,None,None,None,17500000,17500000,None,None,None,None,None,None,800000,None,16900000,HESM
2021-12-31,USD,223500000,None,None,-11700000,-18100000,45500000,43200000,-15300000,None,165100000,-43200000,-180700000,-50500000,None,None,None,17200000,17200000,None,None,None,None,None,None,-374300000,None,16900000,HESM
2021-09-30,USD,182000000,None,None,46000000,42100000,41500000,67300000,30300000,13700000,131100000,-67300000,-115900000,40500000,None,None,None,12700000,12700000,None,None,None,None,None,None,172600000,None,9900000,HESM
2021-06-30,USD,224600000,None,None,10100000,-5400000,40400000,26000000,-2900000,27100000,162000000,-26000000,-196300000,-67500000,None,None,None,11300000,11300000,None,None,None,None,None,None,202400000,None,11000000,HESM
2021-03-31,USD,165400000,None,None,-30300000,13500000,41900000,26700000,14900000,-36800000,159600000,-26700000,-139800000,-12500000,None,None,None,8200000,8200000,None,None,None,None,None,None,-1100000,None,8600000,HESM
2020-12-31,USD,174500000,None,None,-4000000,-2600000,41400000,55100000,100000,31800000,132300000,-55100000,-119800000,6000000,None,None,None,8100000,8100000,None,None,None,None,None,None,-400000,None,6600000,HESM
2020-09-30,USD,149600000,None,None,6500000,15400000,39500000,98900000,8000000,21500000,115800000,-98900000,-50200000,74000000,None,None,None,8000000,8000000,None,None,None,None,None,None,155300000,None,5600000,HESM
2020-06-30,USD,177400000,None,None,-600000,-25000000,38900000,69000000,-22200000,73800000,107800000,-68900000,-109100000,12000000,None,None,None,7900000,7900000,None,None,None,None,None,None,146700000,None,5300000,HESM
2020-03-31,USD,140200000,None,None,-10500000,17900000,40300000,78100000,19100000,18800000,129000000,-78100000,-62300000,60000000,None,None,None,7600000,7600000,None,None,None,None,None,None,-200000,None,6500000,HESM
2019-12-31,USD,136300000,None,None,None,None,41400000,122000000,None,95100000,75100000,-111500000,-28600000,None,None,None,None,19900000,19900000,None,None,None,None,None,None,75100000,None,16100000,HESM
2019-09-30,USD,83400000,None,None,None,None,34500000,69000000,None,48100000,87400000,-84700000,-8300000,None,None,None,None,22900000,22900000,None,None,None,None,None,None,100400000,None,19100000,HESM
2019-06-30,USD,149200000,None,None,None,None,34000000,55900000,None,21200000,74400000,-75900000,-62500000,None,None,None,None,21800000,21800000,None,None,None,None,None,None,70100000,None,16800000,HESM
2019-03-31,USD,101800000,None,None,None,None,32600000,59500000,None,-4700000,80800000,-225400000,20200000,None,None,None,None,20800000,20800000,None,None,None,None,None,None,116100000,None,18100000,HESM
2018-12-31,USD,126200000,None,None,None,None,32200000,71700000,None,20500000,78900000,-307600000,-68800000,None,None,None,None,19900000,19900000,None,None,None,None,None,None,111800000,None,17200000,HESM
2018-09-30,USD,115400000,None,None,None,None,30600000,67000000,None,3400000,86100000,-93000000,-44300000,None,None,None,None,19300000,19300000,None,None,None,None,None,None,116100000,None,18800000,HESM
2018-06-30,USD,141500000,None,None,None,None,30200000,60000000,None,-14000000,82800000,-77000000,-45500000,None,None,None,None,18600000,18600000,None,None,None,None,None,None,113200000,None,17800000,HESM
2018-03-31,USD,110500000,None,None,None,None,30000000,36900000,None,-38400000,77700000,-61200000,-59000000,None,None,None,None,17900000,17900000,None,None,None,None,None,None,106900000,None,17000000,HESM
