fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,87081000,171784000,None,-8812000,16098000,5047000,43194000,568000,None,-238485000,-254936000,-7261000,52917000,None,0,0,58729000,46945000,11784000,61000,None,None,61000,None,None,None,-238485000,TWO
2024-06-30,USD,143652000,141977000,None,5690000,-11643000,3813000,3353000,506000,None,56336000,273956000,-369214000,-374176000,None,0,0,58685000,46901000,11784000,50000,None,None,50000,None,None,None,56336000,TWO
2024-03-31,USD,-8670000,215337000,None,-61783000,-9720000,4179000,40072000,148000,None,203588000,-347707000,299972000,28500000,None,11102000,11102000,58911000,46899000,12012000,54000,None,None,-11048000,None,None,None,203588000,TWO
2023-12-31,USD,109739000,110236000,None,51064000,28586000,4369000,11043000,-3699000,-32236000,-433200000,777470000,-1137337000,-81500000,None,4847000,4847000,55675000,43560000,12115000,97748000,None,None,92901000,None,None,None,-433200000,TWO
2023-09-30,USD,122335000,195957000,None,-29795000,-35173000,6493000,4321000,-662000,34511000,306192000,56843000,-155901000,-145720000,0,0,0,55675000,43560000,12115000,48000,0,0,48000,None,None,None,306192000,TWO
2023-06-30,USD,111320000,106441000,None,45588000,-19352000,8496000,179832000,-1126000,18226000,197445000,39889000,44914000,162590000,0,0,0,70746000,58381000,12365000,149000,0,0,-16873000,None,196123000,None,197445000,TWO
2023-03-31,USD,115000,153280000,None,-19118000,10805000,8637000,117441000,4808000,None,-176808000,-1069985000,768926000,174000000,0,0,0,64504000,52139000,12365000,177729000,0,0,177729000,None,-300944000,None,-176808000,TWO
2022-12-31,USD,235981000,60972000,None,201074000,-11043000,10254000,30496000,-1683000,None,-270223000,882197000,-1566689000,-12330000,0,51402000,51402000,72802000,59055000,13747000,852000,0,0,-50550000,None,None,None,-270223000,TWO
2022-09-30,USD,369226000,49110000,None,-1114936000,-13490000,15666000,60882000,7447000,None,277612000,-2247765000,2313941000,305400000,0,0,0,72587000,58840000,13747000,5357000,0,0,5357000,None,435402000,None,277612000,TWO
2022-06-30,USD,69540000,17613000,None,1400651000,-20818000,23400000,50671000,5094000,None,-72420000,-674184000,268114000,255000000,0,0,0,72559000,58811000,13748000,82000,0,0,82000,None,-336530000,None,-72420000,TWO
2022-03-31,USD,-51345000,25750000,None,-150980000,-49904000,33152000,487761000,-1106000,None,285270000,-711529000,150348000,150000000,0,0,0,72412000,58665000,13747000,323000,0,0,323000,None,-612526000,None,285270000,TWO
2021-12-31,USD,43463000,73233000,None,260336000,-5286000,43192000,109527000,-1410000,2104000,-1294000,-474215000,659232000,0,0,0,0,67311000,53563000,13748000,193799000,0,0,193799000,None,228480000,None,-1294000,TWO
2021-09-30,USD,229626000,25955000,None,-266027000,-4217000,52249000,268060000,-3895000,322000,66324000,626362000,-1143575000,-112758000,0,0,0,60507000,46759000,13748000,256611000,0,0,256611000,None,851392000,None,66324000,TWO
2021-06-30,USD,213778000,15160000,None,-43632000,12056000,63305000,196396000,-8956000,-21012000,-117960000,3257690000,-3295651000,90061000,0,0,0,60383000,46636000,13747000,93000,18000,0,93000,None,2630168000,None,-117960000,TWO
2021-03-31,USD,-63357000,30908000,None,84812000,-31193000,72597000,168170000,-6647000,24546000,240157000,2904100000,-3515214000,159628000,0,274951000,274951000,68948000,46530000,22418000,99000,279912000,0,-274852000,None,-674471000,None,240157000,TWO
2020-12-31,USD,253193000,6279000,None,8386000,-13427000,71852000,336128000,-2966000,10461000,211171000,1462220000,-1281007000,9000000,0,0,0,57269000,38318000,18951000,60000,0,0,60000,None,253551000,None,211171000,TWO
2020-09-30,USD,226037000,2235000,None,-381107000,-2877000,65655000,91071000,-3340000,-463000,201914000,599860000,-664155000,7649000,0,0,0,57327000,38377000,18950000,75000,0,0,75000,None,288385000,None,201914000,TWO
2020-06-30,USD,52167000,3471000,None,684875000,1801000,61728000,12823000,-4374000,-6175000,-173564000,2031749000,-1920917000,15038000,0,0,0,32568000,13617000,18951000,95000,0,0,95000,None,1227634000,None,-173564000,TWO
2020-03-31,USD,100206000,236043000,None,-391193000,9310000,41941000,182384000,-34780000,-44090000,-1869656000,10809889000,-10639637000,-47857000,1064000,1064000,0,128125000,109175000,18950000,142000,0,0,-922000,None,270458000,None,-1869656000,TWO
2019-12-31,USD,205553000,138880000,None,51167000,-3062000,48506000,279627000,5313000,8375000,134754000,-3451922000,3612808000,2000,0,0,None,128108000,109158000,18950000,587000,2000,0,587000,None,190003000,None,134754000,TWO
2019-09-30,USD,323578000,211211000,None,621241000,4511000,54670000,84955000,-10310000,-14821000,305700000,2564084000,-2428963000,299857000,19000,19000,None,128110000,109159000,18951000,217000,-143000,0,198000,None,6482288000,None,305700000,TWO
2019-06-30,USD,361692000,155905000,None,-2831016000,28126000,43306000,38888000,19697000,-8429000,-90557000,-7844027000,7495088000,18767000,0,0,None,147179000,128229000,18950000,171000,0,0,171000,None,3053153000,None,-90557000,TWO
2019-03-31,USD,165814000,214217000,None,2113129000,1382000,22295000,210193000,-8655000,-10037000,-25935000,2654121000,-3138764000,65294000,0,0,None,135551000,116601000,18950000,335278000,0,0,335278000,None,-318829000,None,-25935000,TWO
2018-12-31,USD,181504000,419878000,None,688717000,-4466000,20190000,500942000,-8264000,None,-554535000,374354000,-769577000,0,0,0,None,96259000,77308000,18951000,-114000,0,-49000,-163000,None,-507723000,None,-554535000,TWO
2018-09-30,USD,161928000,0,1571000,-936547000,-45613000,200000,193168000,516000,None,35946000,2293928000,-2126593000,140000000,0,0,None,124008000,110261000,13747000,134000,0,0,134000,None,5637343000,None,35946000,TWO
2018-06-30,USD,156295000,-98854000,634000,36575000,-3071000,164000,139484000,-9435000,None,139490000,1613622000,-1888938000,0,0,0,None,96201000,82454000,13747000,119000,0,0,119000,None,1944948000,None,139490000,TWO
2018-03-31,USD,203143000,98854000,1120000,705349000,-1204000,22497000,142799000,4817000,None,334809000,508094000,-664991000,0,0,0,None,12552000,603000,11949000,76000,0,13000,89000,None,46246000,None,334809000,TWO
2017-12-31,USD,188016000,58060000,536000,-779060000,-7285000,33742000,156920000,-7527000,None,167004000,-1850212000,1834011000,-20000000,0,0,None,170373000,161485000,8888000,117000,0,285571000,285688000,None,192980000,None,165904000,TWO
2017-09-30,USD,142404000,80168000,487000,19201000,-5858000,-1205000,61338000,6508000,None,104738000,-3981544000,3820885000,0,0,0,None,95020000,90735000,4285000,76000,0,278094000,278170000,None,171657000,None,102064000,TWO
2017-06-30,USD,114097000,51189000,537000,31692000,-3771000,-1443000,197452000,12882000,None,8658000,615757000,-615193000,0,0,0,None,87228000,87228000,0,154000,0,-28000,126000,None,209614000,None,8618000,TWO
2017-03-31,USD,162264000,38674000,7703000,-88828000,18225000,4018000,68551000,2962000,None,71985000,-4268260000,4077575000,0,0,0,None,83437000,83437000,0,102000,0,138900000,139002000,None,-28421000,None,71985000,TWO
2016-12-31,USD,915567000,94088000,735429000,28975000,-716432000,4502000,109235000,7672000,None,341403000,569062000,-1622724000,0,0,0,None,79956000,79956000,None,146000,2028000,0,146000,None,-281535000,None,341403000,TWO
2016-09-30,USD,-431456000,608904000,69585000,-189140000,-2858000,-1456000,100468000,3722000,None,117786000,-831992000,1161384000,0,0,0,None,79954000,79954000,None,129000,481059000,0,129000,None,-3770000,None,117786000,TWO
2016-06-30,USD,-112750000,333296000,86648000,356789000,-2899000,-1290000,56553000,-1169000,None,-16981000,-3543799000,3675931000,0,0,0,None,79939000,79939000,None,117000,510679000,0,117000,None,-62639000,None,-16981000,TWO
2016-03-31,USD,-131682000,294724000,56190000,-165646000,212365000,4455000,51453000,5178000,None,-88930000,-1863549000,2030810000,0,0,61307000,None,92016000,92016000,None,110000,883633000,0,-61197000,None,16996000,None,-88930000,TWO
2015-12-31,USD,-297466000,465030000,41426000,-6495000,387524000,6059000,33578000,-7986000,None,210706000,3234110000,-3084861000,0,111491000,111491000,None,95459000,95459000,None,135000,119209000,None,-111356000,None,-74008000,None,210706000,TWO
2015-09-30,USD,-588008000,791714000,89040000,-97276000,-1517000,221000,70566000,-3586000,None,-34790000,1034095000,-567827000,0,3683000,3683000,None,95557000,95557000,None,178000,332822000,None,-3505000,None,-121740000,None,-34790000,TWO
2015-06-30,USD,-537857000,742081000,79946000,-22146000,-5932000,333000,9123000,-4286000,None,221501000,3497753000,-3046655000,0,0,0,None,95307000,95307000,None,26000,461098000,None,26000,None,-86759000,None,221501000,TWO
2015-03-31,USD,-513417000,693198000,48778000,67266000,633671000,7873000,10399000,-3116000,None,94793000,147670000,380293000,0,0,0,None,95263000,95263000,None,200000,310173000,None,200000,None,14546000,None,94793000,TWO
2014-12-31,USD,-374369000,471355000,30241000,-56403000,479291000,4912000,8598000,12460000,-66944000,-36963000,-1667316000,1822196000,0,0,0,None,95192000,95192000,None,189000,34802000,None,189000,None,-219489000,None,-36963000,TWO
2014-09-30,USD,-609108000,756324000,29154000,41783000,-3249000,304000,8687000,1694000,None,193590000,-518274000,1169967000,0,0,0,None,95189000,95189000,None,159000,660234000,None,159000,None,42585000,None,193590000,TWO
2014-06-30,USD,-161635000,260384000,2267000,-16008000,1734000,257000,None,4235000,None,39657000,-393759000,197659000,0,0,0,None,95172000,95172000,None,130000,0,None,130000,None,-357735000,None,39657000,TWO
2014-03-31,USD,477829000,60287000,409632000,-161951000,-331308000,581000,None,7258000,-66152000,-29145000,-215758000,252873000,0,0,0,None,None,0,None,110000,33483000,None,110000,None,514944000,None,-29145000,TWO
2013-12-31,USD,48468000,30829000,59232000,59177000,-60878000,2745000,485634000,1364000,None,239414000,358882000,-105023000,0,0,0,None,196903000,196903000,None,173000,0,None,5411000,None,302327000,None,239414000,TWO
2013-09-30,USD,179761000,62290000,-14607000,-75177000,4427000,169000,None,-6476000,None,-192728000,2210060000,-2583885000,0,13396000,13396000,None,113378000,113378000,None,774000000,-105097000,None,774000000,None,-194064000,None,-192728000,TWO
2013-06-30,USD,-663788000,828912000,-11933000,-192130000,-1575000,142000,None,-55121000,None,388637000,-913072000,1353378000,0,None,None,None,116824000,116824000,None,-10774000,-1000,None,27515000,None,-223482000,None,388637000,TWO
