fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-11-30,USD,8649000,2929000,None,-9206000,13604000,3514000,5857000,-5479000,9306000,21723000,-33053000,-12783000,0,4379000,4379000,None,2167000,2167000,None,None,None,None,-4379000,None,None,None,21723000,EPAC
2024-08-31,USD,44361000,3033000,None,-5810000,-19068000,3305000,6441000,-3971000,-7346000,29463000,-6441000,-4862000,0,5663000,5663000,None,0,None,None,None,None,None,-5663000,None,None,None,24416000,EPAC
2024-05-31,USD,30306000,3005000,None,7734000,5788000,3216000,1818000,10075000,-4049000,22621000,-1818000,-49663000,0,2583000,2583000,None,0,None,None,None,None,None,-2583000,None,None,None,25778000,EPAC
2024-02-29,USD,13327000,3125000,None,-6206000,2837000,3328000,1585000,2892000,3228000,17871000,-3093000,-4058000,0,3992000,3992000,None,0,None,None,None,None,None,-4922000,None,None,None,17817000,EPAC
2023-11-30,USD,-6675000,2956000,None,-18999000,11162000,3426000,1567000,-2517000,4590000,18305000,-2594000,2317000,0,26116000,26116000,None,2178000,2178000,None,None,None,None,-25186000,None,None,None,17738000,EPAC
2023-08-31,USD,50572000,3308000,None,15604000,-13935000,3810000,1009000,-739000,-11612000,14194000,19138000,-57453000,-200000000,36831000,36831000,None,0,2178000,None,None,None,None,-37070000,None,None,None,22231000,EPAC
2023-05-31,USD,17254000,3298000,None,-3434000,4261000,4084000,2926000,3006000,-1641000,16976000,-2915000,4536000,0,0,0,None,0,2178000,None,None,None,None,-20640000,None,18875000,None,12380000,EPAC
2023-02-28,USD,-7756000,3292000,None,-24492000,-487000,4226000,2437000,2408000,3030000,7158000,-2346000,5475000,0,0,0,None,0,2178000,None,None,None,None,49000,None,-4627000,None,4497000,EPAC
2022-11-30,USD,17533000,3255000,None,8836000,4217000,4193000,2535000,-9844000,5684000,6409000,-2535000,-5688000,-4000000,0,0,None,2274000,2274000,None,None,None,None,972000,None,9310000,None,7453000,EPAC
2022-08-31,USD,44540000,3475000,None,19646000,-14062000,4617000,1447000,-7400000,123000,5382000,-1429000,-40337000,4000000,38817000,38817000,None,0,None,None,None,None,None,-39034000,None,2774000,None,10034000,EPAC
2022-05-31,USD,2519000,3501000,None,-10242000,15108000,4821000,2140000,19264000,126000,4061000,-1145000,-6233000,0,0,0,None,0,2409000,None,None,None,None,-36230000,None,-3559000,None,1643000,EPAC
2022-02-28,USD,9403000,3579000,None,4656000,5714000,4987000,1537000,1088000,5964000,2121000,-1507000,-1915000,0,0,0,None,0,2274000,None,None,None,None,67000,None,2121000,916000,1221000,EPAC
2021-11-30,USD,-4726000,3611000,None,1506000,20484000,5175000,3293000,10801000,9823000,3185000,-3160000,-3717000,0,0,0,None,2409000,2409000,None,None,None,None,85000,None,-13819000,-2216000,2788000,EPAC
2021-08-31,USD,29294000,3904000,None,8216000,-372000,5173000,2515000,-7579000,2190000,5093000,-2507000,-19840000,0,0,0,None,0,7.18,None,None,None,None,-97000,None,4073000,-2874000,5266000,EPAC
2021-05-31,USD,11643000,3850000,None,6321000,25682000,5472000,3874000,16772000,2162000,25257000,20843000,-13233000,0,0,0,None,0,2394000,None,None,None,None,2123000,None,10257000,1772000,25031000,EPAC
2021-02-28,USD,4579000,3781000,None,-3228000,4520000,5508000,3725000,3652000,118000,3584000,-3177000,-46625000,0,0,0,None,0,2394000,None,None,None,None,81000,None,-41416000,1909000,3182000,EPAC
2020-11-30,USD,8667000,3705000,None,9762000,13952000,5458000,1905000,6268000,1387000,4822000,-1858000,-1818000,0,0,0,None,2394000,2394000,None,None,None,None,101000,None,6398000,1407000,4598000,EPAC
2020-08-31,USD,12544000,3860000,None,61629000,73801000,5347000,2745000,77494000,-13126000,-22974000,138000,-32528000,175000000,0,0,None,0,2394000,None,None,None,None,-354000,None,-11433000,8413000,1439000,EPAC
2020-05-31,USD,13038000,3767000,None,-13354000,-21229000,5317000,2341000,-18789000,2268000,-4930000,-646000,-9999000,0,9700000,9700000,None,0,2394000,None,None,None,None,-9700000,None,166000,-2227000,-4999000,EPAC
2020-02-29,USD,-5814000,3879000,None,-33723000,-17738000,5277000,3780000,-10805000,-3869000,3918000,-36761000,-1177000,0,0,0,None,0,None,None,None,None,None,248000,None,-43343000,409000,2162000,EPAC
2019-11-30,USD,-22927000,4262000,None,-8645000,8783000,4779000,3187000,-3151000,5767000,6372000,213342000,-195222000,-175000000,17805000,17805000,None,2419000,2419000,None,None,None,None,-15165000,None,-4371000,436000,2121000,EPAC
2019-08-31,USD,52654000,None,None,11761000,-44250000,4747000,2308000,-20050000,-5415000,-9652000,-2743000,-36994000,0,22481000,22481000,None,0,4878000,None,None,None,None,-22429000,None,9817000,-3100000,-266864000,EPAC
2019-05-31,USD,52505000,1102000,None,178000,-18920000,6109000,3929000,-11393000,3118000,32418000,-6755000,-12126000,-10000000,0,0,None,0,None,None,None,None,None,321000,None,30946000,-2678000,32418000,EPAC
2019-02-28,USD,-22204000,344000,None,-12440000,30156000,4305000,4117000,18760000,3522000,2753000,28199000,-40809000,-40000000,0,0,None,0,4878000,None,None,None,None,479000,None,-33055000,1759000,2753000,EPAC
2018-11-30,USD,-29110000,1119000,None,-16768000,40498000,5056000,4569000,17676000,6535000,-17452000,-7655000,-9588000,-7500000,0,0,None,2439000,2439000,None,None,None,None,552000,None,-47047000,-694000,-17452000,EPAC
2018-08-31,USD,70504000,30047000,None,2370000,-25316000,-10395000,-7695000,-18363000,-21448000,-37665000,-2919000,-2259000,0,0,0,None,0,None,None,None,None,None,4705000,None,61000000,-4326000,-37665000,EPAC
2018-05-31,USD,57695000,1838000,None,30769000,13265000,10415000,6169000,4584000,4157000,29012000,-11943000,-7542000,-7500000,0,0,None,0,None,None,None,None,None,130000,None,35895000,-2315000,29012000,EPAC
2018-02-28,USD,-1648000,4535000,None,6662000,9324000,10295000,4643000,5394000,6805000,-18221000,-12299000,-251000,-7500000,0,0,None,0,None,None,None,None,None,8074000,None,-11455000,2743000,-18221000,EPAC
2017-11-30,USD,-20458000,2764000,None,-6264000,35149000,10090000,7904000,11478000,11628000,5226000,-35590000,-7941000,-7500000,0,0,None,2390000,2390000,None,None,None,None,2231000,None,-64521000,-532000,5226000,EPAC
2017-08-31,USD,36437000,28215000,None,13407000,-9930000,-9337000,-5681000,-19143000,4183000,-98764000,-4950000,-6615000,-7500000,0,0,None,0,None,None,None,None,None,448000,None,30617000,5745000,-98764000,EPAC
2017-05-31,USD,37380000,1632000,None,-2044000,-2061000,10637000,8224000,1721000,-75000,22511000,-8224000,-3706000,-3750000,0,0,None,0,None,None,None,None,None,1365000,None,27064000,1614000,22511000,EPAC
2017-02-28,USD,2219000,2033000,None,-10327000,10231000,10729000,9556000,12645000,-7748000,5074000,-9442000,538000,-3750000,0,0,None,0,None,None,None,None,None,4985000,None,-4981000,1704000,5074000,EPAC
2016-11-30,USD,12463000,2729000,None,10537000,21879000,10896000,5139000,8252000,8142000,4965000,-5009000,-5367000,-3750000,0,0,None,2358000,2358000,None,None,None,None,964000,None,-2733000,-4820000,4965000,EPAC
2016-08-31,USD,42706000,15177000,None,5288000,-21963000,11558000,4586000,-12506000,-4766000,17402000,4528000,-6104000,-3540000,2976000,2976000,None,0,None,None,None,None,None,588000,None,42515000,1385000,17402000,EPAC
2016-05-31,USD,46128000,2610000,None,3309000,-10575000,11361000,4619000,682000,-10835000,21166000,-66268000,-1301000,0,4773000,4773000,None,0,None,None,None,None,None,-4773000,None,-17582000,3859000,21166000,EPAC
2016-02-29,USD,7557000,2217000,None,-31656000,-14093000,12386000,5475000,-15834000,2548000,-159190000,-16772000,-3902000,0,4670000,4670000,None,0,None,None,None,None,None,-4670000,None,-17274000,-4157000,-159190000,EPAC
2015-11-30,USD,21306000,-323000,None,9308000,19459000,12472000,5529000,7397000,2851000,15448000,-4622000,-7123000,-218000,0,4682000,None,2376000,2376000,None,None,None,None,-4682000,None,3099000,-6462000,15448000,EPAC
2015-08-31,USD,87810000,None,None,22066000,-42658000,13004000,5282000,-24142000,-11684000,22078000,-4924000,-19019000,0,7376000,7376000,None,0,None,None,None,None,None,-6229000,None,60721000,-3146000,22078000,EPAC
2015-05-31,USD,40473000,None,None,5375000,13373000,13295000,4357000,17219000,-6086000,37958000,-4178000,-12466000,0,24115000,24115000,None,0,None,None,None,None,None,-24115000,None,20628000,-3201000,37958000,EPAC
2015-02-28,USD,22325000,None,None,-21984000,-2216000,13232000,4891000,-9533000,4662000,-64838000,-4409000,-3075000,0,76097000,76097000,None,0,None,None,None,None,None,-76097000,None,222000,-14619000,-64838000,EPAC
2014-11-30,USD,-19174000,None,None,-45436000,20827000,13708000,7986000,3629000,6500000,24674000,-7761000,19143000,123869000,0,104415000,None,2598000,2598000,None,None,None,None,-104415000,None,-21737000,-13945000,24674000,EPAC
2014-08-31,USD,52994000,None,None,-46708000,-36986000,13701000,8018000,-27607000,-3761000,142095000,29037000,-99131000,0,100560000,100560000,None,0,None,None,None,None,None,-78565000,None,-20613000,-3513000,35587000,EPAC
2014-05-31,USD,36303000,None,None,2248000,35204000,14969000,11613000,31040000,3893000,50557000,9302000,-70843000,0,74057000,74057000,None,0,None,None,None,None,None,-74057000,None,-25392000,-154000,50557000,EPAC
2014-02-28,USD,3937000,None,None,-20835000,10442000,15761000,10969000,2271000,10149000,22304000,232512000,-191841000,-113000000,93743000,93743000,None,0,None,None,None,None,None,-93743000,None,45475000,867000,41392000,EPAC
2013-11-30,USD,32946000,None,None,-7040000,7643000,16204000,11257000,-7040000,11634000,33005000,-9344000,-20123000,-12000000,0,15352000,None,2919000,2919000,None,None,None,None,-15352000,None,5556000,2077000,36037000,EPAC
2013-08-31,USD,77519000,None,None,9057000,-20506000,11112000,4773000,-14108000,-6388000,153838000,-239875000,105033000,125000000,28162000,28162000,None,0,5822000,None,None,None,None,-3322000,None,-57432000,-109000,58253000,EPAC
2013-05-31,USD,75947000,None,None,18542000,13243000,13892000,7169000,21312000,-11478000,46077000,-2175000,-1618000,0,4849000,4849000,None,0,None,None,None,None,None,-4849000,None,70595000,-1559000,-92983000,EPAC
2013-02-28,USD,28048000,None,None,-19971000,-3845000,14449000,4037000,8260000,-7166000,28435000,-3837000,1020000,0,1679000,1679000,None,0,5822000,None,None,None,None,-1679000,None,22512000,-2719000,28435000,EPAC
2012-11-30,USD,12275000,None,None,-26235000,12922000,14449000,7689000,-4539000,11318000,36343000,-6795000,-5830000,0,0,7142000,None,2911000,2911000,None,None,None,None,-7142000,None,127000,477000,36343000,EPAC
2012-08-31,USD,53015000,None,None,-11161000,-8508000,14071000,5249000,-9382000,-2361000,32430000,-45767000,-20680000,0,23801000,23801000,None,0,None,None,None,None,None,-17251000,None,-11965000,1467000,-16460000,EPAC
2012-05-31,USD,77313000,None,None,14362000,-8854000,13582000,7039000,4585000,-10231000,34401000,-16197000,-33637000,-58000000,18872000,18872000,None,0,None,None,None,None,None,-18872000,None,21704000,-5775000,34401000,EPAC
2012-02-29,USD,31526000,None,None,-8643000,7287000,13070000,4857000,7510000,-1535000,32175000,-21617000,-2251000,-4976000,None,0,None,0,None,None,None,None,None,0,None,10326000,2668000,32175000,EPAC
2011-11-30,USD,20475000,None,None,-20370000,13017000,13540000,5595000,9597000,2595000,37174000,33000,-15567000,4809000,None,20410000,None,2748000,2748000,None,None,None,None,-20410000,None,3898000,-1043000,37174000,EPAC
2011-08-31,USD,76468000,None,None,-33859000,-34699000,14853000,8253000,-25188000,-9624000,159030000,-159892000,58790000,58190000,None,None,None,0,None,None,None,None,None,None,None,-24078000,556000,41382000,EPAC
2011-05-31,USD,74802000,None,None,41251000,30728000,12959000,6552000,19183000,13941000,36358000,-7973000,-40683000,-41155000,None,None,None,0,None,None,None,None,None,None,None,27899000,1753000,36358000,EPAC
2011-02-28,USD,13810000,None,None,-17331000,11283000,12883000,4214000,-2191000,16882000,7929000,-158751000,139218000,41155000,None,None,None,0,None,None,None,None,None,None,None,-3810000,1913000,7929000,EPAC
2010-11-30,USD,6486000,None,None,-422000,19285000,12301000,4077000,10760000,8710000,25890000,-4344000,817000,14000,None,None,None,2716000,2716000,None,None,None,None,None,None,3988000,1029000,25890000,EPAC
