fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,314959000,42563000,None,None,-40791000,26402000,10464000,None,None,129906000,-16342000,-282375000,None,259585000,259585000,None,None,None,None,None,None,None,-259508000,None,None,None,129906000,ETSY
2024-09-30,USD,217416000,25741000,None,None,9436000,27739000,13033000,None,None,57366000,-9015000,-166530000,None,155588000,155588000,None,None,None,None,None,None,None,-154493000,None,None,None,57366000,ETSY
2024-06-30,USD,151061000,36785000,None,None,-939000,27087000,10288000,None,None,53005000,-2638000,-175249000,None,150382000,150382000,None,None,None,None,None,None,None,-149899000,None,None,None,53005000,ETSY
2024-03-31,USD,69033000,18928000,None,None,5230000,26846000,9713000,None,None,63004000,-25106000,-163014000,None,158344000,158344000,None,None,None,None,None,None,None,-156092000,None,None,None,63004000,ETSY
2023-12-31,USD,295105000,35898000,None,None,70796000,23033000,12562000,None,None,-53200000,-19324000,-115699000,None,92981000,92981000,None,5780000,5780000,None,None,None,None,-87201000,None,None,None,83266000,ETSY
2023-09-30,USD,218506000,299000,None,None,-22313000,22172000,10891000,None,None,87850000,-11270000,-304592000,None,296950000,296950000,None,2693000,2693000,None,None,0,None,-294257000,None,None,None,87850000,ETSY
2023-06-30,USD,136271000,None,None,None,58600000,22946000,8249000,None,None,61915000,-6616000,-77694000,None,38855000,38855000,None,2750000,2750000,None,None,0,None,-36105000,None,51961000,None,61915000,ETSY
2023-03-31,USD,55631000,None,None,None,8968000,23172000,8206000,None,None,74537000,-36097000,-158548000,None,148182000,148182000,None,None,None,None,None,0,None,-145177000,None,-139014000,None,74537000,ETSY
2022-12-31,USD,291750000,39400000,None,None,12174000,22794000,-920000,-14056000,None,109558000,-88000,-184074000,None,150419000,150419000,None,None,None,None,None,0,None,-143607000,None,107588000,None,109548000,ETSY
2022-09-30,USD,206564000,215000,None,None,11014000,24127000,14463000,None,None,-963068000,-3464000,-155765000,None,150572000,150572000,None,2754000,2754000,None,None,0,None,-147818000,None,47335000,None,-963068000,ETSY
2022-06-30,USD,125754000,None,None,None,4424000,25027000,7983000,None,None,73123000,-16317000,-94362000,None,62168000,62168000,None,None,None,None,None,0,None,-60104000,None,15075000,None,73123000,ETSY
2022-03-31,USD,59544000,None,None,None,10517000,24754000,9217000,None,None,86109000,-10155000,-72283000,None,62568000,62568000,None,None,None,None,None,0,None,-59174000,None,-22894000,None,86109000,ETSY
2021-12-31,USD,290459000,43576000,None,None,98922000,24991000,9049000,-19256000,101154000,161557000,-23108000,-105418000,None,68347000,68347000,None,22706000,22706000,None,None,0,None,-56508000,None,161933000,None,161557000,ETSY
2021-09-30,USD,90930000,58042000,None,None,57503000,23211000,10120000,None,None,89930000,-1454658000,-67143000,None,54427000,54427000,None,None,None,None,None,0,None,-51597000,None,89930000,None,89930000,ETSY
2021-06-30,USD,121697000,None,None,None,18060000,12985000,5249000,None,None,98254000,100807000,664688000,None,180000000,180000000,None,None,None,None,None,0,None,-175893000,None,98354000,None,98254000,ETSY
2021-03-31,USD,148465000,None,None,None,3068000,13080000,3752000,None,None,143766000,-181010000,-39378000,None,0,0,None,None,None,None,None,0,None,3930000,None,-71923000,None,143766000,ETSY
2020-12-31,USD,243667000,11701000,None,None,38240000,13101000,3917000,-22540000,58563000,148538000,-53022000,-101292000,None,77491000,77491000,None,18486000,18486000,None,None,0,None,-70658000,None,89353000,None,148538000,ETSY
2020-09-30,USD,185194000,None,None,None,1634000,15754000,1821000,None,None,91761000,18911000,259077000,None,166170000,166170000,None,None,None,None,None,0,None,-159861000,None,91761000,None,91761000,ETSY
2020-06-30,USD,220431000,None,None,None,-10218000,14171000,424000,None,None,96425000,16639000,-5825000,None,0,0,None,None,None,None,None,0,None,7281000,None,96425000,None,96425000,ETSY
2020-03-31,USD,29664000,None,None,None,2829000,15163000,1828000,None,None,12522000,6093000,-32678000,None,24992000,24992000,None,None,None,None,None,0,None,-20096000,None,3079000,None,12522000,ETSY
2019-12-31,USD,78581000,7097000,None,None,31307000,15271000,3212000,-12656000,32637000,31243000,-280118000,-28581000,None,22195000,22195000,None,8934000,8934000,None,None,0,None,-21338000,None,-230118000,None,31291000,ETSY
2019-09-30,USD,47045000,2192000,None,None,4712000,12808000,5613000,None,None,14801000,-160300000,428792000,None,127298000,127298000,None,None,None,None,None,0,None,-126204000,None,14801000,None,14801000,ETSY
2019-06-30,USD,49836000,None,None,None,1854000,9810000,4343000,None,None,18223000,-25951000,-11297000,None,0,0,None,None,None,None,None,0,None,1910000,None,18223000,None,18223000,ETSY
2019-03-31,USD,31458000,None,None,None,142000,10142000,4073000,None,None,31579000,-22004000,-29307000,None,27492000,27492000,None,None,None,None,None,0,None,-21562000,None,-19853000,None,31579000,ETSY
2018-12-31,USD,102049000,9875000,None,33106000,459000,7626000,6611000,-23846000,13393000,41251000,-41215000,-56996000,None,44986000,117511000,None,15573000,15573000,None,None,0,None,-114831000,None,1564000,None,41251000,ETSY
2018-09-30,USD,30115000,13000,None,2946000,12604000,6439000,5666000,7553000,1246000,19894000,-16728000,-5512000,None,0,9238000,None,None,None,None,None,0,None,-4390000,None,19824000,None,19894000,ETSY
2018-06-30,USD,40592000,287000,None,9639000,-3801000,6357000,40484000,762000,7606000,3379000,-181797000,-27322000,None,21075000,6118000,None,None,None,None,None,0,None,-5642000,None,3051000,None,3379000,ETSY
2018-03-31,USD,26169000,793000,None,1182000,679000,6320000,3289000,-1684000,5191000,12967000,-45653000,233836000,None,68586000,1780000,None,None,None,None,None,345000000,None,8469000,None,217328000,None,12967000,ETSY
2017-12-31,USD,36779000,2615000,None,37907000,58405000,6577000,1242000,6687000,28828000,-1742000,24018000,-316000,None,10301000,1520000,None,33838000,33838000,None,None,None,None,10382000,None,55154000,-530000,44750000,ETSY
2017-09-30,USD,16874000,4565000,None,-28792000,-9368000,7022000,1717000,3147000,-16470000,25802000,8187000,7489000,None,0,2869000,None,None,None,None,None,None,None,12691000,None,33403000,853000,25802000,ETSY
2017-06-30,USD,12139000,None,None,7776000,8898000,6660000,3541000,85000,-2077000,11669000,17237000,1414000,None,0,1231000,None,None,None,None,None,None,None,4545000,None,32078000,1288000,11669000,ETSY
2017-03-31,USD,3309000,None,None,-4852000,3320000,6938000,6656000,-1093000,-5970000,-421000,12394000,-2032000,None,0,797000,None,None,None,None,None,None,None,-197000,None,13215000,-456000,-421000,ETSY
2016-12-31,USD,18114000,14185000,None,17121000,13036000,6905000,5156000,6442000,7920000,-21383000,-23440000,-2668000,None,-633000,625000,None,866000,866000,None,None,None,None,2135000,None,-6438000,-3573000,-21383000,ETSY
2016-09-30,USD,10269000,1063000,None,-1089000,2085000,5786000,10705000,1885000,-1396000,-2399000,8316000,2889000,None,453000,453000,None,None,None,None,None,None,None,4461000,None,20548000,-926000,-2399000,ETSY
2016-06-30,USD,16761000,-488000,None,6859000,-50000,5103000,18851000,664000,13360000,-7311000,-5880000,36000,None,180000,180000,None,None,None,None,None,None,None,1491000,None,9101000,-1816000,-7311000,ETSY
2016-03-31,USD,2820000,1034000,None,-9464000,-1131000,4731000,13038000,-799000,-9584000,1192000,-114426000,-781000,None,0,0,None,None,None,None,None,None,None,1223000,None,-112863000,-476000,1192000,ETSY
2015-12-31,USD,14148000,9076000,None,6496000,5500000,4509000,3982000,4772000,-5098000,-4232000,-5148000,-3379000,None,None,None,None,None,None,None,None,None,None,1341000,None,4961000,-660000,-4232000,ETSY
2015-09-30,USD,5375000,1090000,None,1996000,2362000,4968000,7186000,1757000,3850000,-6891000,-6115000,-119000,None,None,None,None,None,None,None,None,None,None,227000,None,-1872000,-1013000,-6891000,ETSY
