fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,175747000,None,None,44050000,-22073000,146919000,161421000,30027000,7308000,-6579000,-191243000,48887000,None,None,None,None,None,0,None,None,50000000,None,None,None,None,None,-6579000,KOS
2024-09-30,USD,6282000,None,None,-108537000,49810000,122887000,219245000,49810000,-5973000,44974000,-219245000,90731000,None,None,None,None,None,0,None,None,594855000,None,None,None,None,None,44974000,KOS
2024-06-30,USD,223657000,None,None,-13235000,-17568000,92350000,238171000,-17568000,32808000,59770000,-238218000,-69234000,None,None,None,None,None,0,None,None,0,None,None,None,None,None,59770000,KOS
2024-03-31,USD,272563000,30400000,None,92181000,1062000,103327000,314822000,1062000,-29155000,91686000,-317350000,203939000,None,None,None,None,None,0,None,None,565430000,None,None,None,None,None,91686000,KOS
2023-12-31,USD,293776000,31084000,None,31607000,-146910000,115671000,320689000,10457000,-18820000,21681000,-336304000,-869000,None,None,None,None,0,0,None,None,0,None,11811000,None,None,None,21681000,KOS
2023-09-30,USD,249431000,18346000,None,4052000,5039000,134809000,195047000,22096000,-33989000,85185000,-208384000,11966000,0,0,0,None,0,0,None,None,150000000,None,0,None,None,None,85185000,KOS
2023-06-30,USD,18110000,27298000,None,-85459000,25978000,92443000,193182000,-6055000,30253000,23345000,-210806000,149998000,0,0,0,None,1000,1000,None,None,0,None,0,None,-42698000,None,23345000,KOS
2023-03-31,USD,203853000,5170000,None,45738000,24516000,111925000,223685000,-10275000,30583000,83309000,-239356000,-19475000,0,0,0,None,165000,165000,None,None,0,None,0,None,-54978000,None,83309000,KOS
2022-12-31,USD,267240000,261063000,None,17001000,-185571000,113858000,68239000,-14794000,-14712000,-114276000,-229816000,-82500000,0,0,0,None,0,0,None,None,0,None,0,None,None,None,-114276000,KOS
2022-09-30,USD,255050000,33525000,None,-108304000,-114402000,108890000,222562000,-157624000,-5021000,222254000,-239312000,-7500000,0,0,0,None,0,0,None,None,0,None,0,None,8238000,None,222254000,KOS
