fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,182000000,43000000,None,-18000000,-58000000,33000000,41000000,0,-58000000,121000000,-41000000,-99000000,None,None,None,None,48000000,48000000,None,None,None,None,None,None,None,None,121000000,REYN
2024-09-30,USD,124000000,25000000,None,21000000,6000000,33000000,31000000,-34000000,40000000,86000000,-31000000,-98000000,None,None,None,None,48000000,48000000,None,None,None,None,None,None,None,None,86000000,REYN
2024-06-30,USD,84000000,26000000,None,38000000,53000000,31000000,19000000,38000000,15000000,96000000,-19000000,-99000000,None,None,None,None,48000000,48000000,None,None,None,None,None,None,None,None,97000000,REYN
2024-03-31,USD,99000000,25000000,None,28000000,28000000,32000000,29000000,-17000000,45000000,49000000,-29000000,-50000000,None,None,None,None,48000000,48000000,None,None,None,None,None,None,None,None,49000000,REYN
2023-12-31,USD,221000000,46000000,None,-19000000,-47000000,32000000,27000000,5000000,-52000000,137000000,-33000000,-197000000,None,None,None,None,48000000,48000000,None,None,None,None,None,None,None,None,137000000,REYN
2023-09-30,USD,216000000,28000000,None,26000000,-77000000,31000000,26000000,-39000000,-38000000,78000000,-26000000,-149000000,None,None,0,None,48000000,48000000,None,0,0,None,0,None,None,None,78000000,REYN
2023-06-30,USD,119000000,30000000,None,3000000,-34000000,31000000,29000000,34000000,-68000000,66000000,-29000000,-57000000,None,None,0,None,48000000,48000000,None,0,0,None,0,None,33000000,None,66000000,REYN
2023-03-31,USD,88000000,28000000,None,-11000000,-47000000,30000000,22000000,-7000000,-40000000,17000000,-22000000,-54000000,None,None,0,None,48000000,48000000,None,0,0,None,0,None,12000000,None,17000000,REYN
2022-12-31,USD,101000000,-25000000,None,-74000000,-16000000,30000000,42000000,58000000,-74000000,106000000,-42000000,-54000000,None,None,0,None,48000000,48000000,None,0,0,None,0,None,5000000,None,106000000,REYN
2022-09-30,USD,17000000,18000000,None,27000000,99000000,30000000,30000000,37000000,62000000,48000000,-30000000,-55000000,None,None,0,None,48000000,48000000,None,0,0,None,0,None,-68000000,None,48000000,REYN
2022-06-30,USD,82000000,14000000,None,52000000,19000000,29000000,28000000,-68000000,87000000,52000000,-28000000,-54000000,None,None,0,None,48000000,48000000,None,0,0,None,0,None,52000000,None,52000000,REYN
2022-03-31,USD,19000000,10000000,None,-10000000,68000000,28000000,28000000,4000000,64000000,52000000,-28000000,-54000000,None,None,0,None,48000000,48000000,None,0,0,None,0,None,-63000000,None,52000000,REYN
2021-12-31,USD,188000000,-17000000,None,15000000,-29000000,28000000,40000000,3000000,-32000000,104000000,-40000000,-54000000,None,None,0,None,48000000,48000000,None,0,0,None,0,None,94000000,None,104000000,REYN
2021-09-30,USD,104000000,None,None,12000000,23000000,28000000,28000000,-11000000,34000000,66000000,-28000000,-55000000,None,None,0,None,48000000,48000000,None,0,0,None,0,None,66000000,None,66000000,REYN
2021-06-30,USD,9000000,None,None,57000000,123000000,27000000,50000000,48000000,75000000,80000000,-50000000,-54000000,None,None,0,None,48000000,48000000,None,0,0,None,0,None,80000000,None,80000000,REYN
2021-03-31,USD,9000000,None,None,-31000000,77000000,26000000,23000000,-11000000,88000000,74000000,-23000000,-154000000,None,None,0,None,48000000,48000000,None,0,0,None,0,None,-168000000,None,74000000,REYN
2020-12-31,USD,172000000,None,None,25000000,21000000,27000000,58000000,4000000,17000000,112000000,-58000000,-153000000,None,None,0,None,47000000,47000000,None,0,0,None,0,None,267000000,None,112000000,REYN
2020-09-30,USD,144000000,None,None,41000000,21000000,24000000,33000000,5000000,16000000,113000000,-33000000,-152000000,None,None,0,None,46000000,46000000,None,0,0,None,0,None,113000000,None,113000000,REYN
2020-06-30,USD,258000000,None,None,15000000,-77000000,24000000,29000000,-28000000,-49000000,112000000,-29000000,-37000000,None,None,0,None,31000000,31000000,None,0,0,None,0,None,109000000,None,112000000,REYN
2020-03-31,USD,-255000000,None,None,-35000000,311000000,24000000,23000000,295000000,16000000,26000000,-23000000,376000000,None,None,1168000000,None,31000000,31000000,None,1410000000,2472000000,None,1410000000,None,98000000,None,26000000,REYN
2019-12-31,USD,257000000,None,None,None,None,28000000,35000000,None,-58000000,90000000,-35000000,-135000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,90000000,REYN
2019-09-30,USD,68000000,None,None,None,None,21000000,33000000,None,4000000,63000000,-33000000,-34000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,63000000,REYN
2019-06-30,USD,174000000,None,None,None,None,21000000,26000000,None,-7000000,55000000,-132000000,-33000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,55000000,REYN
2019-03-31,USD,-96000000,None,None,None,None,21000000,15000000,None,59000000,17000000,72000000,6000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,17000000,REYN
