fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,-686000,None,None,3650000,785000,1365000,6820000,None,None,-1414000,1517000,5544000,0,0,0,None,0,None,None,None,5918000,None,0,None,None,None,-364000,STRS
2024-06-30,USD,-8263000,None,None,-3172000,-70000,1402000,8001000,None,None,-2778000,-8150000,8846000,0,0,0,None,0,None,None,None,12424000,None,0,None,None,None,-1725000,STRS
2024-03-31,USD,6547000,None,None,-4472000,-948000,1843000,8141000,None,None,3697000,-8392000,-9059000,0,0,0,None,356000,356000,None,None,9330000,None,0,None,None,None,4552000,STRS
2023-12-31,USD,-11954000,None,None,-1725000,562000,2243000,9784000,None,None,-1694000,-10051000,18047000,0,73000,73000,None,0,678000,None,None,0,None,-73000,None,None,None,-861000,STRS
2023-09-30,USD,-12546000,None,None,1031000,-1622000,967000,12701000,None,None,-3217000,-12951000,16747000,0,475000,475000,None,62000,62000,None,0,18828000,None,-475000,None,None,None,-2844000,STRS
2023-06-30,USD,-8350000,None,None,3690000,-3546000,970000,13471000,None,None,-5309000,-13720000,7426000,0,695000,695000,None,432000,432000,None,0,11210000,None,-695000,None,-14644000,None,-5301000,STRS
2023-03-31,USD,-18404000,None,None,-3813000,2945000,928000,10006000,None,None,-6273000,-10232000,42711000,0,894000,894000,None,184000,184000,None,0,11618000,None,-894000,None,14075000,None,-5801000,STRS
2022-12-31,USD,-5936000,None,None,-2344000,1053000,922000,15924000,None,None,-6327000,-16171000,-9497000,0,7604000,7604000,None,18000,18000,None,0,0,None,-7604000,None,-31604000,None,-6107000,STRS
2022-09-30,USD,-5683000,None,None,-5115000,-1746000,907000,11314000,None,None,-2574000,-11646000,-15892000,0,262000,262000,None,38675000,38675000,None,0,13343000,None,0,None,-2574000,None,-2360000,STRS
2022-06-30,USD,-25521000,None,None,-13469000,-8671000,884000,12851000,None,None,96457000,92726000,-7254000,-10000000,0,0,None,0,None,None,0,7344000,None,0,None,96457000,None,96621000,STRS
2022-03-31,USD,-18120000,None,None,-7629000,5559000,873000,14724000,None,None,2187000,-14906000,13470000,10000000,0,0,None,0,None,None,0,5111000,None,0,None,-19556000,None,2272000,STRS
2021-12-31,USD,-17241000,None,None,27724000,1215000,1206000,12854000,None,None,61984000,137143000,-109384000,-54226000,0,0,None,0,4000,None,0,0,None,0,None,4200000,None,62377000,STRS
2021-09-30,USD,-21379000,None,None,7503000,-312000,2832000,4330000,None,None,-4197000,-4707000,48823000,8700000,0,0,None,-4000,4000,None,0,14090000,None,0,None,-4197000,None,-3764000,STRS
2021-06-30,USD,-4619000,None,None,5759000,1547000,2924000,1369000,None,None,-10204000,-1700000,11961000,11449000,0,0,None,0,4000,None,0,24897000,None,0,None,-10204000,None,-10163000,STRS
2021-03-31,USD,-10371000,None,None,-7563000,-238000,3002000,1009000,None,None,15666000,58204000,-50774000,-9227000,0,0,None,4000,4000,None,0,458000,None,0,None,-2941000,None,8944000,STRS
2020-12-31,USD,-4517000,None,None,3861000,2163000,3331000,863000,None,None,-10860000,-1392000,7043000,7997000,0,0,None,2000,2000,None,0,0,None,0,None,1134000,None,-10776000,STRS
2020-09-30,USD,-4986000,None,None,2155000,4186000,3329000,2952000,None,None,-15271000,-1342000,4505000,1329000,0,0,None,8000,8000,None,0,3764000,None,0,None,-18223000,None,-15078000,STRS
2020-06-30,USD,9879000,None,None,-1405000,-5182000,3377000,2433000,None,None,3803000,-2473000,-10240000,-15323000,0,0,None,0,8000,None,0,6021000,None,0,None,1370000,None,4134000,STRS
2020-03-31,USD,-4434000,None,None,-7013000,3967000,3633000,6222000,None,None,-2147000,-2615000,6164000,6819000,0,0,None,8000,8000,None,0,5905000,None,0,None,-885000,None,-1070000,STRS
2019-12-31,USD,1633000,656000,None,-641000,-1288000,2838000,53684000,None,None,2023000,-10070000,-2715000,-8816000,0,0,None,0,None,None,0,0,None,0,None,-11152000,None,2023000,STRS
2019-09-30,USD,-2415000,56000,None,1067000,1893000,2835000,3110000,None,None,-2962000,-6633000,25153000,2639000,0,0,None,14000,14000,None,0,82272000,None,0,None,-6072000,None,-2960000,STRS
2019-06-30,USD,-2269000,None,None,-2104000,708000,2703000,2458000,None,None,-2390000,-16011000,17890000,-737000,0,0,None,0,None,None,0,20262000,None,0,None,-4848000,None,-2389000,STRS
2019-03-31,USD,691000,None,None,-83000,928000,2630000,3298000,None,None,862000,-31168000,25587000,-825000,0,0,None,17000,17000,None,0,30744000,None,0,None,-4890000,None,862000,STRS
2018-12-31,USD,-5296000,None,None,399000,1073000,2405000,14760000,None,None,1113000,-9452000,6575000,-1869000,0,0,None,32000,32000,None,0,0,None,0,None,-8173000,None,1117000,STRS
2018-09-30,USD,-17887000,None,None,4140000,668000,2171000,21201000,None,None,-2372000,-10565000,38247000,8213000,0,0,None,0,32000,None,0,20114000,None,0,None,-2372000,None,-2372000,STRS
2018-06-30,USD,278000,None,None,-542000,1475000,2053000,4087000,None,None,-857000,-19207000,22991000,2886000,0,0,None,0,32000,None,0,None,None,0,None,-857000,None,-857000,STRS
2018-03-31,USD,-8984000,None,None,-4963000,822000,1942000,3612000,None,None,-1870000,-24794000,27623000,15225000,0,0,None,0,32000,None,0,None,None,0,None,-6155000,None,-1870000,STRS
2017-12-31,USD,25697000,None,None,9124000,-5142000,1930000,3199000,None,None,-6869000,-20247000,-5963000,-12330000,0,0,None,0,8127000,None,0,None,None,0,None,-1541000,None,-6869000,STRS
2017-09-30,USD,2080000,None,None,575000,1302000,2031000,3222000,None,None,14308000,-9990000,22411000,23124000,0,0,None,6000,6000,None,0,None,None,0,None,1347000,None,14308000,STRS
2017-06-30,USD,-3982000,None,None,-1707000,-611000,1756000,4306000,None,None,-885000,-3352000,-4104000,1971000,0,0,None,8127000,8127000,None,0,None,None,0,None,-12278000,None,-893000,STRS
2017-03-31,USD,-11023000,None,None,812000,-299000,2141000,3668000,None,None,-2670000,114538000,-92164000,-33546000,0,0,None,None,None,None,0,None,None,0,None,13486000,None,-2670000,STRS
2016-12-31,USD,-4602000,None,None,-10228000,3536000,2228000,3656000,None,None,-174000,-3408000,5367000,8516000,0,0,None,None,None,None,0,None,None,0,None,-2643000,None,-174000,STRS
2016-09-30,USD,11146000,None,None,6973000,-3168000,2189000,3290000,None,None,-1659000,-2387000,-3085000,-3981000,0,0,None,None,None,None,0,None,None,0,None,5674000,None,-1659000,STRS
2016-06-30,USD,-5558000,None,None,3280000,5133000,1983000,4504000,None,None,-2483000,-8397000,13236000,5292000,0,0,None,None,None,None,0,None,None,0,None,-719000,None,-2483000,STRS
2016-03-31,USD,-4706000,None,None,-3182000,710000,1682000,3125000,None,None,-1683000,-14055000,13010000,3569000,0,0,None,None,None,None,0,None,None,0,None,-5751000,None,-1683000,STRS
2015-12-31,USD,-5134000,None,None,-4623000,-536000,2030000,5646000,None,None,310000,-18479000,7459000,-24906000,0,0,None,None,None,None,0,None,None,0,None,-16154000,None,306000,STRS
2015-09-30,USD,3935000,None,None,9841000,3136000,2063000,4888000,None,None,13741000,22567000,-18786000,26835000,0,0,None,61991000,61991000,None,0,None,None,0,None,7716000,None,10248000,STRS
2015-06-30,USD,1241000,None,None,2599000,1355000,2346000,9140000,None,None,-240000,-8437000,7946000,580000,0,0,None,None,None,None,0,None,None,0,None,750000,None,-1119000,STRS
2015-03-31,USD,-1832000,None,None,-577000,-972000,2304000,6563000,None,None,3784000,-8241000,5152000,7554000,0,0,None,None,None,None,0,None,None,0,None,-4921000,None,2742000,STRS
2014-12-31,USD,3519000,None,None,1055000,208000,2264000,7317000,None,None,13223000,-1840000,1290000,4367000,42000,42000,None,None,None,None,0,None,None,-42000,None,2969000,None,11490000,STRS
2014-09-30,USD,-14514000,None,None,4567000,4032000,2241000,22794000,None,None,778000,-1287000,18217000,2046000,0,0,None,None,None,None,0,None,None,0,None,2416000,None,597000,STRS
2014-06-30,USD,-8090000,None,None,671000,-212000,2225000,16826000,None,None,1264000,-395000,12985000,14343000,101000,101000,None,None,None,None,0,None,None,-101000,None,4500000,None,219000,STRS
2014-03-31,USD,-2477000,None,None,-1904000,-881000,2247000,7991000,None,None,2892000,787000,143000,2329000,536000,536000,None,None,None,None,0,None,None,-536000,None,-1547000,None,1097000,STRS
2013-12-31,USD,9076000,None,None,-477000,-3109000,2263000,2541000,None,None,2093000,-1395000,-31812000,-11688000,137000,137000,None,None,None,None,0,None,None,-137000,None,-24131000,None,-1216000,STRS
2013-09-30,USD,26491000,None,None,974000,-20622000,2252000,5685000,None,None,-997000,-759000,1921000,-556000,200000,200000,None,None,None,None,0,None,None,-200000,None,27653000,None,-997000,STRS
2013-06-30,USD,10687000,None,None,1895000,10262000,2308000,5622000,None,None,2967000,-1262000,-6829000,-7921000,200000,200000,None,None,None,None,0,None,None,-200000,None,2596000,None,2967000,STRS
2013-03-31,USD,9687000,None,None,-529000,2369000,2230000,3668000,None,None,1831000,-70000,-7212000,-6447000,371000,371000,None,None,None,None,0,None,None,-371000,None,2405000,None,1831000,STRS
2012-12-31,USD,5702000,None,None,1891000,6731000,2238000,-17037000,None,None,95000,-1409000,-8291000,-4682000,0,0,None,None,None,None,0,None,None,0,None,-3998000,None,95000,STRS
