fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,11038000,4569000,None,-5991000,19106000,2500000,20000,26490000,-6376000,20317000,259000,-11183000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,20317000,PBYI
2024-06-30,USD,1073000,5316000,None,4536000,4305000,2500000,20000,3338000,1949000,-4529000,703000,-11332000,None,None,None,None,None,None,None,None,None,None,0,None,None,None,-4529000,PBYI
2024-03-31,USD,11200000,4607000,None,2075000,-24191000,2500000,0,-23143000,20000,-4815000,-19080000,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,-4815000,PBYI
2023-12-31,USD,10455000,4691000,None,1828000,20114000,3200000,45000,19230000,1401000,12268000,-8170000,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,12277000,PBYI
2023-09-30,USD,10615000,4719000,None,-2734000,-3600000,2700000,27000,-2316000,-1952000,5796000,11178000,0,None,None,None,None,None,None,None,0,0,None,0,None,None,None,5796000,PBYI
2023-06-30,USD,3296000,4492000,None,-794000,4742000,2800000,68000,640000,3740000,2126000,-4683000,0,None,None,None,None,None,None,None,0,0,None,0,None,-1387000,None,2126000,PBYI
2023-03-31,USD,2643000,4547000,None,2149000,-12671000,2500000,12500000,-9186000,-635000,1401000,-17450000,0,None,None,None,None,None,None,None,0,0,None,0,None,-14807000,None,1401000,PBYI
2022-12-31,USD,7683000,4628000,None,-8487000,10506000,2700000,0,12320000,-926000,-5606000,-11873000,2431000,None,None,None,None,None,None,None,0,0,None,2500000,None,-1759000,None,-5606000,PBYI
2022-09-30,USD,17259000,4094000,None,5086000,-9260000,2200000,0,-5957000,-1213000,-360000,7998000,-53000,None,None,None,None,None,None,None,0,0,None,0,None,25204000,None,-360000,PBYI
2022-06-30,USD,-13874000,4021000,None,2429000,9648000,2100000,0,6948000,-612000,9371000,1997000,0,None,None,None,None,None,None,None,0,0,None,0,None,-11877000,None,9371000,PBYI
2022-03-31,USD,-26895000,3822000,None,-3762000,-6038000,2400000,0,-5487000,168000,-3403000,8982000,9845000,None,None,None,None,None,None,None,0,0,None,10000000,None,-8068000,None,-3403000,PBYI
2021-12-31,USD,-5435000,4117000,None,-8873000,8531000,3200000,0,8727000,-97000,4224000,4621000,-2000,None,None,None,None,None,None,None,0,0,None,0,None,-816000,None,4224000,PBYI
2021-09-30,USD,10498000,4801000,None,8881000,-9494000,2200000,None,-6750000,-414000,-44672000,-4470000,-31929000,None,None,None,None,None,None,None,0,0,None,0,None,-44472000,None,-44672000,PBYI
2021-06-30,USD,-74000,3837000,None,512000,3188000,2200000,None,3391000,-125000,-5206000,-5731000,0,None,None,None,None,None,None,None,0,0,None,0,None,-4906000,None,-5106000,PBYI
2021-03-31,USD,15661000,3642000,None,-1422000,1550000,2700000,10023000,615000,4291000,16528000,-5301000,0,None,None,None,None,None,None,None,0,0,None,0,None,10360000,None,16528000,PBYI
2020-12-31,USD,-5635000,4081000,None,-452000,1895000,2800000,9977000,-594000,310000,-14994000,10823000,-9977000,None,None,None,None,None,None,None,0,0,None,23000,None,52557000,None,-14994000,PBYI
2020-09-30,USD,1720000,3863000,None,606000,-1129000,2200000,11000,3150000,253000,-31463000,-2578000,43000,None,None,None,None,None,None,None,0,0,None,43000,None,-31263000,None,-31463000,PBYI
2020-06-30,USD,16228000,3860000,None,-5767000,-5858000,1600000,25000,-7555000,-406000,3395000,-9219000,2000,None,None,None,None,None,None,None,0,0,None,0,None,3695000,None,3395000,PBYI
2020-03-31,USD,-11540000,3675000,None,-1494000,3936000,1200000,13000,2646000,127000,-16933000,34377000,2000,None,None,None,None,None,None,None,0,0,None,0,None,22837000,None,-16933000,PBYI
2019-12-31,USD,1566000,3663000,None,2361000,4214000,1100000,306000,1714000,47000,-11199000,-432000,-1000,None,None,None,None,None,None,None,0,0,None,-1000,None,62922000,None,-11199000,PBYI
2019-09-30,USD,-7307000,5600000,None,-3495000,1083000,1200000,306000,1836000,-137000,-16885000,38972000,76000,None,None,None,None,None,None,None,0,0,None,76000,None,-16685000,None,-16885000,PBYI
2019-06-30,USD,44247000,4686000,None,-9837000,-65868000,1000000,306000,-55638000,623000,-37424000,11206000,-68224000,None,None,None,None,None,None,None,0,0,None,194000,None,-37424000,None,-37424000,PBYI
2019-03-31,USD,-16130000,3228000,None,32044000,67361000,1000000,59000,60211000,12000,-10087000,-44583000,1082000,None,None,None,None,None,None,None,0,0,None,1082000,None,-59631000,None,-10087000,PBYI
2018-12-31,USD,7047000,2921000,None,9294000,-7747000,900000,-111000,1023000,-207000,-30695000,2582000,30492000,None,None,None,None,None,None,None,0,30000000,None,501000,None,71079000,None,-30694000,PBYI
2018-09-30,USD,-7262000,2689000,None,-5556000,10367000,1000000,305000,-1593000,357000,-14201000,-21360000,1010000,None,None,None,None,None,None,None,0,None,None,1010000,None,-14201000,None,-14201000,PBYI
2018-06-30,USD,-17637000,1456000,None,5344000,3003000,1000000,205000,5034000,-267000,-44334000,-38805000,73802000,None,None,None,None,None,None,None,0,None,None,2994000,None,-44335000,None,-44335000,PBYI
2018-03-31,USD,-6253000,989000,None,-307000,8294000,1000000,40000,6639000,713000,-24345000,-40000,3147000,None,None,None,None,None,None,None,0,None,None,3147000,None,-3146000,None,-24345000,PBYI
2017-12-31,USD,-35609000,None,None,11193000,9606000,1360000,50145000,5780000,1940000,-64078000,-23518000,61108000,None,None,None,None,None,None,None,0,None,None,12683000,None,1981000,None,-64078000,PBYI
2017-09-30,USD,-54907000,None,None,59000,5177000,600000,154000,-3890000,-89000,-77180000,44076000,9731000,None,None,None,None,None,None,None,0,None,None,9731000,None,-1100000,None,-77180000,PBYI
2017-06-30,USD,-9593000,None,None,3358000,-1330000,274000,8000,None,None,-77832000,18078000,3565000,None,None,None,None,None,None,None,0,None,None,3565000,None,-24268000,None,-77832000,PBYI
2017-03-31,USD,-4122000,None,None,6269000,-513000,277000,124000,None,None,-72865000,-54072000,706000,None,None,None,None,None,None,None,0,None,None,706000,None,-89409000,None,-72865000,PBYI
