fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2025-01-31,USD,-4427000,None,None,-484000,6665000,1942000,282000,-464000,5716000,4435000,-282000,-3832000,-114000,None,None,None,3567000,3567000,None,None,114000,None,0,None,None,None,4415000,CVGW
2024-10-31,USD,10836000,None,None,8233000,-13529000,1928000,371000,-14423000,2145000,-104000,82629000,-37560000,-19438000,None,None,None,3580000,3580000,None,None,-10481000,None,0,None,None,None,-139000,CVGW
2024-07-31,USD,11433000,None,None,-4523000,-16617000,2042000,142000,-876000,-9868000,-762000,-142000,-14438000,-24663000,None,None,None,1780000,1780000,None,None,12557000,None,0,None,None,None,-732000,CVGW
2024-04-30,USD,2092000,None,None,-635000,20546000,2078000,1347000,18123000,1739000,6099000,-1347000,-2130000,-53628000,None,None,None,1780000,1761000,None,None,53976000,None,0,None,None,None,6062000,CVGW
2024-01-31,USD,58000,None,None,3891000,10372000,4555000,1030000,57000,7870000,-6257000,-1030000,3778000,-22547000,None,None,None,1781000,1781000,None,None,29200000,None,0,None,None,None,-6267000,CVGW
2023-10-31,USD,4732000,None,None,-10294000,-22253000,4467000,602000,-20570000,552000,-7920000,-602000,-3441000,-42839000,None,None,None,1779000,1779000,None,None,41094000,None,0,None,None,None,-7907000,CVGW
2023-07-31,USD,-15420000,None,None,-11563000,12160000,4362000,1631000,9891000,-3940000,6708000,-1631000,15016000,-70450000,None,None,None,1778000,1778000,None,None,85018000,None,0,None,-2035000,None,6626000,CVGW
2023-04-30,USD,2098000,None,None,-300000,8864000,4287000,3276000,6807000,-885000,-3960000,-3276000,3579000,-60500000,None,None,None,1774000,1774000,None,None,66300000,None,0,None,2401000,None,-3995000,CVGW
2023-01-31,USD,-5876000,None,None,7026000,15344000,4166000,5185000,3938000,5262000,-2795000,-5185000,9724000,-49300000,None,None,None,5102000,5102000,None,None,64500000,None,48000,None,-1337000,None,-3068000,CVGW
2022-10-31,USD,8049000,None,None,-842000,-19950000,4117000,2031000,-24580000,2757000,-3484000,16419000,-24800000,-70100000,None,None,None,0,0,None,None,45700000,None,0,None,-332000,None,-3316000,CVGW
