fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,None,1329000000,None,None,None,None,358800000,647900000,None,-41600000,None,None,1095200000,None,None,None,None,152400000,152400000,None,None,None,None,None,None,None,None,856000000,GFI
2024-06-30,None,645200000,None,None,None,None,281000000,600800000,None,None,None,None,-249800000,None,None,None,None,199200000,199200000,None,None,None,None,None,None,None,None,389000000,GFI
2023-12-31,None,859460541,None,None,None,None,387398415,560427623,None,None,None,None,-239067496,None,None,None,None,157822833,157822833,None,None,None,None,None,None,None,None,267715998,GFI
2023-06-30,USD,726700000,None,None,None,None,423500000,507500000,None,None,None,-773000000,-55900000,None,None,None,None,215400000,215400000,None,None,None,None,None,None,None,None,457800000,GFI
2023-03-31,None,363350000,None,None,None,None,211750000,253750000,None,None,None,None,-27950000,None,None,None,None,107350000,107350000,None,None,None,None,None,None,None,None,228900000,GFI
2022-12-31,USD,942073337,None,None,None,None,499614886,586141643,None,-97550000,None,-260300000,-315099752,None,None,None,None,167904597,167904597,None,None,None,None,0,None,None,None,212941936,GFI
2022-09-30,USD,413600000,None,None,None,None,233250000,262149999,None,-97550000,None,-260300000,-138350000,None,None,None,None,75600000,75600000,None,None,None,None,None,None,None,None,100650000,GFI
2022-06-30,USD,871900000,None,None,None,None,383800000,545000000,None,None,None,-275800000,-100100000,None,None,None,None,76600000,76600000,None,None,None,None,None,None,None,None,509700000,GFI
2022-03-31,USD,428200000,None,None,None,None,188900000,272500000,None,None,None,-275800000,-42300000,None,None,None,None,76600000,76600000,None,None,None,None,None,None,None,None,254850000,GFI
2021-12-31,USD,442800000,None,None,None,None,214800000,309700000,None,-66050000,None,-300600000,-222500000,None,None,None,None,65950000,65950000,None,None,None,None,0,None,None,None,200950000,GFI
