fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,8150000,800000,None,3410000,11214000,7906000,15039000,9189000,2358000,-19315000,-4659000,-11639000,None,None,None,None,None,None,None,13785000,None,None,13785000,None,None,None,-19315000,SITM
2024-06-30,USD,-181000,800000,None,-3005000,816000,7925000,2613000,4212000,-2789000,-26769000,-12698000,-66759000,None,None,None,None,None,None,None,12718000,None,None,12718000,None,None,None,-26769000,SITM
2024-03-31,USD,1729000,800000,None,2591000,6018000,5601000,3028000,-5087000,9182000,-28704000,91110000,-6032000,None,None,None,None,None,None,None,3009000,None,None,3009000,None,None,None,-28704000,SITM
2023-12-31,USD,-1406000,800000,None,-2856000,-816000,4392000,3097000,-3321000,2997000,-19998000,-6400000,563000,None,None,None,None,None,None,None,11207000,None,None,11207000,None,None,None,-19998000,SITM
2023-09-30,USD,-11598000,800000,None,2360000,13332000,3989000,3005000,9413000,287000,-18125000,-2951000,885000,0,None,None,None,None,None,None,12842000,None,None,12842000,None,None,None,-18125000,SITM
2023-06-30,USD,-4826000,800000,None,1220000,-1373000,3923000,3862000,-5695000,4241000,-25922000,-2551000,-513000,0,None,None,None,None,None,None,8857000,None,None,8857000,None,None,None,-25922000,SITM
2023-03-31,USD,11949000,700000,None,-6430000,-14509000,3824000,2285000,-19765000,3132000,-16490000,-10821000,2534000,0,None,None,None,None,None,None,13119000,None,None,13119000,None,None,None,-16490000,SITM
2022-12-31,USD,4807000,700000,None,5197000,18081000,3346000,7676000,-3667000,15237000,-1528000,-12178000,366000,0,None,None,None,None,None,None,10292000,None,None,10292000,None,None,None,-1528000,SITM
2022-09-30,USD,-392000,600000,None,-3995000,16421000,3228000,10328000,6172000,11002000,5783000,-530265000,-8026000,0,None,None,None,None,None,None,3093000,None,None,3093000,None,None,None,5783000,SITM
2022-06-30,USD,15309000,700000,None,2781000,13075000,2725000,9610000,8073000,3630000,12859000,-9610000,None,0,None,None,None,None,None,None,0,None,None,0,None,15259000,None,12859000,SITM
2022-03-31,USD,20028000,500000,None,-1515000,-272000,2544000,8035000,-7725000,7123000,6140000,-8035000,None,0,None,None,None,None,None,None,0,None,None,0,None,11993000,None,6140000,SITM
2021-12-31,USD,24665000,1400000,None,2622000,12319000,2372000,11304000,5905000,5812000,19859000,-11304000,279058000,0,None,None,None,None,None,None,279336000,None,None,278718000,None,292419000,None,19859000,SITM
2021-09-30,USD,24023000,400000,None,756000,7235000,2010000,10519000,4790000,1141000,13960000,-10519000,0,0,None,None,None,None,None,None,0,None,None,0,None,14260000,None,13960000,SITM
2021-06-30,USD,4315000,400000,None,700000,8029000,1927000,7729000,4491000,3513000,2023000,-7729000,0,0,None,None,None,None,None,None,0,None,None,0,None,3023000,None,2023000,SITM
2021-03-31,USD,6075000,400000,None,1748000,1092000,1617000,4236000,-1466000,2630000,-3565000,-4236000,181588000,0,None,None,None,None,None,None,181928000,None,None,181928000,None,183427000,None,-3565000,SITM
2020-12-31,USD,6762000,400000,None,-1214000,4957000,1436000,2444000,6694000,-1411000,1991000,-2444000,-1000,0,None,None,None,None,None,None,2684000,None,None,None,None,4317000,None,1991000,SITM
2020-09-30,USD,4187000,300000,None,3329000,6201000,1270000,2468000,4380000,427000,-667000,-2468000,-34997000,-35000000,None,None,None,None,None,None,0,None,None,None,None,33000,None,-667000,SITM
2020-06-30,USD,3620000,400000,None,120000,-3791000,1732000,1464000,-2803000,621000,-5603000,-1464000,29082000,-15000000,None,None,None,None,None,None,0,None,None,None,None,-5203000,None,-5603000,SITM
2020-03-31,USD,2035000,1246000,None,371000,-2324000,1964000,1417000,-2347000,2433000,-5093000,-1417000,7212000,9000000,None,None,None,None,None,None,0,None,None,None,None,7830000,None,-5093000,SITM
2019-12-31,USD,2496000,None,None,None,None,2114000,None,None,-777000,633000,-992000,52682000,None,None,None,None,None,None,None,57682000,None,None,None,None,1030000,None,633000,SITM
2019-09-30,USD,-294000,None,None,None,None,2102000,None,None,-3921000,1079000,-868000,-1267000,None,None,None,None,None,None,None,-1267000,None,None,None,None,None,None,1079000,SITM
2019-06-30,USD,150000,None,None,None,None,2135000,None,None,-2766000,-5449000,-964000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-5449000,SITM
2019-03-31,USD,5026000,None,None,None,None,1922000,None,None,-680000,-2870000,-378000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2870000,SITM
