fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,USD,41647000,8849000,None,11181000,4266000,7497000,9535000,3421000,None,23771000,-9535000,-7517000,None,9494000,9494000,None,None,None,None,None,None,None,-7517000,None,None,None,23771000,CRVL
2024-09-30,USD,22308000,15725000,None,2325000,8200000,7712000,9886000,5083000,None,23398000,-9886000,-5981000,None,9589000,9589000,None,None,None,None,None,None,None,-5981000,None,None,None,23398000,CRVL
2024-06-30,USD,40439000,2772000,None,8154000,274000,6726000,7673000,1966000,None,21577000,-7673000,-6421000,None,9526000,9526000,None,None,None,None,None,None,None,-6421000,None,None,None,21577000,CRVL
2024-03-31,USD,15245000,5919000,None,-12209000,2399000,6683000,7319000,4979000,2383000,19454000,-10047000,-6629000,None,9181000,9181000,None,None,None,None,None,None,None,-6629000,None,None,None,19454000,CRVL
2023-12-31,USD,29373000,7896000,None,11519000,7279000,6744000,6917000,6430000,None,17095000,-6917000,-7211000,None,9324000,9324000,None,None,None,None,None,None,None,-7211000,None,None,None,17095000,CRVL
2023-09-30,USD,17993000,14660000,None,-409000,4232000,6461000,7227000,2915000,None,19898000,-7227000,-5610000,None,9418000,9418000,None,None,None,None,None,None,None,-5610000,None,None,None,19898000,CRVL
2023-06-30,USD,36626000,3091000,None,10605000,3964000,6364000,7777000,3578000,-2383000,19805000,-5049000,-16313000,None,17787000,17787000,None,None,None,None,None,None,None,-16313000,None,None,None,19805000,CRVL
2023-03-31,USD,12784000,8376000,None,-14095000,-2672000,6257000,1883000,-1614000,1307000,18169000,-7156000,-12330000,None,18594000,18594000,None,None,None,None,None,None,None,-12330000,None,-6702000,None,18169000,CRVL
2022-12-31,USD,29749000,7582000,None,4572000,-1318000,6219000,5768000,-2162000,412000,16849000,-5768000,-21575000,None,22795000,22795000,None,None,None,None,None,None,None,-21575000,None,2406000,None,16849000,CRVL
2022-09-30,USD,9734000,14426000,None,284000,6156000,6326000,5016000,4484000,6873000,14656000,-5016000,-23401000,None,25598000,25598000,None,None,None,None,None,None,None,-23401000,None,-18683000,None,14656000,CRVL
