fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,-40966000,None,None,-21244000,-5624000,5978000,1575073000,-7255000,None,-340174000,-1575499000,1594236000,None,None,None,None,None,None,None,1108713000,1010000000,None,1112905000,None,None,None,-340174000,MSTR
2024-06-30,USD,-23329000,None,None,-20160000,-19303000,3651000,793828000,-7953000,None,-102559000,-794551000,803431000,None,None,None,None,None,None,None,0,800000000,None,18475000,None,None,None,-102559000,MSTR
2024-03-31,USD,28587000,None,None,31933000,-567000,3050000,1640854000,-12166000,None,-53118000,-1640854000,1648400000,None,None,None,None,None,None,None,137765000,1403750000,None,272639000,None,None,None,-53118000,MSTR
2023-12-31,USD,1184000,None,None,2083000,7890000,5122000,1214687000,-3680000,5937000,89126000,-1214687000,1213861000,None,None,None,None,2723000,2723000,None,1205269000,0,None,1221570000,None,None,None,89126000,MSTR
2023-09-30,USD,-7397000,None,None,-15225000,17580000,2744000,161681000,11110000,115000,-143441000,-163134000,150114000,None,0,0,None,665000,665000,None,147877000,0,None,149990000,None,None,None,-143441000,MSTR
2023-06-30,USD,-18472000,None,None,-20201000,-13129000,3230000,347003000,-7496000,-6052000,22243000,-347642000,338289000,None,0,0,None,229000,229000,None,335006000,0,None,340360000,None,-27825000,None,22243000,MSTR
2023-03-31,USD,37397000,None,None,37525000,-10658000,3431000,179774000,-10241000,None,461193000,-179774000,187622000,None,0,0,None,497000,497000,None,341062000,0,None,347812000,None,45245000,None,461193000,MSTR
2022-12-31,USD,-18198000,None,None,-13549000,8524000,3957000,57078000,10878000,None,-249669000,-45261000,45137000,None,0,0,None,977000,977000,None,46592000,0,None,46653000,None,-18322000,None,-249669000,MSTR
2022-09-30,USD,-1454000,None,None,-10090000,6191000,2150000,5978000,3695000,None,-27079000,-6310000,1564000,None,0,0,None,1725000,1725000,None,0,0,None,621000,None,-6200000,None,-27079000,MSTR
2022-06-30,USD,-20819000,None,None,-20068000,3918000,2076000,10000000,-1098000,None,-1062298000,-10878000,11196000,None,0,0,None,None,None,None,0,0,None,423000,None,-20501000,None,-1062298000,MSTR
2022-03-31,USD,43682000,None,None,46829000,456000,2691000,216141000,-8183000,None,-130751000,-216141000,207291000,None,0,0,None,None,None,None,0,204693000,None,288000,None,34832000,None,-130751000,MSTR
2021-12-31,USD,3247000,None,None,-6129000,7467000,2719000,592353000,8016000,-940000,-89977000,-591882000,595516000,None,0,0,None,None,None,None,596030000,-1050000000,None,9271000,None,6881000,None,-89977000,MSTR
