fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-09-30,USD,25134000,20120000,None,10917000,6413000,4015000,8196000,-7255000,5790000,10630000,-540000,-9449000,None,7606000,7606000,None,None,None,None,None,None,None,-7606000,None,None,None,10630000,GOGO
2024-06-30,USD,24949000,19494000,None,8120000,-5408000,3887000,6527000,5061000,-240000,839000,-81000,-16157000,None,13020000,13020000,None,None,None,None,None,None,None,-13020000,None,None,None,839000,GOGO
2024-03-31,USD,29657000,18417000,None,4513000,26158000,3841000,4171000,1017000,6111000,30490000,-2604000,-13296000,None,10137000,10137000,None,None,None,None,None,None,None,-10137000,None,None,None,30490000,GOGO
2023-12-31,USD,156930000,19029000,None,9871000,11187000,4679000,5371000,-477000,395000,14467000,33264000,-6553000,None,4822000,4822000,None,None,None,None,None,None,None,0,None,None,None,14467000,GOGO
2023-09-30,USD,18677000,18432000,None,446000,21040000,4692000,5355000,-1286000,2542000,20913000,-27331000,-2412000,0,0,0,None,None,None,None,None,0,None,0,None,None,None,20913000,GOGO
2023-06-30,USD,15627000,29119000,None,4764000,17635000,4539000,8766000,4335000,5754000,89849000,22364000,-104024000,0,0,0,None,None,None,None,None,0,None,0,None,-66033000,None,89849000,GOGO
2023-03-31,USD,18514000,19000000,None,-9483000,5673000,2791000,4596000,-7405000,5003000,20449000,1559000,-7445000,0,0,0,None,None,None,None,None,0,None,0,None,12628000,None,20449000,GOGO
2022-12-31,USD,111759000,16523000,None,2369000,11927000,2574000,9982000,5193000,2895000,27670000,-31289000,-1736000,0,0,0,None,None,None,None,None,0,None,0,None,None,None,27670000,GOGO
2022-09-30,USD,27699000,13364000,None,-13848000,-3779000,2716000,19982000,5019000,4055000,20176000,-19179000,-20409000,0,18375000,18375000,None,None,None,None,None,0,None,-18375000,None,-11889000,None,20176000,GOGO
2022-06-30,USD,26374000,14847000,None,5506000,9587000,3499000,10895000,2699000,6076000,22017000,-10895000,-4364000,0,None,None,None,None,None,None,None,0,None,0,None,11115000,None,22017000,GOGO
2022-03-31,USD,17866000,12086000,None,-7009000,9077000,3791000,9055000,4571000,2491000,22196000,-9055000,-1879000,0,None,None,None,None,None,None,None,0,None,0,None,20227000,None,22196000,GOGO
2021-12-31,USD,248011000,15054000,None,-1247000,-3434000,3658000,4656000,-2445000,4012000,209137000,-12458000,-4814000,0,None,None,None,None,None,None,None,0,None,0,None,222535000,None,218709000,GOGO
2021-09-30,USD,34980000,12069000,None,21636000,29864000,4160000,2178000,1391000,2542000,19730000,-1178000,-1295000,0,None,None,None,None,None,None,None,0,None,0,None,34980000,None,10959000,GOGO
2021-06-30,USD,-131818000,54919000,None,5720000,4868000,3547000,1124000,2715000,-1138000,-66394000,-9753000,-321608000,0,None,None,None,None,None,None,None,0,None,0,None,-131818000,None,-69248000,GOGO
2021-03-31,USD,14647000,3429000,None,-9486000,-879000,4117000,702000,-3586000,446000,-5884000,-702000,-3320000,0,None,None,None,None,None,None,None,0,None,0,None,9877000,None,-7685000,GOGO
2020-12-31,USD,16541000,40746000,None,20841000,3933000,4049000,2627000,7304000,-6993000,-16080000,382918000,28728000,31750000,None,None,None,None,None,None,None,0,None,0,None,16541000,None,845000,GOGO
2020-09-30,USD,-90759000,5000000,None,-10646000,1958000,3320000,-14738000,16342000,-2385000,-8890000,-13503000,-1000000,-1000000,None,None,None,None,None,None,None,0,None,0,None,-91759000,None,-80124000,GOGO
2020-06-30,USD,-46583000,58635000,None,650000,-15115000,3218000,5791000,-19876000,91000,-14201000,-5791000,-4928000,-5000000,None,None,None,None,None,None,None,0,None,0,None,-34125000,None,-85979000,GOGO
2020-03-31,USD,38027000,5793000,None,-514000,10534000,3579000,15310000,-5085000,2196000,-9388000,-15221000,18858000,22000000,None,None,None,None,None,None,None,0,None,0,None,41664000,None,-84778000,GOGO
2019-12-31,USD,-11278000,59864000,None,-8823000,-4408000,4814000,37250000,-1402000,-6647000,-1002000,-37308000,533000,0,None,None,None,None,None,None,None,0,None,0,None,8392000,None,-22351000,GOGO
2019-09-30,USD,69804000,5850000,None,-6294000,-30560000,3861000,35983000,-7766000,-10316000,13267000,-33839000,-1239000,0,None,None,None,None,None,None,None,0,None,0,None,4448000,None,-22891000,GOGO
2019-06-30,USD,11691000,5807000,0,8864000,4828000,29967000,14534000,-10095000,4179000,-83963000,-14269000,-2097000,0,None,None,None,None,None,None,None,0,None,0,None,-55743000,None,-83963000,GOGO
2019-03-31,USD,-6156000,46204000,3215000,-14281000,-6357000,30749000,27711000,-10635000,1118000,-16799000,11707000,-740000,0,None,None,None,None,None,None,None,0,None,0,None,4811000,None,-16799000,GOGO
2018-12-31,USD,9585000,1677000,None,-10383000,12767000,-86084000,7251000,-11437000,-36123000,49883000,42001000,28859000,0,None,None,None,None,None,None,None,0,None,0,None,-9691000,None,-59688000,GOGO
2018-09-30,USD,-62867000,49928000,None,3018000,39964000,32590000,9246000,4979000,31228000,-37717000,25370000,-101000,0,None,None,None,None,None,None,None,0,None,0,None,-1195000,None,-37717000,GOGO
2018-06-30,USD,17176000,359000,None,5353000,21440000,31938000,52508000,9476000,-6081000,-37207000,6934000,-756000,0,None,None,None,None,None,None,None,0,None,0,None,-1056000,None,-37207000,GOGO
