fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-31,TWD,620205000000,None,None,None,None,170378000000,361949000000,None,None,None,None,-100732000000,None,None,None,None,103734000000,103734000000,None,None,None,None,177000,None,None,None,374680000000,TSM
2024-09-30,TWD,412449622000,None,None,None,None,168229000000,215006734000,None,-20393343000,None,None,-72715563000,None,None,None,None,90762539000,90762539000,None,None,None,None,177000,None,None,None,325258000000,TSM
2024-06-30,TWD,377668210000,None,None,None,None,165166594000,205674684000,None,-5367248000,None,None,-90244583000,None,None,None,None,90762248000,90762248000,None,None,None,None,-3089177000,None,None,None,247845528000,TSM
2024-03-31,TWD,450525403000,None,None,None,None,159023162000,183359795000,None,-16126251000,None,None,-76443434000,None,None,None,None,77796213000,77796213000,None,None,None,None,-3089000000,None,None,None,225484877000,TSM
2023-12-31,TWD,404331237000,None,None,None,None,150648430000,124759287000,None,11092984000,None,None,-69374322000,None,None,None,None,77796213000,77796213000,None,None,None,None,0,None,None,None,238712143000,TSM
2023-09-30,TWD,847138000000,None,None,None,None,381543000000,779657000000,None,-27757123000,None,-773801000000,-129527000000,None,None,None,None,213926000000,213926000000,None,None,None,None,0,None,None,None,700890000000,TSM
2023-06-30,TWD,167248000000,None,None,None,None,123939000000,250534000000,None,-18264968000,None,-531558000000,-26589000000,None,None,None,None,71309000000,71309000000,None,None,None,None,0,None,None,None,214675000000,TSM
2023-03-31,TWD,486880000000,None,None,None,None,107581924000,336800000000,None,-2813247000,None,-272231795000,-65500000000,None,None,None,None,71300000000,71300000000,None,None,None,None,-34000,None,None,None,334551356000,TSM
2022-12-31,TWD,486880000000,None,None,None,None,107581924000,336800000000,None,-2813247000,None,-1190928235000,-65500000000,None,None,None,None,71300000000,71300000000,None,None,None,None,-34000,None,None,None,334551356000,TSM
2022-09-30,TWD,412698167000,None,None,None,None,105345666000,267635828000,None,-897783000,None,-284390325000,-130406753000,None,None,None,None,71308546000,71308546000,None,None,None,None,-871566000,None,None,None,316690867000,TSM
2022-06-30,TWD,338849429000,None,None,None,None,113224647000,220945293000,None,-17319409000,None,-275932106000,19080454000,None,None,None,None,71309000000,71309000000,None,None,None,None,-871566000,None,None,None,265998281000,TSM
2022-03-31,TWD,378200000000,None,None,None,None,110663000000,235556000000,None,-10868569000,None,-288074000000,82283000000,None,None,None,None,71308547000,71308547000,None,None,None,None,-871566000,None,None,None,184819000000,TSM
2021-12-31,TWD,378200000000,None,None,None,None,110663000000,235556000000,None,-10868569000,None,-245343000000,82283000000,None,None,None,None,71308000000,71308000000,None,None,None,None,None,None,None,None,166232000000,TSM
2021-09-30,TWD,187439494000,None,None,None,None,103805182000,170513981000,None,-15871139000,None,-177020171000,75030643000,None,None,None,None,64825951000,64825951000,None,None,None,None,None,None,None,None,149375511000,TSM
2021-06-30,TWD,187439494000,None,None,None,None,103805182000,170513981000,None,-15871139000,None,-169750998000,75030643000,None,None,None,None,64825949000,64825949000,None,None,None,None,None,None,None,None,149375511000,TSM
2021-03-31,TWD,259130584000,None,None,None,None,97561886000,89513159000,None,-27843921000,None,-244251414000,-101203795000,None,None,None,None,64825947000,64825947000,None,None,None,None,None,None,None,None,161107361000,TSM
2020-12-31,TWD,259130572000,None,None,None,None,97561795000,89513150000,None,-27843910000,None,-90958613000,-101203808000,None,None,None,None,64825947000,64825947000,None,None,None,None,None,None,None,None,142766434000,TSM
2020-09-30,TWD,190171227000,None,None,None,None,94733076000,101720285000,None,-23721392000,None,-96079669000,47434066000,None,None,None,None,64825953000,64825953000,None,None,None,None,None,None,None,None,155124003000,TSM
2020-06-30,TWD,170334959000,None,None,None,None,70875252000,134339955000,None,-7510260000,None,-129750164000,5912053000,None,None,None,None,64825949000,64825949000,None,None,None,None,None,None,None,None,136398638000,TSM
2020-03-31,TWD,202955000000,None,None,None,None,67532000000,170009000000,0,-6545246000,None,-188993268000,-17184000000,None,None,None,None,51861000000,51861000000,None,None,None,None,0,None,0,0,128782000000,TSM
2019-12-31,TWD,202955000000,None,None,None,None,67532000000,170009000000,0,0.02,None,-171605106000,-17184000000,None,None,None,None,51861000000,51861000000,None,None,None,None,0,None,0,0,116035000000,TSM
2019-09-30,TWD,141753000000,None,None,None,None,66756000000,98118000000,0,11546149000,None,-287196541000,-229112000000,None,None,None,None,207443000000,207443000000,None,None,None,None,0,None,0,0,112336000000,TSM
2019-06-30,TWD,117761028000,None,None,None,None,75048350000,116933823000,0,450503000,None,-178906424000,-930502000,None,None,None,None,0,0,None,None,None,None,0,None,0,0,80545440000,TSM
2019-03-31,TWD,189372000000,None,None,None,None,76030000000,114105000000,0,2105575000,None,-2318.45,14284000000,None,None,None,None,207440044000,207440044000,None,None,None,None,0,None,0,0,111082000000,TSM
2018-12-31,TWD,189372000000,None,None,None,None,76030000000,114105000000,0,2105575000,None,-4386.04,14284000000,None,None,None,None,207443044000,207443044000,None,None,None,None,0,None,0,0,99984000000,TSM
2018-09-30,TWD,94082482000,None,None,None,None,73609817000,71497989000,0,-6304499000,None,-2077341286.21,-172434686000,None,None,None,None,207443044000,207443044000,None,None,None,None,0,None,0,0,98896942000,TSM
2018-06-30,TWD,129773360000,None,None,None,None,71408684000,60849798000,None,-13835924000,None,-1966822144.74,-29346300000,None,None,None,None,207443044000,207443044000,None,None,None,None,0,None,None,None,72290539000,TSM
2018-03-31,TWD,204126342000,None,None,None,None,70813463000,62803089000,None,-17454000,None,-73459190000,9644163000,None,None,None,None,37000,37000,None,None,None,None,None,None,None,None,111703770000,TSM
